BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D1:A4, 2012-03-03 15:45:59, -58, 1, 1798, 5, GTwpaÙÏÛøÔ8_∑hPk
00:15:C7:AA:D1:A4, 2012-03-03 15:45:59, -58, 1, 1798, 5, GTwpaÙÏÛøÔ8_∑hPk
00:15:C7:AA:D5:37, 2012-03-03 15:45:59, -29, 1, 3278, 9, GTvisitorÔ8_∑hPk
00:15:C7:AA:D5:37, 2012-03-03 15:45:59, -29, 1, 3278, 9, GTvisitorÔ8_∑hPk
00:15:C7:AA:D5:31, 2012-03-03 15:45:59, -32, 1, 3279, 10, GTwireless8_∑hPk
00:15:C7:AA:D5:31, 2012-03-03 15:45:59, -32, 1, 3279, 10, GTwireless8_∑hPk
00:15:C7:AA:D1:A1, 2012-03-03 15:45:59, -57, 1, 1800, 10, GTwireless8_∑hPk
00:15:C7:AA:D1:A1, 2012-03-03 15:45:59, -57, 1, 1800, 10, GTwireless8_∑hPk
00:13:10:43:4F:22, 2012-03-03 15:45:59, -57, 1, 3721, 7, OpenWrtess8_∑hPk
00:13:10:43:4F:22, 2012-03-03 15:45:59, -57, 1, 3721, 7, OpenWrtess8_∑hPk
00:15:C7:AA:D5:34, 2012-03-03 15:45:59, -29, 1, 3280, 5, GTwpartess8_∑hPk
00:15:C7:AA:D5:34, 2012-03-03 15:45:59, -29, 1, 3280, 5, GTwpartess8_∑hPk
00:15:C7:AA:D5:37, 2012-03-03 15:45:59, -29, 1, 3281, 9, GTvisitors8_∑hPk
00:15:C7:AA:D1:A7, 2012-03-03 15:45:59, -57, 1, 1802, 9, GTvisitors8_∑hPk
00:15:C7:AA:D5:31, 2012-03-03 15:45:59, -29, 1, 3282, 10, GTwireless8_∑hPk
00:15:C7:AA:D1:A1, 2012-03-03 15:45:59, -57, 1, 1803, 10, GTwireless8_∑hPk
00:13:10:43:4F:22, 2012-03-03 15:45:59, -57, 1, 3722, 7, OpenWrtess8_∑hPk
00:15:C7:AA:D5:34, 2012-03-03 15:45:59, -29, 1, 3283, 5, GTwpartess8_∑hPk
00:15:C7:AA:D1:A4, 2012-03-03 15:45:59, -57, 1, 1804, 5, GTwpartess8_∑hPk
00:15:C7:AA:D5:37, 2012-03-03 15:45:59, -29, 1, 3284, 9, GTvisitors8_∑hPk
00:15:C7:AA:D1:A7, 2012-03-03 15:45:59, -57, 1, 1805, 9, GTvisitors8_∑hPk
00:15:C7:AA:D5:31, 2012-03-03 15:45:59, -29, 1, 3285, 10, GTwireless8_∑hPk
00:13:10:43:4F:22, 2012-03-03 15:45:59, -56, 1, 3723, 7, OpenWrtess8_∑hPk
00:15:C7:AA:D5:34, 2012-03-03 15:45:59, -29, 1, 3286, 5, GTwpartess8_∑hPk
00:15:C7:AA:D1:A4, 2012-03-03 15:45:59, -57, 1, 1807, 5, GTwpartess8_∑hPk
00:15:C7:AA:D5:37, 2012-03-03 15:45:59, -29, 1, 3287, 9, GTvisitors8_∑hPk
00:15:C7:AA:D1:A7, 2012-03-03 15:45:59, -56, 1, 1808, 9, GTvisitors8_∑hPk
00:15:C7:AA:D5:31, 2012-03-03 15:45:59, -29, 1, 3288, 10, GTwireless8_∑hPk
00:13:10:43:4F:22, 2012-03-03 15:45:59, -70, 1, 3724, 7, OpenWrtess8_∑hPk
00:23:69:56:51:AB, 2012-03-03 15:45:59, -62, 3, 3408, 9, 
00:15:C7:AA:D5:34, 2012-03-03 15:45:59, -29, 1, 3289, 5, GTwpa
00:15:C7:AA:D1:A4, 2012-03-03 15:45:59, -57, 1, 1810, 5, GTwpa
00:15:C7:AA:D5:37, 2012-03-03 15:45:59, -29, 1, 3290, 9, GTvisitors8_∑hPk
00:15:C7:AA:D1:A7, 2012-03-03 15:45:59, -57, 1, 1811, 9, GTvisitors8_∑hPk
00:15:C7:AA:D5:31, 2012-03-03 15:45:59, -30, 1, 3291, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:45:59, -57, 1, 1812, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:45:59, -29, 1, 3292, 5, GTwpaeless
00:15:C7:AA:D1:A4, 2012-03-03 15:45:59, -58, 1, 1813, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:45:59, -29, 1, 3293, 9, GTvisitors
00:15:C7:AA:D1:A7, 2012-03-03 15:45:59, -57, 1, 1814, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:45:59, -63, 1, 2135, 9, GTvisitors
00:16:9C:48:F1:07, 2012-03-03 15:45:59, -62, 1, 194, 9, GTvisitor
00:13:10:43:4F:22, 2012-03-03 15:45:59, -57, 1, 3726, 7, OpenWrtor
00:23:69:56:51:AB, 2012-03-03 15:45:59, -62, 3, 3410, 9, 
00:15:C7:AA:D5:34, 2012-03-03 15:45:59, -29, 1, 3295, 5, GTwpa
00:15:C7:AA:D1:A4, 2012-03-03 15:45:59, -60, 1, 1816, 5, GTwpa
00:15:C7:AA:D5:37, 2012-03-03 15:45:59, -29, 1, 3296, 9, GTvisitor
00:15:C7:AA:D1:A7, 2012-03-03 15:45:59, -60, 1, 1817, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:46:00, -29, 1, 3297, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:46:00, -61, 1, 1818, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:46:00, -57, 1, 3727, 7, OpenWrt
00:23:69:56:51:AB, 2012-03-03 15:46:00, -62, 3, 3411, 9, 
00:15:C7:AA:D5:34, 2012-03-03 15:46:00, -29, 1, 3299, 5, GTwpa
34:08:04:E1:48:58, 2012-03-03 15:46:00, -45, 2, 449, 7, stratus
00:15:C7:AA:D1:A4, 2012-03-03 15:46:00, -61, 1, 1819, 5, GTwpaus
00:15:C7:AA:D5:31, 2012-03-03 15:46:00, -27, 1, 3302, 10, GTwireless
00:16:9C:48:F1:07, 2012-03-03 15:46:00, -65, 1, 200, 9, GTvisitors
00:13:10:43:4F:22, 2012-03-03 15:46:00, -60, 1, 3728, 7, OpenWrt
00:23:69:56:51:AB, 2012-03-03 15:46:00, -72, 3, 3412, 9, 
00:15:C7:AA:D5:34, 2012-03-03 15:46:00, -26, 1, 3303, 5, GTwpa
00:15:C7:AA:D1:A4, 2012-03-03 15:46:00, -58, 1, 1822, 5, GTwpa
00:15:C7:AA:D5:31, 2012-03-03 15:46:00, -28, 1, 3305, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:46:00, -58, 1, 1824, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:46:00, -63, 1, 3729, 7, OpenWrt
00:23:69:56:51:AB, 2012-03-03 15:46:00, -62, 3, 3413, 9, 
00:15:C7:AA:D5:34, 2012-03-03 15:46:00, -29, 1, 3306, 5, GTwpa
34:08:04:E1:48:58, 2012-03-03 15:46:00, -43, 2, 451, 7, stratus
00:15:C7:AA:D1:A4, 2012-03-03 15:46:00, -58, 1, 1825, 5, GTwpaus
00:15:C7:AA:D5:37, 2012-03-03 15:46:00, -29, 1, 3307, 9, GTvisitor
00:15:C7:AA:D1:A7, 2012-03-03 15:46:00, -58, 1, 1826, 9, GTvisitor
00:15:C7:AB:04:27, 2012-03-03 15:46:00, -60, 1, 2147, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:46:00, -35, 1, 3309, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:46:00, -57, 1, 1829, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:46:00, -64, 1, 3730, 7, OpenWrtess
00:23:69:56:51:AB, 2012-03-03 15:46:00, -64, 3, 3414, 9, 
00:15:C7:AB:04:21, 2012-03-03 15:46:00, -59, 1, 2149, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:46:00, -39, 1, 3311, 5, GTwpa
00:16:9C:48:F1:01, 2012-03-03 15:46:00, -61, 1, 207, 10, GTwireless
00:15:C7:AA:D5:37, 2012-03-03 15:46:00, -38, 1, 3312, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:46:00, -60, 1, 2150, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:46:00, -57, 1, 1832, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:46:00, -62, 1, 2151, 9, GTvisitors
