BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D5:34, 2012-03-31 17:36:46, -76, 1, 3969, 5, GTwpaTðŸ¿ï¨V·˜`4	
00:15:C7:AA:D1:A7, 2012-03-31 17:36:46, -77, 1, 1711, 9, GTvisitorï¨V·˜`4	
00:1C:0E:43:EB:17, 2012-03-31 17:36:46, -68, 1, 2619, 9, GTvisitorï¨V·˜`4	
00:15:C7:AB:38:B7, 2012-03-31 17:36:46, -65, 1, 1933, 9, GTvisitorï¨V·˜`4	
00:15:C7:AA:D5:31, 2012-03-31 17:36:46, -76, 1, 3971, 10, GTwireless¨V·˜`4	
08:1F:F3:B3:EB:41, 2012-03-31 17:36:46, -84, 1, 2089, 10, GTwireless¨V·˜`4	
00:15:C7:AA:D1:A4, 2012-03-31 17:36:46, -75, 1, 1713, 5, GTwpaeless¨V·˜`4	
00:1C:0E:43:EB:14, 2012-03-31 17:36:46, -69, 1, 2621, 5, GTwpaeless¨V·˜`4	
00:15:C7:AB:38:B4, 2012-03-31 17:36:46, -68, 1, 1936, 5, GTwpaeless¨V·˜`4	
00:15:C7:AA:D5:34, 2012-03-31 17:36:46, -78, 1, 3972, 5, GTwpaeless¨V·˜`4	
00:15:C7:AA:D1:A7, 2012-03-31 17:36:46, -76, 1, 1714, 9, GTvisitors¨V·˜`4	
00:13:10:43:4F:22, 2012-03-31 17:36:46, -86, 1, 2006, 7, OpenWrtors¨V·˜`4	
00:1C:0E:43:EB:17, 2012-03-31 17:36:46, -69, 1, 2622, 9, GTvisitors¨V·˜`4	
00:15:C7:AB:38:B7, 2012-03-31 17:36:46, -67, 1, 1937, 9, GTvisitors¨V·˜`4	
00:15:C7:AA:D5:37, 2012-03-31 17:36:46, -75, 1, 3973, 9, GTvisitors¨V·˜`4	
00:15:C7:AA:D1:A1, 2012-03-31 17:36:46, -76, 1, 1715, 10, GTwireless¨V·˜`4	
00:1C:0E:43:EB:11, 2012-03-31 17:36:46, -68, 1, 2623, 10, GTwireless¨V·˜`4	
00:15:C7:AB:38:B1, 2012-03-31 17:36:46, -67, 1, 1938, 10, GTwireless¨V·˜`4	
00:15:C7:AA:D5:31, 2012-03-31 17:36:46, -75, 1, 3974, 10, GTwireless¨V·˜`4	
00:15:C7:AA:D1:A4, 2012-03-31 17:36:47, -76, 1, 1716, 5, GTwpaeless¨V·˜`4	
00:1C:0E:43:EB:14, 2012-03-31 17:36:47, -71, 1, 2624, 5, GTwpaeless¨V·˜`4	
00:15:C7:AB:38:B4, 2012-03-31 17:36:47, -68, 1, 1939, 5, GTwpaeless¨V·˜`4	
00:15:C7:AA:D5:34, 2012-03-31 17:36:47, -74, 1, 3975, 5, GTwpa
00:15:C7:AA:D1:A7, 2012-03-31 17:36:47, -77, 1, 1717, 9, GTvisitor
00:1C:0E:43:EB:17, 2012-03-31 17:36:47, -71, 1, 2625, 9, GTvisitor
00:15:C7:AB:38:B7, 2012-03-31 17:36:47, -67, 1, 1940, 9, GTvisitor
00:15:C7:AA:D5:37, 2012-03-31 17:36:47, -73, 1, 3976, 9, GTvisitor
00:15:C7:AA:D1:A1, 2012-03-31 17:36:47, -78, 1, 1718, 10, GTwireless
00:1C:0E:43:EB:11, 2012-03-31 17:36:47, -71, 1, 2626, 10, GTwireless
00:15:C7:AB:38:B1, 2012-03-31 17:36:47, -66, 1, 1941, 10, GTwireless
