Network;NetType;ESSID;BSSID;Info;Channel;Cloaked;Encryption;Decrypted;MaxRate;MaxSeenRate;Beacon;LLC;Data;Crypt;Weak;Total;Carrier;Encoding;FirstTime;LastTime;BestQuality;BestSignal;BestNoise;GPSMinLat;GPSMinLon;GPSMinAlt;GPSMinSpd;GPSMaxLat;GPSMaxLon;GPSMaxAlt;GPSMaxSpd;GPSBestLat;GPSBestLon;GPSBestAlt;DataSize;IPType;IP;
18;infrastructure;palantir;00:1C:10:5A:B6:D7;;6;No;WPA2,AES-CCM;No;54.0;0;184;0;0;0;0;0;;;Sat Mar 31 17:37:07 2012;Sat Mar 31 17:37:26 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
19;infrastructure;;9C:4E:20:C9:43:50;;-1;No;None;No;-1.0;0;0;0;0;0;0;0;;;Sat Mar 31 17:37:15 2012;Sat Mar 31 17:37:26 2012;-87;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
20;infrastructure;abscond;58:6D:8F:E1:7B:ED;;6;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;127;0;0;0;0;0;;;Sat Mar 31 17:37:06 2012;Sat Mar 31 17:37:26 2012;-87;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
21;infrastructure;GTvisitor;9C:4E:20:C9:43:57;;6;No;OPN,None;No;54.0;0;5;0;0;0;0;0;;;Sat Mar 31 17:37:08 2012;Sat Mar 31 17:37:20 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
22;infrastructure;shrub-1;00:14:85:D0:C3:6D;;6;No;OPN,None;No;54.0;0;6;0;0;0;0;0;;;Sat Mar 31 17:37:15 2012;Sat Mar 31 17:37:25 2012;-90;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
23;infrastructure;GTwireless;9C:4E:20:C9:43:51;;6;No;WEP;No;54.0;0;4;0;0;0;0;0;;;Sat Mar 31 17:37:08 2012;Sat Mar 31 17:37:21 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
24;infrastructure;;00:15:C7:AB:2D:E0;;-1;No;None;No;-1.0;0;0;0;0;0;0;0;;;Sat Mar 31 17:37:09 2012;Sat Mar 31 17:37:24 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
25;infrastructure;;00:15:C7:AB:04:20;;-1;No;None;No;-1.0;0;0;0;0;0;0;0;;;Sat Mar 31 17:37:07 2012;Sat Mar 31 17:37:24 2012;-72;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
26;infrastructure;;00:15:C7:AB:06:C4;;158;No;WPA,None;No;-1.0;0;0;0;28;0;0;28;;;Sat Mar 31 17:37:28 2012;Sat Mar 31 17:37:45 2012;-88;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
27;infrastructure;belkin.5b2;94:44:52:FB:65:B2;;11;No;WPA2,AES-CCM;No;54.0;0;141;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-88;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
28;infrastructure;john;00:0D:28:3E:95:A8;;11;No;WEP;No;11.0;0;97;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:45 2012;-87;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
29;infrastructure;GTvisitor;00:19:A9:43:1C:D7;;1;No;OPN,None;No;54.0;0;75;0;0;0;0;0;;;Sat Mar 31 17:36:47 2012;Sat Mar 31 17:37:47 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
30;infrastructure;GTwpa;00:19:A9:43:1C:D4;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;74;0;8;0;0;8;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
31;infrastructure;GTvisitor;00:1F:CA:51:54:07;;11;No;OPN,None;No;54.0;0;108;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
32;infrastructure;GTwireless;00:1F:CA:51:54:01;;11;No;WEP;No;54.0;0;115;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
33;infrastructure;GTwpa;00:1F:CA:51:54:04;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;111;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
34;infrastructure;GTwpa;00:15:C7:AA:E8:24;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;93;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
35;infrastructure;GTwireless;00:15:C7:AA:E8:21;;11;No;WEP;No;54.0;0;171;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
36;infrastructure;joon-labucap;C4:3D:C7:B0:AD:D9;;11;No;WPA2,AES-CCM;No;54.0;0;10;0;0;0;0;0;;;Sat Mar 31 17:37:28 2012;Sat Mar 31 17:37:45 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
37;infrastructure;GTvisitor;00:15:C7:AA:E8:27;;11;No;OPN,None;No;54.0;0;161;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
38;infrastructure;GTwireless;00:12:44:B9:1C:D1;;1;No;WEP;No;54.0;0;48;0;0;0;0;0;;;Sat Mar 31 17:36:55 2012;Sat Mar 31 17:37:53 2012;-81;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
39;infrastructure;GTvisitor;00:12:44:B9:1C:D7;;1;No;OPN,None;No;54.0;0;47;0;0;0;0;0;;;Sat Mar 31 17:36:49 2012;Sat Mar 31 17:37:53 2012;-82;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
40;infrastructure;GTwireless;08:1F:F3:B3:EB:41;;1;No;WEP;No;54.0;0;92;0;31;0;0;31;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
41;infrastructure;GTwireless;00:19:A9:43:1C:D1;;1;No;WEP;No;54.0;0;76;0;6;0;0;6;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:48 2012;-82;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
42;infrastructure;GTwpa;00:12:44:B9:1C:D4;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;38;0;0;0;0;0;;;Sat Mar 31 17:36:51 2012;Sat Mar 31 17:37:53 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
43;infrastructure;OpenWrt;00:13:10:43:4F:22;;1;No;OPN,None;No;54.0;0;226;0;0;0;0;0;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-81;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
44;infrastructure;GTwpa;08:1F:F3:B3:EB:44;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;69;0;8;0;0;8;;;Sat Mar 31 17:36:48 2012;Sat Mar 31 17:37:53 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
45;infrastructure;GTvisitor;08:1F:F3:B3:EB:47;;1;No;OPN,None;No;54.0;0;73;0;0;0;0;0;;;Sat Mar 31 17:36:47 2012;Sat Mar 31 17:37:53 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
46;infrastructure;BISmark;C4:3D:C7:B0:AE:63;;11;No;WPA2,AES-CCM;No;54.0;0;186;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-81;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
47;infrastructure;;00:16:9C:49:28:10;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sat Mar 31 17:36:59 2012;Sat Mar 31 17:37:39 2012;-81;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
48;infrastructure;BISmark;20:4E:7F:4A:74:78;;11;No;WPA2,AES-CCM;No;54.0;0;188;0;0;0;0;0;;;Sat Mar 31 17:37:26 2012;Sat Mar 31 17:37:46 2012;-81;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
49;infrastructure;BISmark;C4:3D:C7:B0:AE:09;;11;No;WPA2,AES-CCM;No;54.0;0;186;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-80;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
50;infrastructure;GTwireless;00:15:C7:AA:D1:A1;;1;No;WEP;No;54.0;0;258;0;33;0;0;33;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-80;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
51;infrastructure;GTwpa;00:15:C7:AA:D1:A4;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;256;0;195;0;0;195;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-79;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
52;infrastructure;GTwireless;00:26:0B:C8:B0:61;;11;No;WEP;No;54.0;0;185;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-78;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
53;infrastructure;GTwireless;00:15:C7:AA:D5:31;;1;No;WEP;No;54.0;0;253;0;2;0;0;2;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-78;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
54;infrastructure;GTwpa;00:15:C7:AA:D5:34;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;250;0;45;0;0;45;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-79;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
55;infrastructure;GTvisitor;00:15:C7:AA:D1:A7;;1;No;OPN,None;No;54.0;0;247;0;1;0;0;1;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-80;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
56;infrastructure;GTvisitor;00:26:0B:C8:B0:67;;11;No;OPN,None;No;54.0;0;180;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-77;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
57;infrastructure;;C4:3D:C7:A3:EE:46;;11;No;WPA2,AES-CCM;No;54.0;0;184;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-77;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
58;infrastructure;GTwpa;00:26:0B:C8:B0:64;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;183;0;0;0;0;0;;;Sat Mar 31 17:37:26 2012;Sat Mar 31 17:37:46 2012;-77;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
59;infrastructure;GTvisitor;00:15:C7:AA:D5:37;;1;No;OPN,None;No;54.0;0;254;0;0;0;0;0;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-81;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
60;infrastructure;BISmark;C4:3D:C7:B0:AE:69;;11;No;WPA2,AES-CCM;No;54.0;0;192;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-75;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
61;infrastructure;abhinav1;C4:3D:C7:9D:E1:42;;11;No;WPA2,AES-CCM;No;54.0;0;190;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
62;infrastructure;GTwpa;00:15:C7:AB:38:B4;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;255;0;291;0;0;291;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-70;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
63;infrastructure;GTwireless;00:15:C7:AB:38:B1;;1;No;WEP;No;54.0;0;259;0;22;0;0;22;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-69;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
64;infrastructure;GTvisitor;00:15:C7:AB:38:B7;;1;No;OPN,None;No;54.0;0;256;0;0;0;0;0;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-70;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
65;infrastructure;GTwireless;00:1C:0E:43:EB:11;;1;No;WEP;No;54.0;0;250;0;0;0;0;0;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-69;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
66;infrastructure;GTvisitor;00:1C:0E:43:EB:17;;1;No;OPN,None;No;54.0;0;242;0;0;0;0;0;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-69;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
67;infrastructure;GTwpa;00:1C:0E:43:EB:14;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;250;0;4;0;0;4;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-71;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
68;infrastructure;GTvisitor;00:15:C7:AA:D6:67;;11;No;OPN,None;No;54.0;0;191;0;0;0;0;0;;;Sat Mar 31 17:37:26 2012;Sat Mar 31 17:37:46 2012;-63;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
69;infrastructure;GTwpa;00:15:C7:AA:D6:64;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;188;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-62;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
70;infrastructure;GTwireless;00:15:C7:AA:D6:61;;11;No;WEP;No;54.0;0;193;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-62;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
71;infrastructure;GTvisitor;00:15:C7:AA:E3:87;;11;No;OPN,None;No;54.0;0;194;0;0;0;0;0;;;Sat Mar 31 17:37:26 2012;Sat Mar 31 17:37:46 2012;-61;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
72;infrastructure;GTwireless;00:15:C7:AA:E3:81;;11;No;WEP;No;54.0;0;9;0;0;0;0;0;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:45 2012;-61;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
73;infrastructure;GTwpa;00:15:C7:AA:E3:84;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;184;0;47;0;0;47;;;Sat Mar 31 17:37:27 2012;Sat Mar 31 17:37:46 2012;-61;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
74;infrastructure;lifenet;02:18:0A:01:B2:51;;1;No;OPN,None;No;54.0;0;249;0;3;0;0;3;;;Sat Mar 31 17:36:46 2012;Sat Mar 31 17:37:53 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
75;infrastructure;;00:19:A9:43:1C:D0;;108;No;OPN,None;No;-1.0;0;0;0;4;0;0;4;;;Sat Mar 31 17:36:53 2012;Sat Mar 31 17:37:53 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
76;infrastructure;;00:1C:0E:43:EB:10;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sat Mar 31 17:36:57 2012;Sat Mar 31 17:37:37 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
