BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AB:38:B7, 2012-03-03 15:22:48, -55, 1, 2592, 9, GTvisitorÔàY∑h0ù	
00:15:C7:AB:38:B7, 2012-03-03 15:22:48, -55, 1, 2592, 9, GTvisitorÔàY∑h0ù	
00:12:44:B8:9D:74, 2012-03-03 15:22:48, -65, 1, 642, 5, GTwpaitorÔàY∑h0ù	
00:12:44:B8:9D:74, 2012-03-03 15:22:48, -65, 1, 642, 5, GTwpaitorÔàY∑h0ù	
00:15:C7:AA:D5:34, 2012-03-03 15:22:48, -57, 1, 3975, 5, GTwpaitorÔàY∑h0ù	
00:15:C7:AA:D5:34, 2012-03-03 15:22:48, -57, 1, 3975, 5, GTwpaitorÔàY∑h0ù	
00:15:C7:AB:38:B1, 2012-03-03 15:22:48, -55, 1, 2596, 10, GTwirelessàY∑h0ù	
00:15:C7:AB:38:B1, 2012-03-03 15:22:48, -55, 1, 2596, 10, GTwirelessàY∑h0ù	
00:13:10:43:4F:22, 2012-03-03 15:22:48, -50, 1, 2054, 7, OpenWrtessàY∑h0ù	
00:13:10:43:4F:22, 2012-03-03 15:22:48, -50, 1, 2054, 7, OpenWrtessàY∑h0ù	
00:15:C7:AB:38:B4, 2012-03-03 15:22:48, -55, 1, 2597, 5, GTwpartessàY∑h0ù	
00:15:C7:AB:38:B4, 2012-03-03 15:22:48, -55, 1, 2597, 5, GTwpartessàY∑h0ù	
00:15:C7:AB:38:B7, 2012-03-03 15:22:48, -55, 1, 2600, 9, GTvisitorsàY∑h0ù	
00:15:C7:AB:38:B7, 2012-03-03 15:22:48, -55, 1, 2600, 9, GTvisitorsàY∑h0ù	
00:15:C7:AB:04:21, 2012-03-03 15:22:48, -53, 1, 2707, 10, GTwirelessàY∑h0ù	
00:15:C7:AA:D5:34, 2012-03-03 15:22:48, -57, 1, 3980, 5, GTwpaelessàY∑h0ù	
00:15:C7:AA:D1:A4, 2012-03-03 15:22:48, -47, 1, 3159, 5, GTwpaelessàY∑h0ù	
08:1F:F3:B3:EB:41, 2012-03-03 15:22:48, -55, 1, 423, 10, GTwirelessàY∑h0ù	
00:15:C7:AA:D5:37, 2012-03-03 15:22:48, -56, 1, 3981, 9, GTvisitorsàY∑h0ù	
08:1F:F3:B3:EB:47, 2012-03-03 15:22:48, -55, 1, 424, 9, GTvisitorsàY∑h0ù	
00:15:C7:AB:04:24, 2012-03-03 15:22:48, -51, 1, 2708, 5, GTwpaitorsàY∑h0ù	
00:12:44:B8:9D:71, 2012-03-03 15:22:48, -67, 1, 648, 10, GTwirelessàY∑h0ù	
00:15:C7:AA:D5:31, 2012-03-03 15:22:48, -57, 1, 3982, 10, GTwirelessàY∑h0ù	
00:15:C7:AB:38:B7, 2012-03-03 15:22:48, -55, 1, 2603, 9, GTvisitorsàY∑h0ù	
00:15:C7:AA:D1:A1, 2012-03-03 15:22:48, -48, 1, 3161, 10, GTwirelessàY∑h0ù	
00:15:C7:AB:04:21, 2012-03-03 15:22:48, -51, 1, 2710, 10, GTwirelessàY∑h0ù	
00:13:10:43:4F:22, 2012-03-03 15:22:48, -50, 1, 2056, 7, OpenWrtessàY∑h0ù	
00:15:C7:AB:04:21, 2012-03-03 15:22:48, -51, 1, 2713, 10, GTwirelessàY∑h0ù	
00:13:10:43:4F:22, 2012-03-03 15:22:48, -57, 1, 2057, 7, OpenWrtessàY∑h0ù	
00:15:C7:AA:D1:A4, 2012-03-03 15:22:48, -47, 1, 3165, 5, GTwpartessàY∑h0ù	
00:15:C7:AA:D5:37, 2012-03-03 15:22:48, -57, 1, 3987, 9, GTvisitorsàY∑h0ù	
00:15:C7:AB:04:24, 2012-03-03 15:22:48, -51, 1, 2714, 5, GTwpaitorsàY∑h0ù	
08:1F:F3:B3:EB:47, 2012-03-03 15:22:48, -56, 1, 430, 9, GTvisitorsàY∑h0ù	
00:15:C7:AB:38:B4, 2012-03-03 15:22:48, -55, 1, 2608, 5, GTwpaitorsàY∑h0ù	
00:15:C7:AA:D1:A7, 2012-03-03 15:22:48, -48, 1, 3166, 9, GTvisitorsàY∑h0ù	
00:15:C7:AB:38:B7, 2012-03-03 15:22:48, -55, 1, 2609, 9, GTvisitorsàY∑h0ù	
00:12:44:B8:9D:74, 2012-03-03 15:22:48, -66, 1, 655, 5, GTwpaitorsàY∑h0ù	
00:15:C7:AA:D1:A1, 2012-03-03 15:22:48, -47, 1, 3167, 10, GTwirelessàY∑h0ù	
00:15:C7:AB:04:21, 2012-03-03 15:22:48, -51, 1, 2717, 10, GTwirelessàY∑h0ù	
00:13:10:43:4F:22, 2012-03-03 15:22:48, -51, 1, 2058, 7, OpenWrtessàY∑h0ù	
00:15:C7:AA:D1:A4, 2012-03-03 15:22:48, -48, 1, 3168, 5, GTwpartessàY∑h0ù	
00:15:C7:AA:D5:37, 2012-03-03 15:22:48, -58, 1, 3994, 9, GTvisitor
