Network;NetType;ESSID;BSSID;Info;Channel;Cloaked;Encryption;Decrypted;MaxRate;MaxSeenRate;Beacon;LLC;Data;Crypt;Weak;Total;Carrier;Encoding;FirstTime;LastTime;BestQuality;BestSignal;BestNoise;GPSMinLat;GPSMinLon;GPSMinAlt;GPSMinSpd;GPSMaxLat;GPSMaxLon;GPSMaxAlt;GPSMaxSpd;GPSBestLat;GPSBestLon;GPSBestAlt;DataSize;IPType;IP;
24;infrastructure;GTvisitor;00:12:44:B9:1C:D7;;11;No;OPN,None;No;54.0;0;7;0;0;0;0;0;;;Sat Mar  3 15:55:03 2012;Sat Mar  3 15:55:20 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
25;infrastructure;GTwireless;00:12:44:B9:1C:D1;;11;No;WEP;No;54.0;0;7;0;0;0;0;0;;;Sat Mar  3 15:55:09 2012;Sat Mar  3 15:55:21 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
26;infrastructure;GTwireless;00:16:9C:48:EF:E1;;11;No;WEP;No;54.0;0;43;0;0;0;0;0;;;Sat Mar  3 15:55:01 2012;Sat Mar  3 15:55:20 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
27;infrastructure;GTwpa;00:12:44:B9:1C:D4;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;9;0;12;0;0;12;;;Sat Mar  3 15:55:02 2012;Sat Mar  3 15:55:17 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
28;infrastructure;GTvisitor;00:16:9C:48:EF:E7;;11;No;OPN,None;No;54.0;0;10;0;0;0;0;0;;;Sat Mar  3 15:55:06 2012;Sat Mar  3 15:55:13 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
29;infrastructure;GTvisitor;00:15:C7:AB:90:F7;;11;No;OPN,None;No;54.0;0;175;0;0;0;0;0;;;Sat Mar  3 15:55:01 2012;Sat Mar  3 15:55:21 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
30;infrastructure;GTwireless;00:15:C7:AB:90:F1;;11;No;WEP;No;54.0;0;172;0;1;0;0;1;;;Sat Mar  3 15:55:01 2012;Sat Mar  3 15:55:21 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
31;infrastructure;;C4:3D:C7:A3:EE:46;;11;No;WPA2,AES-CCM;No;54.0;0;191;0;0;0;0;0;;;Sat Mar  3 15:55:01 2012;Sat Mar  3 15:55:21 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
32;infrastructure;GTwpa;00:15:C7:AB:90:F4;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;153;0;1;0;0;1;;;Sat Mar  3 15:55:01 2012;Sat Mar  3 15:55:21 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
33;infrastructure;linksys;C0:C1:C0:06:7F:5B;;6;No;OPN,None;No;54.0;0;190;0;0;0;0;0;;;Sat Mar  3 15:54:41 2012;Sat Mar  3 15:55:01 2012;-76;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
34;infrastructure;palantir;00:1C:10:5A:B6:D7;;6;No;WPA2,AES-CCM;No;54.0;0;193;0;1;0;0;1;;;Sat Mar  3 15:54:41 2012;Sat Mar  3 15:55:01 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
35;infrastructure;BISmark;C4:3D:C7:9D:E1:42;;11;No;WPA2,AES-CCM;No;54.0;0;191;0;0;0;0;0;;;Sat Mar  3 15:55:01 2012;Sat Mar  3 15:55:21 2012;-73;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
36;infrastructure;BISmark;C4:3D:C7:B0:AE:63;;11;No;WPA2,AES-CCM;No;54.0;0;189;0;0;0;0;0;;;Sat Mar  3 15:55:01 2012;Sat Mar  3 15:55:21 2012;-70;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
37;infrastructure;joon-ucap;C4:3D:C7:B0:AE:9F;;11;No;WPA2,AES-CCM;No;54.0;0;190;0;0;0;0;0;;;Sat Mar  3 15:55:01 2012;Sat Mar  3 15:55:21 2012;-68;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
38;infrastructure;BISmark;20:4E:7F:4A:74:78;;11;No;WPA2,AES-CCM;No;54.0;0;193;0;0;0;0;0;;;Sat Mar  3 15:55:01 2012;Sat Mar  3 15:55:21 2012;-69;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
39;infrastructure;WODNET;00:18:F8:CB:1C:6A;;6;No;WPA,TKIP;No;54.0;0;184;0;0;0;0;0;;;Sat Mar  3 15:54:41 2012;Sat Mar  3 15:55:01 2012;-65;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
40;infrastructure;GTwireless;00:16:9C:49:28:11;;6;No;WEP;No;54.0;0;191;0;1;0;0;1;;;Sat Mar  3 15:54:41 2012;Sat Mar  3 15:55:01 2012;-57;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
41;infrastructure;;00:16:9C:49:28:10;;108;No;OPN,None;No;-1.0;0;0;0;4;0;0;4;;;Sat Mar  3 15:54:21 2012;Sat Mar  3 15:55:21 2012;-54;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
42;infrastructure;GTwpa;00:16:9C:49:28:14;;6;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;193;0;702;0;0;702;;;Sat Mar  3 15:54:41 2012;Sat Mar  3 15:55:01 2012;-53;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
43;infrastructure;GTvisitor;00:16:9C:49:28:17;;6;No;OPN,None;No;54.0;0;186;0;0;0;0;0;;;Sat Mar  3 15:54:41 2012;Sat Mar  3 15:55:01 2012;-52;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
44;infrastructure;;9C:4E:20:C9:3F:90;;108;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sat Mar  3 15:54:34 2012;Sat Mar  3 15:55:14 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
45;infrastructure;;9C:4E:20:73:61:50;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sat Mar  3 15:54:23 2012;Sat Mar  3 15:55:03 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
46;infrastructure;;00:1C:57:40:C6:D0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sat Mar  3 15:54:26 2012;Sat Mar  3 15:55:06 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
47;infrastructure;;00:16:9C:48:EF:E0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sat Mar  3 15:54:27 2012;Sat Mar  3 15:55:07 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
48;infrastructure;;00:15:C7:AB:04:20;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sat Mar  3 15:54:32 2012;Sat Mar  3 15:55:12 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
49;infrastructure;;00:15:C7:AB:8F:D0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sat Mar  3 15:54:34 2012;Sat Mar  3 15:55:14 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
50;infrastructure;hpsetup;1A:C1:DE:3A:BC:81;;6;No;OPN,None;No;11.0;0;1791;0;0;0;0;0;;;Sat Mar  3 15:54:41 2012;Sat Mar  3 15:55:01 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
51;infrastructure;HP-nomodel.2C9966;02:2B:8B:22:36:21;;6;No;OPN,None;No;54.0;0;60;0;0;0;0;0;;;Sat Mar  3 15:54:41 2012;Sat Mar  3 15:55:01 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
52;infrastructure;;00:19:07:8E:36:60;;133;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sat Mar  3 15:54:42 2012;Sat Mar  3 15:55:22 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
53;infrastructure;;00:15:C7:AB:2D:E0;;133;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sat Mar  3 15:54:48 2012;Sat Mar  3 15:55:08 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
54;infrastructure;;00:12:44:B8:B1:A0;;133;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sat Mar  3 15:54:58 2012;Sat Mar  3 15:55:18 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
55;infrastructure;;00:15:C7:AB:8F:D1;;158;No;WEP;No;-1.0;0;0;0;6;0;0;6;;;Sat Mar  3 15:55:13 2012;Sat Mar  3 15:55:19 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
