BSSID, time, power, channel, sequence, essid_length, ESSID
00:23:69:56:51:AB, 2012-03-31 17:54:25, -71, 3, 1307, 9, 
00:15:C7:AB:38:B1, 2012-03-31 17:54:25, -79, 1, 2944, 10, GTwirelessXW∑ò0÷	
00:12:44:B9:1C:D1, 2012-03-31 17:54:25, -72, 1, 1801, 10, GTwirelessXW∑ò0÷	
00:15:C7:AB:38:B4, 2012-03-31 17:54:25, -80, 1, 2945, 5, GTwpaelessXW∑ò0÷	
00:12:44:B9:1C:D4, 2012-03-31 17:54:25, -71, 1, 1802, 5, GTwpaelessXW∑ò0÷	
00:13:10:43:4F:22, 2012-03-31 17:54:25, -63, 1, 155, 7, OpenWrtessXW∑ò0÷	
00:15:C7:AA:D5:34, 2012-03-31 17:54:25, -68, 1, 671, 5, GTwpartessXW∑ò0÷	
00:15:C7:AB:38:B7, 2012-03-31 17:54:25, -83, 1, 2946, 9, GTvisitorsXW∑ò0÷	
00:12:44:B9:1C:D7, 2012-03-31 17:54:25, -72, 1, 1803, 9, GTvisitorsXW∑ò0÷	
34:08:04:E1:48:58, 2012-03-31 17:54:25, -81, 2, 56, 7, stratusorsXW∑ò0÷	
00:23:69:56:51:AB, 2012-03-31 17:54:25, -71, 3, 1308, 9, 
00:15:C7:AB:38:B1, 2012-03-31 17:54:25, -81, 1, 2947, 10, GTwirelessXW∑ò0÷	
00:12:44:B9:1C:D1, 2012-03-31 17:54:25, -69, 1, 1804, 10, GTwirelessXW∑ò0÷	
00:15:C7:AA:D5:31, 2012-03-31 17:54:25, -69, 1, 673, 10, GTwirelessXW∑ò0÷	
00:15:C7:AB:38:B4, 2012-03-31 17:54:25, -78, 1, 2948, 5, GTwpaelessXW∑ò0÷	
00:13:10:43:4F:22, 2012-03-31 17:54:25, -61, 1, 156, 7, OpenWrtessXW∑ò0÷	
00:12:44:B9:1C:D7, 2012-03-31 17:54:25, -66, 1, 1806, 9, GTvisitorsXW∑ò0÷	
00:15:C7:AA:D5:37, 2012-03-31 17:54:25, -69, 1, 675, 9, GTvisitor
34:08:04:E1:48:58, 2012-03-31 17:54:25, -80, 2, 57, 7, stratusor
00:23:69:56:51:AB, 2012-03-31 17:54:25, -77, 3, 1309, 9, 
00:15:C7:AB:38:B1, 2012-03-31 17:54:25, -78, 1, 2950, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:54:25, -66, 1, 1807, 10, GTwireless
00:15:C7:AA:D5:31, 2012-03-31 17:54:25, -68, 1, 676, 10, GTwireless
00:15:C7:AB:38:B4, 2012-03-31 17:54:25, -77, 1, 2951, 5, GTwpaeless
00:12:44:B9:1C:D4, 2012-03-31 17:54:25, -65, 1, 1808, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-31 17:54:25, -63, 1, 157, 7, OpenWrtess
00:15:C7:AA:D5:34, 2012-03-31 17:54:25, -69, 1, 677, 5, GTwpartess
00:15:C7:AB:38:B7, 2012-03-31 17:54:25, -78, 1, 2952, 9, GTvisitors
00:12:44:B9:1C:D7, 2012-03-31 17:54:25, -70, 1, 1809, 9, GTvisitors
00:15:C7:AA:D5:37, 2012-03-31 17:54:25, -70, 1, 678, 9, GTvisitors
00:23:69:56:51:AB, 2012-03-31 17:54:25, -76, 3, 1310, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:54:25, -67, 1, 1810, 10, GTwireless
00:15:C7:AA:D5:31, 2012-03-31 17:54:25, -71, 1, 679, 10, GTwireless
00:15:C7:AB:38:B4, 2012-03-31 17:54:25, -79, 1, 2954, 5, GTwpaeless
00:12:44:B9:1C:D4, 2012-03-31 17:54:25, -66, 1, 1811, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-31 17:54:25, -64, 1, 158, 7, OpenWrtess
00:15:C7:AB:38:B7, 2012-03-31 17:54:25, -79, 1, 2955, 9, GTvisitors
00:12:44:B9:1C:D7, 2012-03-31 17:54:25, -65, 1, 1812, 9, GTvisitors
00:15:C7:AA:D5:37, 2012-03-31 17:54:25, -74, 1, 682, 9, GTvisitors
00:15:C7:AB:38:B1, 2012-03-31 17:54:25, -80, 1, 2957, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:54:25, -66, 1, 1814, 10, GTwireless
00:15:C7:AA:D5:31, 2012-03-31 17:54:25, -75, 1, 683, 10, GTwireless
00:15:C7:AB:38:B4, 2012-03-31 17:54:25, -78, 1, 2958, 5, GTwpaeless
00:12:44:B9:1C:D4, 2012-03-31 17:54:25, -65, 1, 1815, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-31 17:54:25, -62, 1, 159, 7, OpenWrtess
00:15:C7:AA:D5:34, 2012-03-31 17:54:25, -74, 1, 685, 5, GTwpartess
00:15:C7:AB:38:B7, 2012-03-31 17:54:25, -78, 1, 2959, 9, GTvisitors
00:12:44:B9:1C:D7, 2012-03-31 17:54:25, -65, 1, 1816, 9, GTvisitors
00:15:C7:AA:D5:37, 2012-03-31 17:54:25, -75, 1, 686, 9, GTvisitors
34:08:04:E1:48:58, 2012-03-31 17:54:25, -78, 2, 60, 7, stratusors
