BSSID, time, power, channel, sequence, essid_length, ESSID
00:22:B0:CB:22:8F, 2012-02-26 16:28:07, -41, 3, 1239, 10, MC2LabNetA¯A∑h¿
00:22:B0:CB:22:8F, 2012-02-26 16:28:07, -41, 3, 1239, 10, MC2LabNetA¯A∑h¿
00:15:C7:AB:06:07, 2012-02-26 16:28:07, -62, 1, 1326, 9, GTvisitorA¯A∑h¿
00:15:C7:AB:06:07, 2012-02-26 16:28:07, -62, 1, 1326, 9, GTvisitorA¯A∑h¿
00:15:C7:AB:5A:87, 2012-02-26 16:28:07, -62, 1, 1077, 9, GTvisitorA¯A∑h¿
00:15:C7:AB:5A:87, 2012-02-26 16:28:07, -62, 1, 1077, 9, GTvisitorA¯A∑h¿
00:15:C7:AA:D1:A7, 2012-02-26 16:28:07, -41, 1, 3792, 9, GTvisitorA¯A∑h¿
00:15:C7:AA:D1:A7, 2012-02-26 16:28:07, -41, 1, 3792, 9, GTvisitorA¯A∑h¿
94:44:52:FB:65:B2, 2012-02-26 16:28:07, -66, 1, 2951, 10, belkin.5b2¯A∑h¿
94:44:52:FB:65:B2, 2012-02-26 16:28:07, -66, 1, 2951, 10, belkin.5b2¯A∑h¿
9C:4E:20:C9:3F:97, 2012-02-26 16:28:07, -62, 1, 3165, 9, GTvisitor2¯A∑h¿
9C:4E:20:C9:3F:97, 2012-02-26 16:28:07, -62, 1, 3165, 9, GTvisitor2¯A∑h¿
00:15:C7:AB:06:04, 2012-02-26 16:28:07, -62, 1, 1328, 5, GTwpaitor2¯A∑h¿
00:15:C7:AB:06:04, 2012-02-26 16:28:07, -62, 1, 1328, 5, GTwpaitor2¯A∑h¿
00:15:C7:AB:06:07, 2012-02-26 16:28:07, -62, 1, 1329, 9, GTvisitor2¯A∑h¿
00:15:C7:AB:5A:84, 2012-02-26 16:28:07, -61, 1, 1088, 5, GTwpaitor2¯A∑h¿
9C:4E:20:C9:3F:94, 2012-02-26 16:28:07, -63, 1, 3166, 5, GTwpaitor2¯A∑h¿
00:15:C7:AA:D1:A4, 2012-02-26 16:28:07, -37, 1, 3794, 5, GTwpaitor2¯A∑h¿
00:15:C7:AA:D5:34, 2012-02-26 16:28:07, -63, 1, 417, 5, GTwpaitor2¯A∑h¿
00:15:C7:AB:06:01, 2012-02-26 16:28:07, -62, 1, 1330, 10, GTwireless¯A∑h¿
00:15:C7:AB:5A:87, 2012-02-26 16:28:07, -62, 1, 1091, 9, GTvisitors¯A∑h¿
00:15:C7:AA:D1:A7, 2012-02-26 16:28:07, -35, 1, 3795, 9, GTvisitors¯A∑h¿
9C:4E:20:C9:3F:91, 2012-02-26 16:28:07, -66, 1, 3167, 10, GTwireless¯A∑h¿
94:44:52:FB:65:B2, 2012-02-26 16:28:07, -67, 1, 2952, 10, belkin.5b2¯A∑h¿
00:15:C7:AB:5A:81, 2012-02-26 16:28:07, -62, 1, 1097, 10, GTwireless¯A∑h¿
00:15:C7:AA:D1:A4, 2012-02-26 16:28:07, -41, 1, 3797, 5, GTwpaeless¯A∑h¿
00:15:C7:AB:06:01, 2012-02-26 16:28:07, -58, 1, 1333, 10, GTwireless¯A∑h¿
00:15:C7:AB:5A:87, 2012-02-26 16:28:07, -62, 1, 1110, 9, GTvisitors¯A∑h¿
00:15:C7:AA:D1:A7, 2012-02-26 16:28:07, -45, 1, 3798, 9, GTvisitors¯A∑h¿
00:15:C7:AB:06:04, 2012-02-26 16:28:07, -62, 1, 1334, 5, GTwpaitors¯A∑h¿
00:15:C7:AA:D1:A4, 2012-02-26 16:28:07, -42, 1, 3800, 5, GTwpaitors¯A∑h¿
00:15:C7:AB:06:01, 2012-02-26 16:28:07, -61, 1, 1336, 10, GTwireless¯A∑h¿
00:15:C7:AA:D1:A7, 2012-02-26 16:28:07, -42, 1, 3801, 9, GTvisitors¯A∑h¿
94:44:52:FB:65:B2, 2012-02-26 16:28:07, -65, 1, 2954, 10, belkin.5b2¯A∑h¿
00:15:C7:AA:D5:37, 2012-02-26 16:28:07, -65, 1, 424, 9, GTvisitor2¯A∑h¿
9C:4E:20:C9:3F:97, 2012-02-26 16:28:07, -65, 1, 3174, 9, GTvisitor2¯A∑h¿
00:15:C7:AB:06:04, 2012-02-26 16:28:07, -61, 1, 1337, 5, GTwpaitor2¯A∑h¿
34:08:04:E1:48:58, 2012-02-26 16:28:07, -59, 2, 1693, 7, stratusor2¯A∑h¿
00:19:A9:43:1C:D4, 2012-02-26 16:28:07, -65, 1, 3082, 5, GTwpausor2¯A∑h¿
00:15:C7:AB:06:07, 2012-02-26 16:28:07, -60, 1, 1338, 9, GTvisitor2¯A∑h¿
00:15:C7:AA:D1:A4, 2012-02-26 16:28:07, -43, 1, 3803, 5, GTwpaitor2¯A∑h¿
