BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AB:38:B1, 2012-03-03 15:35:43, -40, 1, 4032, 10, GTwirelessXO∑h@ï	
00:15:C7:AB:38:B1, 2012-03-03 15:35:43, -40, 1, 4032, 10, GTwirelessXO∑h@ï	
00:15:C7:AA:D5:31, 2012-03-03 15:35:43, -53, 1, 1560, 10, GTwirelessXO∑h@ï	
00:15:C7:AA:D5:31, 2012-03-03 15:35:43, -53, 1, 1560, 10, GTwirelessXO∑h@ï	
00:15:C7:AB:38:B7, 2012-03-03 15:35:43, -37, 1, 4034, 9, GTvisitorsXO∑h@ï	
00:15:C7:AB:38:B7, 2012-03-03 15:35:43, -37, 1, 4034, 9, GTvisitorsXO∑h@ï	
00:15:C7:AA:D5:34, 2012-03-03 15:35:43, -55, 1, 1561, 5, GTwpaitorsXO∑h@ï	
00:13:10:43:4F:22, 2012-03-03 15:35:43, -65, 1, 1634, 7, OpenWrtorsXO∑h@ï	
00:15:C7:AB:38:B1, 2012-03-03 15:35:43, -38, 1, 4035, 10, GTwirelessXO∑h@ï	
00:15:C7:AA:D5:37, 2012-03-03 15:35:43, -55, 1, 1565, 9, GTvisitorsXO∑h@ï	
00:15:C7:AA:D5:31, 2012-03-03 15:35:43, -56, 1, 1566, 10, GTwirelessXO∑h@ï	
00:15:C7:AB:38:B7, 2012-03-03 15:35:43, -36, 1, 4044, 9, GTvisitorsXO∑h@ï	
00:15:C7:AA:D5:34, 2012-03-03 15:35:43, -55, 1, 1567, 5, GTwpaitorsXO∑h@ï	
00:15:C7:AB:38:B1, 2012-03-03 15:35:43, -37, 1, 4045, 10, GTwirelessXO∑h@ï	
00:15:C7:AA:D5:37, 2012-03-03 15:35:43, -55, 1, 1568, 9, GTvisitorsXO∑h@ï	
00:15:C7:AA:D1:A1, 2012-03-03 15:35:43, -60, 1, 1363, 10, GTwirelessXO∑h@ï	
00:15:C7:AB:38:B1, 2012-03-03 15:35:43, -35, 1, 4048, 10, GTwirelessXO∑h@ï	
00:15:C7:AA:D5:31, 2012-03-03 15:35:43, -56, 1, 1572, 10, GTwirelessXO∑h@ï	
00:15:C7:AB:38:B7, 2012-03-03 15:35:43, -38, 1, 4050, 9, GTvisitorsXO∑h@ï	
00:15:C7:AA:D5:34, 2012-03-03 15:35:43, -55, 1, 1573, 5, GTwpaitorsXO∑h@ï	
00:13:10:43:4F:22, 2012-03-03 15:35:43, -67, 1, 1637, 7, OpenWrtorsXO∑h@ï	
00:15:C7:AB:38:B1, 2012-03-03 15:35:43, -43, 1, 4051, 10, GTwirelessXO∑h@ï	
00:15:C7:AA:D1:A4, 2012-03-03 15:35:43, -61, 1, 1367, 5, GTwpaelessXO∑h@ï	
00:15:C7:AA:D5:37, 2012-03-03 15:35:43, -54, 1, 1574, 9, GTvisitorsXO∑h@ï	
00:15:C7:AA:D5:31, 2012-03-03 15:35:43, -57, 1, 1575, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:35:43, -38, 1, 4053, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:35:43, -60, 1, 1369, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:35:43, -56, 1, 1576, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-03 15:35:43, -65, 1, 1638, 7, OpenWrtess
00:15:C7:AB:38:B1, 2012-03-03 15:35:43, -39, 1, 4054, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:35:43, -60, 1, 1370, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:35:43, -53, 1, 1577, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:35:43, -53, 1, 1578, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:35:43, -38, 1, 4056, 9, GTvisitor
00:15:C7:AA:D1:A1, 2012-03-03 15:35:43, -61, 1, 1372, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:35:43, -53, 1, 1579, 5, GTwpaeless
