Network;NetType;ESSID;BSSID;Info;Channel;Cloaked;Encryption;Decrypted;MaxRate;MaxSeenRate;Beacon;LLC;Data;Crypt;Weak;Total;Carrier;Encoding;FirstTime;LastTime;BestQuality;BestSignal;BestNoise;GPSMinLat;GPSMinLon;GPSMinAlt;GPSMinSpd;GPSMaxLat;GPSMaxLon;GPSMaxAlt;GPSMaxSpd;GPSBestLat;GPSBestLon;GPSBestAlt;DataSize;IPType;IP;
11;infrastructure;GTwireless;9C:4E:20:C9:3F:91;;1;No;WEP;No;54.0;0;19;0;0;0;0;0;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:11 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
12;infrastructure;GTwpa;00:15:C7:AB:06:04;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;165;0;1;0;0;1;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:51 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
13;infrastructure;GTwireless;00:15:C7:AB:06:01;;1;No;WEP;No;54.0;0;168;0;1;0;0;1;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:11 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
14;infrastructure;GTvisitor;00:15:C7:AB:06:07;;1;No;OPN,None;No;54.0;0;179;0;0;0;0;0;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:51 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
15;infrastructure;stratus;34:08:04:E1:48:58;;2;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;93;0;0;0;0;0;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:11 2012;-79;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
16;infrastructure;GTwpa;00:15:C7:AA:D1:A4;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;187;0;1588;0;0;1588;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:51 2012;-65;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
17;infrastructure;GTvisitor;00:15:C7:AA:D1:A7;;1;No;OPN,None;No;54.0;0;188;0;0;0;0;0;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:51 2012;-63;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
18;infrastructure;GTwireless;00:15:C7:AA:D1:A1;;1;No;WEP;No;54.0;0;7;0;146;0;0;146;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:51 2012;-59;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
19;infrastructure;lifenet;02:18:0A:01:B2:51;;1;No;OPN,None;No;54.0;0;195;0;12;0;0;12;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:51 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
20;infrastructure;;08:1F:F3:E1:99:00;;108;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sun Feb 26 13:29:52 2012;Sun Feb 26 13:30:12 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
21;infrastructure;GTvisitor;00:15:C7:AB:2D:E7;;6;No;OPN,None;No;54.0;0;6;0;0;0;0;0;;;Sun Feb 26 13:30:19 2012;Sun Feb 26 13:30:25 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
22;infrastructure;GTwpa;00:15:C7:AB:2D:E4;;6;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;2;0;0;0;0;0;;;Sun Feb 26 13:30:25 2012;Sun Feb 26 13:30:25 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
23;infrastructure;;00:12:44:B9:1C:D0;;108;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sun Feb 26 13:30:01 2012;Sun Feb 26 13:30:21 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
24;infrastructure;john;00:0D:28:3E:95:A8;;11;No;WEP;No;11.0;0;171;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
25;infrastructure;dlink;00:22:B0:ED:60:DE;;11;No;OPN,None;No;54.0;0;115;0;70;0;0;70;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;143.215.207.216;
26;infrastructure;GTwpa;00:12:44:B9:1C:D4;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;35;0;1;0;0;1;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
27;infrastructure;GTvisitor;00:12:44:B9:1C:D7;;11;No;OPN,None;No;54.0;0;32;0;0;0;0;0;;;Sun Feb 26 13:30:32 2012;Sun Feb 26 13:30:49 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
28;infrastructure;GTvisitor;9C:4E:20:73:1C:C7;;11;No;OPN,None;No;54.0;0;6;0;0;0;0;0;;;Sun Feb 26 13:30:32 2012;Sun Feb 26 13:30:38 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
29;infrastructure;GTwireless;00:12:44:B9:1C:D1;;11;No;WEP;No;54.0;0;35;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
30;infrastructure;GTwireless;9C:4E:20:73:1C:C1;;11;No;WEP;No;54.0;0;7;0;0;0;0;0;;;Sun Feb 26 13:30:33 2012;Sun Feb 26 13:30:49 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
31;infrastructure;linksys;C0:C1:C0:06:7F:5B;;6;No;OPN,None;No;54.0;0;183;0;0;0;0;0;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
32;infrastructure;GTwireless;08:17:35:C6:F4:01;;11;No;WEP;No;54.0;0;15;0;0;0;0;0;;;Sun Feb 26 13:30:32 2012;Sun Feb 26 13:30:51 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
33;infrastructure;GTvisitor;08:17:35:C6:F4:07;;11;No;OPN,None;No;54.0;0;4;0;0;0;0;0;;;Sun Feb 26 13:30:32 2012;Sun Feb 26 13:30:34 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
34;infrastructure;GTwpa;08:17:35:C6:F4:04;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;4;0;0;0;0;0;;;Sun Feb 26 13:30:32 2012;Sun Feb 26 13:30:37 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
35;infrastructure;GTwpa;9C:4E:20:73:1C:C4;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;4;0;0;0;0;0;;;Sun Feb 26 13:30:38 2012;Sun Feb 26 13:30:49 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
36;infrastructure;BISmark-3800-quirm;20:4E:7F:4A:74:78;;11;No;WPA2,AES-CCM;No;54.0;0;159;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
37;infrastructure;BISmark;C4:3D:C7:B0:AE:63;;11;No;WPA2,AES-CCM;No;54.0;0;181;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-82;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
38;infrastructure;;00:00:00:00:00:00;;133;No;None;No;-1.0;0;0;0;0;0;0;0;;;Sun Feb 26 13:30:27 2012;Sun Feb 26 13:30:48 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
39;infrastructure;palantir;00:1C:10:5A:B6:D7;;6;No;WPA2,AES-CCM;No;54.0;0;186;0;2;0;0;2;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-81;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
40;infrastructure;GTwpa;9C:4E:20:C9:43:54;;6;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;156;0;1;0;0;1;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-79;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
41;infrastructure;GTvisitor;9C:4E:20:C9:43:57;;6;No;OPN,None;No;54.0;0;159;0;0;0;0;0;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-79;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
42;infrastructure;GTwireless;9C:4E:20:C9:43:51;;6;No;WEP;No;54.0;0;171;0;4;0;0;4;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-77;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
43;infrastructure;;9C:4E:20:C9:43:50;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:29:55 2012;Sun Feb 26 13:30:35 2012;-77;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
44;infrastructure;GTvisitor;00:19:07:8E:36:67;;6;No;OPN,None;No;54.0;0;160;0;0;0;0;0;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-75;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
45;infrastructure;GTwireless;00:19:07:8E:36:61;;6;No;WEP;No;54.0;0;185;0;0;0;0;0;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-75;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
46;infrastructure;GTwpa;00:19:07:8E:36:64;;6;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;176;0;0;0;0;0;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
47;infrastructure;;00:19:07:8E:36:60;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:29:59 2012;Sun Feb 26 13:30:39 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
48;infrastructure;GTwpa;00:16:9C:49:28:14;;6;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;190;0;92;0;0;92;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
49;infrastructure;GTvisitor;00:15:C7:AA:D6:67;;11;No;OPN,None;No;54.0;0;62;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
50;infrastructure;GTwireless;00:15:C7:AA:D6:61;;11;No;WEP;No;54.0;0;187;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
51;infrastructure;GTwpa;00:15:C7:AA:D6:64;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;181;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
52;infrastructure;GTwpa;00:16:9C:48:EF:E4;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;187;0;1;0;0;1;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-71;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
53;infrastructure;GTwireless;00:16:9C:48:EF:E1;;11;No;WEP;No;54.0;0;186;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-71;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
54;infrastructure;GTvisitor;00:16:9C:48:EF:E7;;11;No;OPN,None;No;54.0;0;183;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
55;infrastructure;GTvisitor;00:16:9C:49:28:17;;6;No;OPN,None;No;54.0;0;192;0;0;0;0;0;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-71;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
56;infrastructure;MC2LabNetA;00:22:B0:CB:22:8F;;3;No;WPA2,AES-CCM;No;54.0;0;182;0;0;0;0;0;;;Sun Feb 26 13:29:51 2012;Sun Feb 26 13:30:51 2012;-70;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
57;infrastructure;GTwireless;00:16:9C:49:28:11;;6;No;WEP;No;54.0;0;189;0;9;0;0;9;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-71;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
58;infrastructure;WODNET;00:18:F8:CB:1C:6A;;6;No;WPA,TKIP;No;54.0;0;179;0;0;0;0;0;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-51;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
59;infrastructure;;00:13:7F:BB:43:B0;;108;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sun Feb 26 13:30:06 2012;Sun Feb 26 13:30:46 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
60;infrastructure;;00:15:C7:AB:8F:D0;;108;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sun Feb 26 13:30:07 2012;Sun Feb 26 13:30:47 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
61;infrastructure;;00:12:44:B9:28:40;;108;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sun Feb 26 13:30:02 2012;Sun Feb 26 13:30:42 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
62;infrastructure;;00:1F:CA:51:54:00;;108;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sun Feb 26 13:30:03 2012;Sun Feb 26 13:30:43 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
63;infrastructure;;00:16:9C:48:EF:E0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:29:57 2012;Sun Feb 26 13:30:37 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
64;infrastructure;;00:15:C7:AA:D1:A0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:29:58 2012;Sun Feb 26 13:30:38 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
65;infrastructure;;00:15:C7:AB:06:00;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:29:59 2012;Sun Feb 26 13:30:39 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
66;infrastructure;;00:16:9D:E1:55:F0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:29:59 2012;Sun Feb 26 13:30:39 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
67;infrastructure;;00:15:C7:AA:D6:60;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:30:02 2012;Sun Feb 26 13:30:42 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
68;infrastructure;;00:19:A9:43:1C:D0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:30:05 2012;Sun Feb 26 13:30:45 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
69;infrastructure;;00:15:C7:AB:90:F0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:30:06 2012;Sun Feb 26 13:30:46 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
70;infrastructure;;00:15:C7:AB:00:D0;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:30:07 2012;Sun Feb 26 13:30:47 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
71;infrastructure;;B4:A4:E3:CA:98:80;;108;No;OPN,None;No;-1.0;0;0;0;3;0;0;3;;;Sun Feb 26 13:30:10 2012;Sun Feb 26 13:30:49 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
72;infrastructure;HP-nomodel.2C9966;02:2B:8B:22:36:21;;6;No;OPN,None;No;54.0;0;180;0;0;0;0;0;;;Sun Feb 26 13:30:11 2012;Sun Feb 26 13:30:31 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
73;infrastructure;;9C:4E:20:73:00:C4;;158;No;None;No;-1.0;0;0;0;0;0;0;0;;;Sun Feb 26 13:30:31 2012;Sun Feb 26 13:30:51 2012;-1;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
