BSSID, time, power, channel, sequence, essid_length, ESSID
9C:4E:20:C9:3F:91, 2012-02-26 13:29:51, -82, 1, 2340, 10, GTwirelessHH∑ò∞◊
00:15:C7:AA:D1:A7, 2012-02-26 13:29:51, -66, 1, 3689, 9, GTvisitorsHH∑ò∞◊
00:15:C7:AB:06:04, 2012-02-26 13:29:51, -82, 1, 1016, 5, GTwpaitorsHH∑ò∞◊
00:22:B0:CB:22:8F, 2012-02-26 13:29:51, -63, 3, 2355, 10, MC2LabNetAHH∑ò∞◊
34:08:04:E1:48:58, 2012-02-26 13:29:51, -80, 2, 2805, 7, stratusetAHH∑ò∞◊
00:15:C7:AB:06:07, 2012-02-26 13:29:51, -81, 1, 1017, 9, GTvisitorAHH∑ò∞◊
00:15:C7:AB:06:01, 2012-02-26 13:29:51, -84, 1, 1018, 10, GTwirelessHH∑ò∞◊
00:15:C7:AA:D1:A7, 2012-02-26 13:29:51, -52, 1, 3692, 9, GTvisitorsHH∑ò∞◊
00:15:C7:AB:06:04, 2012-02-26 13:29:51, -84, 1, 1019, 5, GTwpaitorsHH∑ò∞◊
00:22:B0:CB:22:8F, 2012-02-26 13:29:51, -63, 3, 2356, 10, MC2LabNetAHH∑ò∞◊
34:08:04:E1:48:58, 2012-02-26 13:29:51, -80, 2, 2806, 7, stratusetAHH∑ò∞◊
9C:4E:20:C9:3F:94, 2012-02-26 13:29:51, -83, 1, 2345, 5, GTwpausetAHH∑ò∞◊
00:15:C7:AA:D1:A4, 2012-02-26 13:29:51, -55, 1, 3695, 5, GTwpa
00:15:C7:AA:D1:A7, 2012-02-26 13:29:51, -54, 1, 3696, 9, GTvisitor
00:15:C7:AB:5A:81, 2012-02-26 13:29:51, -83, 1, 1313, 10, GTwireless
00:15:C7:AB:06:07, 2012-02-26 13:29:51, -85, 1, 1023, 9, GTvisitors
00:15:C7:AB:5A:84, 2012-02-26 13:29:51, -83, 1, 1319, 5, GTwpaitors
00:15:C7:AA:D1:A4, 2012-02-26 13:29:51, -53, 1, 3698, 5, GTwpa
00:15:C7:AB:06:01, 2012-02-26 13:29:51, -86, 1, 1024, 10, GTwireless
00:15:C7:AA:D1:A7, 2012-02-26 13:29:51, -54, 1, 3700, 9, GTvisitors
00:15:C7:AB:06:07, 2012-02-26 13:29:51, -83, 1, 1026, 9, GTvisitors
00:15:C7:AA:D1:A4, 2012-02-26 13:29:51, -53, 1, 3702, 5, GTwpa
00:15:C7:AB:06:01, 2012-02-26 13:29:51, -83, 1, 1027, 10, GTwireless
00:15:C7:AA:D1:A7, 2012-02-26 13:29:51, -53, 1, 3703, 9, GTvisitors
00:15:C7:AB:06:04, 2012-02-26 13:29:51, -83, 1, 1028, 5, GTwpaitors
00:22:B0:CB:22:8F, 2012-02-26 13:29:51, -64, 3, 2359, 10, MC2LabNetA
34:08:04:E1:48:58, 2012-02-26 13:29:51, -81, 2, 2809, 7, stratusetA
00:15:C7:AB:5A:84, 2012-02-26 13:29:51, -82, 1, 1353, 5, GTwpausetA
00:15:C7:AA:D1:A4, 2012-02-26 13:29:51, -54, 1, 3705, 5, GTwpa
00:15:C7:AB:5A:87, 2012-02-26 13:29:51, -83, 1, 1358, 9, GTvisitor
00:15:C7:AA:D1:A7, 2012-02-26 13:29:51, -54, 1, 3706, 9, GTvisitor
94:44:52:FB:65:B2, 2012-02-26 13:29:51, -86, 1, 13, 10, belkin.5b2
9C:4E:20:C9:3F:97, 2012-02-26 13:29:51, -82, 1, 2357, 9, GTvisitor2
00:15:C7:AB:06:04, 2012-02-26 13:29:52, -86, 1, 1031, 5, GTwpaitor2
00:22:B0:CB:22:8F, 2012-02-26 13:29:52, -64, 3, 2360, 10, MC2LabNetA
34:08:04:E1:48:58, 2012-02-26 13:29:52, -81, 2, 2810, 7, stratusetA
9C:4E:20:C9:3F:94, 2012-02-26 13:29:52, -85, 1, 2358, 5, GTwpausetA
00:15:C7:AA:D1:A4, 2012-02-26 13:29:52, -56, 1, 3708, 5, GTwpa
9C:4E:20:C9:3F:91, 2012-02-26 13:29:52, -85, 1, 2359, 10, GTwireless
00:15:C7:AA:D1:A7, 2012-02-26 13:29:52, -55, 1, 3709, 9, GTvisitors
94:44:52:FB:65:B2, 2012-02-26 13:29:52, -89, 1, 14, 10, belkin.5b2
00:15:C7:AB:06:04, 2012-02-26 13:29:52, -84, 1, 1034, 5, GTwpan.5b2
00:15:C7:AB:5A:81, 2012-02-26 13:29:52, -81, 1, 1388, 10, GTwireless
00:22:B0:CB:22:8F, 2012-02-26 13:29:52, -62, 3, 2361, 10, MC2LabNetA
00:15:C7:AB:06:07, 2012-02-26 13:29:52, -83, 1, 1035, 9, GTvisitorA
00:15:C7:AA:D1:A4, 2012-02-26 13:29:52, -57, 1, 3711, 5, GTwpa
00:15:C7:AA:D1:A7, 2012-02-26 13:29:52, -56, 1, 3712, 9, GTvisitor
94:44:52:FB:65:B2, 2012-02-26 13:29:52, -88, 1, 15, 10, belkin.5b2
00:15:C7:AB:06:04, 2012-02-26 13:29:52, -83, 1, 1037, 5, GTwpan.5b2
00:15:C7:AB:5A:81, 2012-02-26 13:29:52, -80, 1, 1412, 10, GTwireless
00:22:B0:CB:22:8F, 2012-02-26 13:29:52, -62, 3, 2362, 10, MC2LabNetA
34:08:04:E1:48:58, 2012-02-26 13:29:52, -82, 2, 2812, 7, stratusetA
00:15:C7:AB:06:07, 2012-02-26 13:29:52, -82, 1, 1038, 9, GTvisitorA
00:15:C7:AB:5A:84, 2012-02-26 13:29:52, -79, 1, 1416, 5, GTwpaitorA
9C:4E:20:C9:3F:94, 2012-02-26 13:29:52, -84, 1, 2364, 5, GTwpaitorA
00:15:C7:AA:D1:A4, 2012-02-26 13:29:52, -58, 1, 3714, 5, GTwpa
00:15:C7:AB:06:01, 2012-02-26 13:29:52, -82, 1, 1039, 10, GTwireless
00:15:C7:AB:5A:87, 2012-02-26 13:29:52, -80, 1, 1420, 9, GTvisitors
