BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:E3:84, 2012-03-31 17:48:49, -52, 11, 3461, 5, GTwpaTR–øÔËZ∑ò¿˝	
C4:3D:C7:B0:AD:D9, 2012-03-31 17:48:49, -89, 11, 249, 12, joon-labucap∑ò¿˝	
00:15:C7:AA:E3:81, 2012-03-31 17:48:49, -53, 11, 3463, 10, GTwirelessap∑ò¿˝	
C4:3D:C7:B0:AE:63, 2012-03-31 17:48:49, -89, 11, 3721, 7, BISmarkessap∑ò¿˝	
08:1F:F3:B3:EB:54, 2012-03-31 17:48:49, -78, 11, 636, 5, GTwparkessap∑ò¿˝	
00:15:C7:AA:E3:84, 2012-03-31 17:48:49, -51, 11, 3464, 5, GTwparkessap∑ò¿˝	
00:15:C7:AA:D5:37, 2012-03-31 17:48:49, -83, 1, 2324, 9, GTvisitorsap∑ò¿˝	
00:15:C7:AA:D1:A1, 2012-03-31 17:48:49, -84, 1, 2780, 10, GTwirelessap∑ò¿˝	
00:1C:0E:43:EB:11, 2012-03-31 17:48:49, -86, 1, 1244, 10, GTwirelessap∑ò¿˝	
00:23:69:56:51:AB, 2012-03-31 17:48:49, -68, 3, 2069, 9, 
00:15:C7:AB:38:B1, 2012-03-31 17:48:49, -82, 1, 539, 10, GTwirelessap∑ò¿˝	
00:12:44:B9:1C:D1, 2012-03-31 17:48:49, -70, 1, 3716, 10, GTwirelessap∑ò¿˝	
08:1F:F3:B3:EB:44, 2012-03-31 17:48:49, -66, 1, 1115, 5, GTwpaelessap∑ò¿˝	
00:12:44:B9:1C:D4, 2012-03-31 17:48:49, -71, 1, 3717, 5, GTwpa
08:1F:F3:B3:EB:41, 2012-03-31 17:48:49, -59, 1, 1116, 10, GTwireless
00:15:C7:AA:D1:A7, 2012-03-31 17:48:49, -86, 1, 2782, 9, GTvisitors
00:13:10:43:4F:22, 2012-03-31 17:48:49, -64, 1, 946, 7, OpenWrtors
08:1F:F3:B3:EB:47, 2012-03-31 17:48:49, -58, 1, 1117, 9, GTvisitors
00:15:C7:AB:38:B7, 2012-03-31 17:48:49, -81, 1, 541, 9, GTvisitors
00:12:44:B9:1C:D7, 2012-03-31 17:48:49, -71, 1, 3718, 9, GTvisitors
00:15:C7:AA:D5:37, 2012-03-31 17:48:49, -81, 1, 2327, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-31 17:48:49, -83, 1, 2783, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:48:49, -74, 3, 2070, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:48:49, -71, 1, 3719, 10, GTwireless
08:1F:F3:B3:EB:44, 2012-03-31 17:48:49, -59, 1, 1118, 5, GTwpaeless
00:15:C7:AA:D5:31, 2012-03-31 17:48:49, -83, 1, 2328, 10, GTwireless
00:15:C7:AB:38:B4, 2012-03-31 17:48:49, -81, 1, 543, 5, GTwpaeless
00:12:44:B9:1C:D4, 2012-03-31 17:48:49, -72, 1, 3720, 5, GTwpaeless
08:1F:F3:B3:EB:41, 2012-03-31 17:48:49, -65, 1, 1119, 10, GTwireless
00:15:C7:AA:D1:A7, 2012-03-31 17:48:49, -83, 1, 2785, 9, GTvisitors
00:13:10:43:4F:22, 2012-03-31 17:48:49, -64, 1, 947, 7, OpenWrtors
00:15:C7:AA:D5:34, 2012-03-31 17:48:49, -82, 1, 2329, 5, GTwpartors
00:1C:0E:43:EB:17, 2012-03-31 17:48:49, -84, 1, 1249, 9, GTvisitors
08:1F:F3:B3:EB:47, 2012-03-31 17:48:49, -65, 1, 1121, 9, GTvisitors
00:15:C7:AB:38:B7, 2012-03-31 17:48:49, -81, 1, 544, 9, GTvisitors
00:12:44:B9:1C:D7, 2012-03-31 17:48:49, -71, 1, 3721, 9, GTvisitors
00:1C:0E:43:EB:11, 2012-03-31 17:48:49, -83, 1, 1250, 10, GTwireless
00:15:C7:AB:38:B1, 2012-03-31 17:48:49, -80, 1, 545, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:48:49, -72, 1, 3722, 10, GTwireless
08:1F:F3:B3:EB:44, 2012-03-31 17:48:49, -64, 1, 1122, 5, GTwpaeless
