BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D1:A7, 2012-03-03 15:21:13, -54, 1, 356, 9, GTvisitorÔXC∑ÄD	
00:15:C7:AB:04:27, 2012-03-03 15:21:13, -82, 1, 79, 9, GTvisitorÔXC∑ÄD	
00:22:B0:CB:22:8F, 2012-03-03 15:21:13, -67, 3, 2595, 10, MC2LabNetAXC∑ÄD	
00:15:C7:AB:38:B7, 2012-03-03 15:21:13, -87, -1, 3970, 0, MC2LabNetAXC∑ÄD	
00:12:44:B8:9D:74, 2012-03-03 15:21:13, -83, 1, 2235, 5, GTwpabNetAXC∑ÄD	
00:15:C7:AA:D1:A1, 2012-03-03 15:21:13, -56, 1, 357, 10, GTwirelessXC∑ÄD	
00:15:C7:AB:04:21, 2012-03-03 15:21:13, -82, 1, 80, 10, GTwirelessXC∑ÄD	
00:15:C7:AA:D5:37, 2012-03-03 15:21:13, -80, 1, 1192, 9, GTvisitorsXC∑ÄD	
00:15:C7:AA:D1:A7, 2012-03-03 15:21:13, -55, 1, 359, 9, GTvisitorsXC∑ÄD	
00:1F:9E:D4:47:60, 2012-03-03 15:21:13, -89, 1, 127, 10, GTwirelessXC∑ÄD	
00:15:C7:AB:04:27, 2012-03-03 15:21:13, -83, 1, 85, 9, GTvisitorsXC∑ÄD	
00:22:B0:CB:22:8F, 2012-03-03 15:21:13, -66, 3, 2596, 10, MC2LabNetAXC∑ÄD	
00:15:C7:AA:D5:31, 2012-03-03 15:21:13, -80, 1, 1193, 10, GTwirelessXC∑ÄD	
00:1F:9E:D4:47:67, 2012-03-03 15:21:13, -89, 1, 1788, 9, GTG.ritorsXC∑ÄD	
00:15:C7:AA:D1:A1, 2012-03-03 15:21:13, -55, 1, 360, 10, GTwirelessXC∑ÄD	
B2:6D:B4:9D:73:B5, 2012-03-03 15:21:13, -83, -1, 1489, 0, GTwirelessXC∑ÄD	
00:15:C7:AA:D1:A4, 2012-03-03 15:21:13, -55, 1, 361, 5, GTwpaelessXC∑ÄD	
00:15:C7:AA:D5:37, 2012-03-03 15:21:13, -80, 1, 1195, 9, GTvisitorsXC∑ÄD	
00:15:C7:AB:04:24, 2012-03-03 15:21:13, -84, 1, 87, 5, GTwpaitorsXC∑ÄD	
00:12:44:B8:9D:71, 2012-03-03 15:21:13, -85, 1, 2240, 10, GTwirelessXC∑ÄD	
00:15:C7:AB:06:07, 2012-03-03 15:21:13, -85, 1, 1004, 9, GTvisitorsXC∑ÄD	
00:15:C7:AA:D1:A7, 2012-03-03 15:21:13, -56, 1, 362, 9, GTvisitorsXC∑ÄD	
00:15:C7:AB:04:27, 2012-03-03 15:21:13, -82, 1, 88, 9, GTvisitorsXC∑ÄD	
00:15:C7:AA:D5:31, 2012-03-03 15:21:13, -81, 1, 1196, 10, GTwirelessXC∑ÄD	
00:12:44:B8:9D:74, 2012-03-03 15:21:13, -84, 1, 2241, 5, GTwpaelessXC∑ÄD	
00:15:C7:AB:06:01, 2012-03-03 15:21:13, -85, 1, 1005, 10, GTwirelessXC∑ÄD	
B4:A4:E3:CA:98:84, 2012-03-03 15:21:13, -85, 1, 128, 5, GTwpaelessXC∑ÄD	
00:15:C7:AA:D1:A1, 2012-03-03 15:21:13, -56, 1, 363, 10, GTwirelessXC∑ÄD	
00:13:10:43:4F:22, 2012-03-03 15:21:13, -76, 1, 1240, 7, OpenWrtessXC∑ÄD	
00:15:C7:AB:06:04, 2012-03-03 15:21:13, -87, 1, 1006, 0, OpenWrtessXC∑ÄD	
B4:A4:E3:CA:98:81, 2012-03-03 15:21:13, -86, 1, 129, 10, GTwirelessXC∑ÄD	
00:15:C7:AA:D1:A4, 2012-03-03 15:21:13, -57, 1, 364, 5, GTwpaelessXC∑ÄD	
B4:A4:E3:CA:98:87, 2012-03-03 15:21:13, -84, 1, 130, 9, GTvisitorsXC∑ÄD	
00:15:C7:AA:D5:37, 2012-03-03 15:21:13, -80, 1, 1198, 9, GTvisitorsXC∑ÄD	
00:15:C7:AB:04:24, 2012-03-03 15:21:13, -83, 1, 90, 5, GTwpaitorsXC∑ÄD	
00:12:44:B8:9D:71, 2012-03-03 15:21:13, -84, 1, 2243, 10, GTwirelessXC∑ÄD	
00:1F:9E:D4:47:64, 2012-03-03 15:21:13, -86, 1, 3695, 5, GTwpaelessXC∑ÄD	
00:15:C7:AA:D1:A7, 2012-03-03 15:21:13, -59, 1, 365, 9, GTvisitorsXC∑ÄD	
00:15:C7:AA:D5:31, 2012-03-03 15:21:13, -80, 1, 1199, 10, GTwirelessXC∑ÄD	
00:15:C7:AA:D1:A1, 2012-03-03 15:21:13, -52, 1, 390, 10, GTwirelessXC∑ÄD	
00:15:C7:AB:04:21, 2012-03-03 15:21:13, -83, 1, 116, 10, GTwirelessXC∑ÄD	
00:13:10:43:4F:22, 2012-03-03 15:21:13, -77, 1, 1249, 7, OpenWrtessXC∑ÄD	
00:15:C7:AB:06:04, 2012-03-03 15:21:13, -86, 1, 1033, 5, GTwpartessXC∑ÄD	
00:15:C7:AA:D1:A4, 2012-03-03 15:21:13, -51, 1, 391, 5, GTwpartessXC∑ÄD	
00:15:C7:AB:04:24, 2012-03-03 15:21:13, -81, 1, 117, 5, GTwpartessXC∑ÄD	
B4:A4:E3:CA:98:81, 2012-03-03 15:21:13, -83, 1, 156, 10, GTwirelessXC∑ÄD	
00:15:C7:AB:06:07, 2012-03-03 15:21:13, -85, 1, 1034, 9, .US ...
00:15:C7:AA:D1:A7, 2012-03-03 15:21:13, -47, 1, 392, 9, GTvisitorsXC∑ÄD	
08:1F:F3:B3:EB:41, 2012-03-03 15:21:13, -83, 1, 2159, 10, GTwirelessXC∑ÄD	
00:15:C7:AB:04:27, 2012-03-03 15:21:13, -80, 1, 118, 9, GTvisitorsXC∑ÄD	
00:15:C7:AA:D5:31, 2012-03-03 15:21:13, -81, 1, 1226, 10, GTwirelessXC∑ÄD	
00:15:C7:AB:06:01, 2012-03-03 15:21:13, -85, 1, 1035, 10, GTwirelessXC∑ÄD	
00:15:C7:AA:D1:A1, 2012-03-03 15:21:13, -48, 1, 393, 10, GTwirelessXC∑ÄD	
00:15:C7:AB:04:21, 2012-03-03 15:21:13, -79, 1, 119, 10, GTwireless
B4:A4:E3:CA:98:84, 2012-03-03 15:21:13, -84, 1, 158, 5, GTwpaeless
00:15:C7:AB:38:B1, 2012-03-03 15:21:13, -83, 1, 4007, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:21:13, -80, 1, 1250, 7, OpenWrtess
00:15:C7:AB:06:04, 2012-03-03 15:21:13, -85, 1, 1036, 5, GTwpartess
00:15:C7:AA:D1:A4, 2012-03-03 15:21:13, -47, 1, 394, 5, GTwpartess
00:15:C7:AA:D5:37, 2012-03-03 15:21:13, -81, 1, 1228, 9, GTvisitors
00:19:A9:43:1C:D4, 2012-03-03 15:21:13, -87, 1, 2903, 5, GTwpaitors
00:15:C7:AB:04:24, 2012-03-03 15:21:13, -78, 1, 120, 5, GTwpaitors
B4:A4:E3:CA:98:81, 2012-03-03 15:21:13, -84, 1, 159, 10, GTwireless
00:15:C7:AB:06:07, 2012-03-03 15:21:13, -85, 1, 1037, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:21:13, -83, 1, 4008, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:21:13, -48, 1, 395, 9, GTvisitors
B4:A4:E3:CA:98:87, 2012-03-03 15:21:13, -83, 1, 160, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:21:14, -79, 1, 121, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:21:14, -81, 1, 1229, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:21:14, -83, 1, 4009, 9, GTvisitors
00:15:C7:AB:06:01, 2012-03-03 15:21:14, -84, 1, 1038, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:21:14, -47, 1, 396, 10, GTwireless
00:15:C7:AB:04:21, 2012-03-03 15:21:14, -79, 1, 122, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:21:14, -80, 1, 1230, 5, GTwpaeless
B4:A4:E3:CA:98:84, 2012-03-03 15:21:14, -83, 1, 161, 5, GTwpaeless
00:15:C7:AB:38:B1, 2012-03-03 15:21:14, -81, 1, 2320, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:21:14, -81, 1, 1251, 7, OpenWrtess
00:15:C7:AB:06:04, 2012-03-03 15:21:14, -85, 1, 1039, 5, GTwpartess
00:15:C7:AA:D1:A4, 2012-03-03 15:21:14, -49, 1, 397, 5, GTwpartess
00:15:C7:AA:D5:37, 2012-03-03 15:21:14, -80, 1, 1231, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:21:14, -79, 1, 123, 5, GTwpaitors
B4:A4:E3:CA:98:81, 2012-03-03 15:21:14, -82, 1, 162, 10, GTwireless
00:15:C7:AB:38:B4, 2012-03-03 15:21:14, -83, 1, 4011, 5, GTwpaeless
00:15:C7:AA:D1:A7, 2012-03-03 15:21:14, -49, 1, 398, 9, GTvisitors
