BSSID, time, power, channel, sequence, essid_length, ESSID
00:1C:0E:43:EB:14, 2012-03-31 17:44:30, -70, 1, 1120, 5, GTwpa‘VºøÔXZ∑ò@ê	
00:12:44:B9:1C:D4, 2012-03-31 17:44:30, -78, 1, 3903, 5, GTwpa‘VºøÔXZ∑ò@ê	
00:1C:0E:43:EB:11, 2012-03-31 17:44:30, -70, 1, 1122, 10, GTwirelessXZ∑ò@ê	
00:12:44:B9:1C:D1, 2012-03-31 17:44:30, -78, 1, 3905, 10, GTwirelessXZ∑ò@ê	
00:1C:0E:43:EB:14, 2012-03-31 17:44:30, -70, 1, 1123, 5, GTwpaelessXZ∑ò@ê	
00:13:10:43:4F:22, 2012-03-31 17:44:30, -78, 1, 2491, 7, OpenWrtessXZ∑ò@ê	
00:1C:0E:43:EB:17, 2012-03-31 17:44:30, -68, 1, 1124, 9, GTvisitorsXZ∑ò@ê	
00:12:44:B9:1C:D7, 2012-03-31 17:44:30, -78, 1, 3907, 9, GTvisitorsXZ∑ò@ê	
08:1F:F3:B3:EB:41, 2012-03-31 17:44:30, -83, 1, 371, 10, GTwirelessXZ∑ò@ê	
00:1C:0E:43:EB:11, 2012-03-31 17:44:30, -69, 1, 1125, 10, GTwirelessXZ∑ò@ê	
00:12:44:B9:1C:D1, 2012-03-31 17:44:30, -78, 1, 3908, 10, GTwirelessXZ∑ò@ê	
08:1F:F3:B3:EB:47, 2012-03-31 17:44:30, -83, 1, 372, 9, GTvisitorsXZ∑ò@ê	
00:1C:0E:43:EB:14, 2012-03-31 17:44:30, -70, 1, 1126, 5, GTwpa
00:12:44:B9:1C:D4, 2012-03-31 17:44:30, -75, 1, 3909, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:44:30, -78, 1, 2492, 7, OpenWrt
00:1C:0E:43:EB:17, 2012-03-31 17:44:30, -72, 1, 1127, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:44:30, -75, 1, 3910, 9, GTvisitor
00:15:C7:AA:D1:A1, 2012-03-31 17:44:30, -86, 1, 1789, 10, GTwireless
08:1F:F3:B3:EB:41, 2012-03-31 17:44:30, -84, 1, 374, 10, GTwireless
00:1C:0E:43:EB:11, 2012-03-31 17:44:30, -70, 1, 1128, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:44:30, -77, 3, 3638, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:44:30, -74, 1, 3911, 10, GTwireless
00:1C:0E:43:EB:14, 2012-03-31 17:44:30, -71, 1, 1129, 5, GTwpa
00:12:44:B9:1C:D4, 2012-03-31 17:44:30, -76, 1, 3912, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:44:30, -80, 1, 2493, 7, OpenWrt
00:1C:0E:43:EB:17, 2012-03-31 17:44:30, -72, 1, 1130, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:44:30, -79, 1, 3913, 9, GTvisitor
00:1C:0E:43:EB:11, 2012-03-31 17:44:30, -71, 1, 1131, 10, GTwireless
08:1F:F3:B3:EB:41, 2012-03-31 17:44:30, -81, 1, 377, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:44:30, -77, 3, 3639, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:44:30, -78, 1, 3914, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:44:30, -80, 1, 378, 9, GTvisitors
00:1C:0E:43:EB:14, 2012-03-31 17:44:30, -70, 1, 1132, 5, GTwpa
00:12:44:B9:1C:D4, 2012-03-31 17:44:30, -80, 1, 3915, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:44:30, -76, 1, 2494, 7, OpenWrt
00:1C:0E:43:EB:17, 2012-03-31 17:44:30, -69, 1, 1133, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:44:30, -78, 1, 3916, 9, GTvisitor
00:1C:0E:43:EB:11, 2012-03-31 17:44:30, -69, 1, 1134, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:44:30, -77, 3, 3640, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:44:30, -75, 1, 3917, 10, GTwireless
00:1C:0E:43:EB:14, 2012-03-31 17:44:30, -69, 1, 1135, 5, GTwpa
00:12:44:B9:1C:D4, 2012-03-31 17:44:30, -76, 1, 3918, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:44:30, -74, 1, 2495, 7, OpenWrt
00:1C:0E:43:EB:17, 2012-03-31 17:44:30, -69, 1, 1136, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:44:30, -74, 1, 3919, 9, GTvisitor
00:1C:0E:43:EB:11, 2012-03-31 17:44:30, -69, 1, 1137, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:44:30, -81, 1, 384, 9, GTvisitors
00:1C:0E:43:EB:14, 2012-03-31 17:44:30, -69, 1, 1138, 5, GTwpa
00:12:44:B9:1C:D4, 2012-03-31 17:44:30, -75, 1, 3921, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:44:31, -75, 1, 2496, 7, OpenWrt
00:1C:0E:43:EB:17, 2012-03-31 17:44:31, -71, 1, 1139, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:44:31, -73, 1, 3922, 9, GTvisitor
00:1C:0E:43:EB:11, 2012-03-31 17:44:31, -72, 1, 1140, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:44:31, -74, 3, 3642, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:44:31, -75, 1, 3923, 10, GTwireless
00:1C:0E:43:EB:14, 2012-03-31 17:44:31, -72, 1, 1141, 5, GTwpa
00:12:44:B9:1C:D4, 2012-03-31 17:44:31, -73, 1, 3924, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:44:31, -74, 1, 2497, 7, OpenWrt
00:1C:0E:43:EB:17, 2012-03-31 17:44:31, -72, 1, 1142, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:44:31, -75, 1, 3925, 9, GTvisitor
00:1C:0E:43:EB:11, 2012-03-31 17:44:31, -71, 1, 1143, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:44:31, -74, 1, 3926, 10, GTwireless
08:1F:F3:B3:EB:41, 2012-03-31 17:44:31, -81, 1, 389, 10, GTwireless
00:1C:0E:43:EB:14, 2012-03-31 17:44:31, -72, 1, 1144, 5, GTwpa
00:12:44:B9:1C:D4, 2012-03-31 17:44:31, -74, 1, 3927, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:44:31, -75, 1, 2498, 7, OpenWrt
00:1C:0E:43:EB:17, 2012-03-31 17:44:31, -71, 1, 1145, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:44:31, -74, 1, 3928, 9, GTvisitor
08:1F:F3:B3:EB:44, 2012-03-31 17:44:31, -82, 1, 391, 5, GTwpaitor
00:1C:0E:43:EB:11, 2012-03-31 17:44:31, -71, 1, 1146, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:44:31, -76, 3, 3644, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:44:31, -74, 1, 3929, 10, GTwireless
08:1F:F3:B3:EB:41, 2012-03-31 17:44:31, -84, 1, 392, 10, GTwireless
00:1C:0E:43:EB:14, 2012-03-31 17:44:31, -70, 1, 1147, 5, GTwpa
00:12:44:B9:1C:D4, 2012-03-31 17:44:31, -74, 1, 3930, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:44:31, -74, 1, 2499, 7, OpenWrt
00:1C:0E:43:EB:17, 2012-03-31 17:44:31, -70, 1, 1148, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:44:31, -75, 1, 3931, 9, GTvisitor
08:1F:F3:B3:EB:44, 2012-03-31 17:44:31, -83, 1, 397, 5, GTwpaitor
00:1C:0E:43:EB:11, 2012-03-31 17:44:31, -72, 1, 1149, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:44:31, -77, 3, 3645, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:44:31, -74, 1, 3932, 10, GTwireless
08:1F:F3:B3:EB:41, 2012-03-31 17:44:31, -81, 1, 405, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:44:31, -81, 1, 406, 9, GTvisitor
00:1C:0E:43:EB:14, 2012-03-31 17:44:31, -71, 1, 1150, 5, GTwpaitor
00:12:44:B9:1C:D4, 2012-03-31 17:44:31, -74, 1, 3933, 5, GTwpaitor
00:13:10:43:4F:22, 2012-03-31 17:44:31, -77, 1, 2500, 7, OpenWrtor
00:1C:0E:43:EB:17, 2012-03-31 17:44:31, -72, 1, 1151, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:44:31, -75, 1, 3934, 9, GTvisitor
00:1C:0E:43:EB:11, 2012-03-31 17:44:31, -72, 1, 1152, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:44:31, -77, 3, 3646, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:44:31, -75, 1, 3935, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:44:31, -83, 1, 543, 9, GTvisitor
