BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AB:38:B4, 2012-03-31 17:51:38, -69, 1, 1790, 5, GTwpa4_≥øÔhC∑ò0R	
00:13:10:43:4F:22, 2012-03-31 17:51:38, -78, 1, 2618, 7, OpenWrt≥øÔhC∑ò0R	
00:15:C7:AA:D1:A7, 2012-03-31 17:51:38, -84, 1, 676, 9, GTvisitorÔhC∑ò0R	
00:15:C7:AA:D5:34, 2012-03-31 17:51:38, -73, 1, 3571, 5, GTwpaitorÔhC∑ò0R	
08:1F:F3:B3:EB:44, 2012-03-31 17:51:38, -84, 1, 1411, 5, GTwpaitorÔhC∑ò0R	
00:1C:0E:43:EB:17, 2012-03-31 17:51:38, -69, 1, 2629, 9, GTvisitorÔhC∑ò0R	
00:15:C7:AB:38:B7, 2012-03-31 17:51:38, -70, 1, 1791, 9, GTvisitorÔhC∑ò0R	
00:1C:0E:43:EB:14, 2012-03-31 17:51:38, -69, 1, 2631, 5, GTwpaitorÔhC∑ò0R	
00:15:C7:AB:38:B4, 2012-03-31 17:51:38, -69, 1, 1797, 5, GTwpaitorÔhC∑ò0R	
00:13:10:43:4F:22, 2012-03-31 17:51:38, -79, 1, 2619, 7, OpenWrtorÔhC∑ò0R	
00:15:C7:AA:D5:34, 2012-03-31 17:51:38, -74, 1, 3575, 5, GTwpartorÔhC∑ò0R	
08:1F:F3:B3:EB:44, 2012-03-31 17:51:38, -81, 1, 1414, 5, GTwpartorÔhC∑ò0R	
00:1C:0E:43:EB:17, 2012-03-31 17:51:38, -69, 1, 2632, 9, GTvisitorÔhC∑ò0R	
00:15:C7:AB:38:B7, 2012-03-31 17:51:38, -69, 1, 1798, 9, GTvisitorÔhC∑ò0R	
00:15:C7:AA:D5:37, 2012-03-31 17:51:38, -74, 1, 3576, 9, GTvisitorÔhC∑ò0R	
00:15:C7:AA:D1:A1, 2012-03-31 17:51:38, -82, 1, 683, 10, GTwirelesshC∑ò0R	
08:1F:F3:B3:EB:41, 2012-03-31 17:51:38, -81, 1, 1415, 10, GTwirelesshC∑ò0R	
00:1C:0E:43:EB:11, 2012-03-31 17:51:38, -68, 1, 2633, 10, GTwirelesshC∑ò0R	
00:15:C7:AB:38:B1, 2012-03-31 17:51:38, -69, 1, 1799, 10, GTwirelesshC∑ò0R	
00:15:C7:AA:D5:31, 2012-03-31 17:51:39, -73, 1, 3577, 10, GTwirelesshC∑ò0R	
00:15:C7:AA:D1:A4, 2012-03-31 17:51:39, -84, 1, 684, 5, GTwpaelesshC∑ò0R	
00:1C:0E:43:EB:14, 2012-03-31 17:51:39, -69, 1, 2634, 5, GTwpaelesshC∑ò0R	
00:15:C7:AB:38:B4, 2012-03-31 17:51:39, -70, 1, 1800, 5, GTwpaelesshC∑ò0R	
00:13:10:43:4F:22, 2012-03-31 17:51:39, -79, 1, 2620, 7, OpenWrtesshC∑ò0R	
00:15:C7:AA:D1:A7, 2012-03-31 17:51:39, -84, 1, 685, 9, GTvisitorshC∑ò0R	
00:15:C7:AA:D5:34, 2012-03-31 17:51:39, -73, 1, 3578, 5, GTwpaitorshC∑ò0R	
00:15:C7:AB:38:B7, 2012-03-31 17:51:39, -70, 1, 1801, 9, GTvisitor
00:15:C7:AA:D5:37, 2012-03-31 17:51:39, -74, 1, 3579, 9, GTvisitor
00:15:C7:AA:D1:A1, 2012-03-31 17:51:39, -83, 1, 686, 10, GTwireless
00:1C:0E:43:EB:11, 2012-03-31 17:51:39, -69, 1, 2636, 10, GTwireless
00:15:C7:AB:38:B1, 2012-03-31 17:51:39, -69, 1, 1802, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:51:39, -81, 1, 1419, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-31 17:51:39, -72, 1, 3580, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-31 17:51:39, -85, 1, 687, 5, GTwpaeless
