BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AB:38:B7, 2012-02-26 16:26:29, -77, 1, 3722, 9, GTvisitorïXK·€P¤	
00:15:C7:AA:D5:37, 2012-02-26 16:26:29, -75, 1, 1175, 9, GTvisitorïXK·€P¤	
08:1F:F3:B3:EB:44, 2012-02-26 16:26:29, -76, 1, 2765, 5, GTwpaitorïXK·€P¤	
00:15:C7:AB:04:24, 2012-02-26 16:26:29, -73, 1, 3379, 5, GTwpaitorïXK·€P¤	
00:15:C7:AB:06:04, 2012-02-26 16:26:29, -85, 1, 2464, 5, GTwpaitorïXK·€P¤	
00:15:C7:AA:D1:A1, 2012-02-26 16:26:29, -58, 1, 532, 10, GTwirelessXK·€P¤	
00:13:10:43:4F:22, 2012-02-26 16:26:29, -64, 1, 3953, 7, OpenWrtessXK·€P¤	
00:15:C7:AB:04:27, 2012-02-26 16:26:29, -71, 1, 3380, 9, GTvisitorsXK·€P¤	
00:15:C7:AB:38:B1, 2012-02-26 16:26:29, -76, 1, 3723, 10, GTwirelessXK·€P¤	
00:15:C7:AB:06:01, 2012-02-26 16:26:29, -86, 1, 2466, 10, ..$0H`l
00:15:C7:AA:D1:A7, 2012-02-26 16:26:29, -59, 1, 534, 9, GTvisitor
00:15:C7:AB:38:B7, 2012-02-26 16:26:29, -77, 1, 3725, 9, GTvisitor
00:15:C7:AA:D5:37, 2012-02-26 16:26:29, -74, 1, 1178, 9, GTvisitor
00:15:C7:AB:04:24, 2012-02-26 16:26:29, -71, 1, 3382, 5, GTwpaitor
00:15:C7:AB:06:04, 2012-02-26 16:26:29, -86, 1, 2467, 5, GTwpaitor
B4:A4:E3:CA:98:84, 2012-02-26 16:26:29, -83, 1, 2413, 5, GTwpaitor
00:15:C7:AA:D1:A1, 2012-02-26 16:26:29, -59, 1, 535, 10, GTwirelessXK·€P¤	
00:22:B0:CB:22:8F, 2012-02-26 16:26:29, -68, 3, 359, 10, MC2LabNetAXK·€P¤	
00:15:C7:AB:04:27, 2012-02-26 16:26:29, -70, 1, 3383, 9, GTvisitorAXK·€P¤	
00:15:C7:AB:38:B1, 2012-02-26 16:26:29, -76, 1, 3726, 10, GTwirelessXK·€P¤	
00:15:C7:AA:D5:31, 2012-02-26 16:26:29, -74, 1, 1179, 10, GTwirelessXK·€P¤	
08:1F:F3:B3:EB:41, 2012-02-26 16:26:29, -78, 1, 2769, 10, GTwirelessXK·€P¤	
08:1F:F3:B3:EB:47, 2012-02-26 16:26:29, -76, 1, 2770, 9, GTvisitorsXK·€P¤	
B4:A4:E3:CA:98:81, 2012-02-26 16:26:29, -83, 1, 2414, 10, GTwirelessXK·€P¤	
B4:A4:E3:CA:98:87, 2012-02-26 16:26:29, -82, 1, 2415, 9, GTvisitorsXK·€P¤	
00:15:C7:AA:D1:A4, 2012-02-26 16:26:29, -59, 1, 536, 5, GTwpaitorsXK·€P¤	
00:15:C7:AB:04:21, 2012-02-26 16:26:29, -72, 1, 3384, 10, GTwirelessXK·€P¤	
00:15:C7:AB:38:B4, 2012-02-26 16:26:29, -77, 1, 3727, 5, GTwpaelessXK·€P¤	
00:15:C7:AA:D5:34, 2012-02-26 16:26:29, -74, 1, 1184, 5, GTwpaelessXK·€P¤	
00:15:C7:AA:D1:A7, 2012-02-26 16:26:29, -59, 1, 537, 9, GTvisitorsXK·€P¤	
00:15:C7:AB:38:B7, 2012-02-26 16:26:29, -76, 1, 3728, 9, GTvisitorsXK·€P¤	
00:15:C7:AA:D5:37, 2012-02-26 16:26:29, -74, 1, 1185, 9, GTvisitorsXK·€P¤	
00:15:C7:AB:04:24, 2012-02-26 16:26:29, -73, 1, 3385, 5, GTwpaitorsXK·€P¤	
08:1F:F3:B3:EB:44, 2012-02-26 16:26:29, -76, 1, 2771, 5, GTwpaitorsXK·€P¤	
00:15:C7:AB:06:04, 2012-02-26 16:26:29, -85, 1, 2470, 5, GTwpaitorsXK·€P¤	
B4:A4:E3:CA:98:84, 2012-02-26 16:26:29, -83, 1, 2416, 5, GTwpaitorsXK·€P¤	
00:15:C7:AA:D1:A1, 2012-02-26 16:26:29, -59, 1, 538, 10, GTwirelessXK·€P¤	
00:22:B0:CB:22:8F, 2012-02-26 16:26:29, -70, 3, 360, 10, MC2LabNetAXK·€P¤	
