BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D1:A7, 2012-03-03 15:17:58, -35, 1, 1422, 9, GTvisitorÔ\∑h∞3	
00:15:C7:AA:D1:A7, 2012-03-03 15:17:58, -35, 1, 1422, 9, GTvisitorÔ\∑h∞3	
00:22:B0:CB:22:8F, 2012-03-03 15:17:58, -54, 3, 575, 10, MC2LabNetA\∑h∞3	
00:22:B0:CB:22:8F, 2012-03-03 15:17:58, -54, 3, 575, 10, MC2LabNetA\∑h∞3	
00:15:C7:AA:D1:A1, 2012-03-03 15:17:58, -36, 1, 1423, 10, GTwireless\∑h∞3	
00:15:C7:AA:D1:A1, 2012-03-03 15:17:58, -36, 1, 1423, 10, GTwireless\∑h∞3	
00:19:A9:43:1C:D1, 2012-03-03 15:17:58, -65, 1, 59, 10, GTwireless\∑h∞3	
00:19:A9:43:1C:D1, 2012-03-03 15:17:58, -65, 1, 59, 10, GTwireless\∑h∞3	
00:15:C7:AA:D5:34, 2012-03-03 15:17:58, -55, 1, 389, 5, GTwpaeless\∑h∞3	
00:15:C7:AA:D5:34, 2012-03-03 15:17:58, -55, 1, 389, 5, GTwpaeless\∑h∞3	
00:15:C7:AB:38:B1, 2012-03-03 15:17:58, -63, 1, 1143, 10, GTwireless\∑h∞3	
00:15:C7:AB:38:B1, 2012-03-03 15:17:58, -63, 1, 1143, 10, GTwireless\∑h∞3	
00:19:A9:43:1C:D4, 2012-03-03 15:17:58, -65, 1, 60, 5, GTwpaeless\∑h∞3	
00:19:A9:43:1C:D4, 2012-03-03 15:17:58, -65, 1, 60, 5, GTwpaeless\∑h∞3	
00:15:C7:AA:D1:A1, 2012-03-03 15:17:58, -36, 1, 1426, 10, GTwireless\∑h∞3	
00:15:C7:AB:38:B1, 2012-03-03 15:17:58, -63, 1, 1146, 10, GTwireless\∑h∞3	
00:13:10:43:4F:22, 2012-03-03 15:17:58, -67, 1, 3276, 7, OpenWrtess\∑h∞3	
00:15:C7:AA:D5:37, 2012-03-03 15:17:58, -53, 1, 392, 9, GTvisitors\∑h∞3	
00:15:C7:AB:38:B4, 2012-03-03 15:17:58, -63, 1, 1147, 5, GTwpaitors\∑h∞3	
00:15:C7:AA:D1:A7, 2012-03-03 15:17:58, -35, 1, 1431, 9, GTvisitors\∑h∞3	
00:15:C7:AB:04:27, 2012-03-03 15:17:58, -63, 1, 1682, 9, GTvisitors\∑h∞3	
00:15:C7:AA:D5:34, 2012-03-03 15:17:58, -53, 1, 394, 5, GTwpaitors\∑h∞3	
00:15:C7:AA:D1:A4, 2012-03-03 15:17:58, -29, 1, 1433, 5, GTwpaitors\∑h∞3	
00:15:C7:AA:D5:37, 2012-03-03 15:17:58, -53, 1, 395, 9, GTvisitors\∑h∞3	
00:15:C7:AA:D1:A1, 2012-03-03 15:17:58, -29, 1, 1435, 10, GTwireless\∑h∞3	
00:23:69:56:51:AB, 2012-03-03 15:17:58, -63, 3, 3198, 9, 
00:15:C7:AA:D1:A4, 2012-03-03 15:17:58, -29, 1, 1436, 5, GTwpa
34:08:04:E1:48:58, 2012-03-03 15:17:58, -55, 2, 458, 7, stratus
00:15:C7:AA:D5:37, 2012-03-03 15:17:58, -52, 1, 398, 9, GTvisitors\∑h∞3	
00:15:C7:AA:D1:A7, 2012-03-03 15:17:58, -29, 1, 1437, 9, GTvisitors\∑h∞3	
00:15:C7:AA:D5:31, 2012-03-03 15:17:58, -51, 1, 399, 10, GTwireless\∑h∞3	
00:15:C7:AA:D1:A1, 2012-03-03 15:17:58, -29, 1, 1438, 10, GTwireless
00:19:A9:43:1C:D1, 2012-03-03 15:17:58, -65, 1, 71, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:17:58, -53, 1, 400, 5, GTwpaeless
00:23:69:56:51:AB, 2012-03-03 15:17:58, -61, 3, 3199, 9, 
00:13:10:43:4F:22, 2012-03-03 15:17:58, -68, 1, 3281, 7, OpenWrt
00:15:C7:AA:D1:A4, 2012-03-03 15:17:58, -29, 1, 1439, 5, GTwpart
00:15:C7:AA:D5:37, 2012-03-03 15:17:58, -51, 1, 401, 9, GTvisitors
00:15:C7:AA:D1:A7, 2012-03-03 15:17:58, -29, 1, 1441, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:17:58, -32, 1, 1444, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:17:58, -52, 1, 405, 5, GTwpa
00:13:10:43:4F:22, 2012-03-03 15:17:58, -67, 1, 3282, 7, OpenWrt
00:15:C7:AA:D5:37, 2012-03-03 15:17:58, -53, 1, 406, 9, GTvisitor
00:15:C7:AA:D1:A7, 2012-03-03 15:17:58, -33, 1, 1446, 9, GTvisitor
00:19:A9:43:1C:D7, 2012-03-03 15:17:58, -65, 1, 80, 9, GTvisitor
00:15:C7:AA:D5:34, 2012-03-03 15:17:58, -52, 1, 408, 5, GTwpaitor
00:23:69:56:51:AB, 2012-03-03 15:17:58, -60, 3, 3201, 9, 
00:13:10:43:4F:22, 2012-03-03 15:17:58, -68, 1, 3283, 7, OpenWrt
00:15:C7:AA:D1:A4, 2012-03-03 15:17:58, -35, 1, 1448, 5, GTwpart
00:15:C7:AA:D1:A7, 2012-03-03 15:17:58, -35, 1, 1449, 9, GTvisitor
00:15:C7:AA:D1:A1, 2012-03-03 15:17:58, -35, 1, 1450, 10, GTwireless
00:19:A9:43:1C:D1, 2012-03-03 15:17:58, -65, 1, 83, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:17:58, -53, 1, 411, 5, GTwpaeless
00:23:69:56:51:AB, 2012-03-03 15:17:58, -59, 3, 3202, 9, 
00:15:C7:AA:D1:A1, 2012-03-03 15:17:59, -35, 1, 1453, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:17:59, -54, 1, 414, 5, GTwpaeless
00:23:69:56:51:AB, 2012-03-03 15:17:59, -59, 3, 3203, 9, 
00:15:C7:AA:D1:A4, 2012-03-03 15:17:59, -35, 1, 1454, 5, GTwpa
00:15:C7:AA:D5:37, 2012-03-03 15:17:59, -55, 1, 415, 9, GTvisitor
00:15:C7:AA:D1:A7, 2012-03-03 15:17:59, -36, 1, 1455, 9, GTvisitor
00:19:A9:43:1C:D7, 2012-03-03 15:17:59, -65, 1, 88, 9, GTvisitor
00:19:A9:43:1C:D1, 2012-03-03 15:17:59, -65, 1, 89, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:17:59, -53, 1, 417, 5, GTwpaeless
00:23:69:56:51:AB, 2012-03-03 15:17:59, -58, 3, 3204, 9, 
00:15:C7:AA:D1:A4, 2012-03-03 15:17:59, -35, 1, 1457, 5, GTwpa
00:15:C7:AA:D5:37, 2012-03-03 15:17:59, -53, 1, 418, 9, GTvisitor
00:15:C7:AA:D1:A7, 2012-03-03 15:17:59, -36, 1, 1458, 9, GTvisitor
00:15:C7:AA:D1:A1, 2012-03-03 15:17:59, -36, 1, 1459, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:17:59, -55, 1, 420, 5, GTwpaeless
00:23:69:56:51:AB, 2012-03-03 15:17:59, -58, 3, 3205, 9, 
00:15:C7:AA:D1:A4, 2012-03-03 15:17:59, -36, 1, 1460, 5, GTwpa
