BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D1:A1, 2012-03-03 15:49:54, -70, 1, 2097, 10, GTwirelessHL·€ õ	
00:13:10:43:4F:22, 2012-03-03 15:49:54, -75, 1, 2083, 7, OpenWrtessHL·€ õ	
00:15:C7:AB:04:21, 2012-03-03 15:49:54, -82, 1, 1849, 10, GTwirelessHL·€ õ	
34:08:04:E1:48:58, 2012-03-03 15:49:54, -65, 2, 2844, 7, stratusessHL·€ õ	
00:15:C7:AA:D5:34, 2012-03-03 15:49:54, -69, 1, 3673, 5, GTwpausessHL·€ õ	
00:15:C7:AA:D1:A4, 2012-03-03 15:49:54, -70, 1, 2098, 5, GTwpausessHL·€ õ	
00:15:C7:AB:06:04, 2012-03-03 15:49:54, -65, 1, 2709, 5, GTwpausessHL·€ õ	
00:16:9C:48:F1:04, 2012-03-03 15:49:54, -83, 1, 3991, 5, GTwpausessHL·€ õ	
00:15:C7:AB:06:07, 2012-03-03 15:49:54, -66, 1, 2710, 9, GTvisitorsHL·€ õ	
00:15:C7:AB:04:27, 2012-03-03 15:49:54, -82, 1, 1851, 9, GTvisitorsHL·€ õ	
00:15:C7:AA:D5:31, 2012-03-03 15:49:54, -69, 1, 3675, 10, GTwirelessHL·€ õ	
00:16:9C:48:F1:07, 2012-03-03 15:49:54, -83, 1, 3992, 9, GTvisitorsHL·€ õ	
00:15:C7:AA:D1:A1, 2012-03-03 15:49:54, -71, 1, 2100, 10, GTwirelessHL·€ õ	
34:08:04:E1:48:58, 2012-03-03 15:49:54, -64, 2, 2845, 7, stratusessHL·€ õ	
00:15:C7:AB:04:21, 2012-03-03 15:49:54, -83, 1, 1852, 10, GTwirelessHL·€ õ	
00:15:C7:AA:D5:34, 2012-03-03 15:49:54, -70, 1, 3676, 5, GTwpaelessHL·€ õ	
00:16:9C:48:F1:01, 2012-03-03 15:49:54, -82, 1, 3993, 10, GTwirelessHL·€ õ	
