BSSID, time, power, channel, sequence, essid_length, ESSID
00:19:A9:43:1C:D7, 2012-03-03 15:29:41, -80, 1, 2859, 9, GTvisitorÔ¯[∑ò
00:15:C7:AA:D5:31, 2012-03-03 15:29:41, -63, 1, 2568, 10, GTwireless¯[∑ò
00:15:C7:AB:38:B7, 2012-03-03 15:29:41, -72, 1, 1053, 9, GTvisitors¯[∑ò
00:15:C7:AA:D5:34, 2012-03-03 15:29:41, -64, 1, 2569, 5, GTwpaitors¯[∑ò
00:13:10:43:4F:22, 2012-03-03 15:29:41, -81, 1, 2349, 7, OpenWrtors¯[∑ò
00:15:C7:AA:D1:A4, 2012-03-03 15:29:41, -54, 1, 2194, 5, GTwpartors¯[∑ò
00:15:C7:AA:D5:37, 2012-03-03 15:29:41, -64, 1, 2570, 9, GTvisitors¯[∑ò
00:19:A9:43:1C:D4, 2012-03-03 15:29:41, -79, 1, 2861, 5, GTwpaitors¯[∑ò
00:15:C7:AB:04:24, 2012-03-03 15:29:41, -79, 1, 309, 5, GTwpaitors¯[∑ò
00:15:C7:AB:38:B4, 2012-03-03 15:29:41, -73, 1, 1055, 5, GTwpaitors¯[∑ò
00:15:C7:AA:D1:A7, 2012-03-03 15:29:41, -54, 1, 2195, 9, GTvisitors¯[∑ò
00:19:A9:43:1C:D7, 2012-03-03 15:29:41, -80, 1, 2862, 9, GTvisitors¯[∑ò
00:15:C7:AB:04:27, 2012-03-03 15:29:41, -80, 1, 310, 9, GTvisitors¯[∑ò
00:15:C7:AA:D5:31, 2012-03-03 15:29:41, -63, 1, 2571, 10, GTwireless¯[∑ò
00:15:C7:AB:38:B7, 2012-03-03 15:29:41, -72, 1, 1056, 9, GTvisitors¯[∑ò
00:15:C7:AA:D1:A1, 2012-03-03 15:29:41, -53, 1, 2196, 10, GTwireless¯[∑ò
00:15:C7:AB:04:21, 2012-03-03 15:29:41, -80, 1, 311, 10, GTwireless¯[∑ò
00:15:C7:AA:D5:34, 2012-03-03 15:29:41, -64, 1, 2572, 5, GTwpaeless¯[∑ò
00:13:10:43:4F:22, 2012-03-03 15:29:42, -83, 1, 2350, 7, OpenWrtess¯[∑ò
00:15:C7:AA:D1:A4, 2012-03-03 15:29:42, -54, 1, 2197, 5, GTwpartess¯[∑ò
34:08:04:E1:48:58, 2012-03-03 15:29:42, -84, 2, 3453, 7, stratusess¯[∑ò
00:15:C7:AA:D5:37, 2012-03-03 15:29:42, -63, 1, 2573, 9, GTvisitors¯[∑ò
00:19:A9:43:1C:D4, 2012-03-03 15:29:42, -80, 1, 2864, 5, GTwpaitors¯[∑ò
00:15:C7:AB:04:24, 2012-03-03 15:29:42, -79, 1, 312, 5, GTwpaitors¯[∑ò
00:15:C7:AB:38:B4, 2012-03-03 15:29:42, -73, 1, 1058, 5, GTwpa
00:15:C7:AA:D1:A7, 2012-03-03 15:29:42, -53, 1, 2198, 9, GTvisitor
00:19:A9:43:1C:D7, 2012-03-03 15:29:42, -79, 1, 2865, 9, GTvisitor
00:15:C7:AB:04:27, 2012-03-03 15:29:42, -78, 1, 313, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:29:42, -63, 1, 2574, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:29:42, -73, 1, 1059, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:29:42, -53, 1, 2199, 10, GTwireless
00:19:A9:43:1C:D1, 2012-03-03 15:29:42, -79, 1, 2866, 10, GTwireless
00:15:C7:AB:04:21, 2012-03-03 15:29:42, -79, 1, 314, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:29:42, -63, 1, 2575, 5, GTwpaeless
