BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AB:04:27, 2012-03-03 15:44:16, -57, 1, 2913, 9, GTvisitorï(J·h°›	
00:15:C7:AB:04:27, 2012-03-03 15:44:16, -57, 1, 2913, 9, GTvisitorï(J·h°›	
00:15:C7:AA:D5:31, 2012-03-03 15:44:16, -28, 1, 3599, 10, GTwireless(J·h°›	
00:15:C7:AA:D5:31, 2012-03-03 15:44:16, -28, 1, 3599, 10, GTwireless(J·h°›	
00:13:10:43:4F:22, 2012-03-03 15:44:16, -56, 1, 2682, 7, OpenWrtess(J·h°›	
00:13:10:43:4F:22, 2012-03-03 15:44:16, -56, 1, 2682, 7, OpenWrtess(J·h°›	
00:15:C7:AA:D5:31, 2012-03-03 15:44:16, -29, 1, 3602, 10, GTwireless(J·h°›	
00:13:10:43:4F:22, 2012-03-03 15:44:16, -56, 1, 2683, 7, OpenWrtess(J·h°›	
00:15:C7:AA:D5:34, 2012-03-03 15:44:16, -29, 1, 3603, 5, GTwpartess(J·h°›	
00:15:C7:AA:D5:37, 2012-03-03 15:44:16, -29, 1, 3604, 9, GTvisitors(J·h°›	
00:15:C7:AB:04:24, 2012-03-03 15:44:16, -59, 1, 2918, 5, GTwpaitors(J·h°›	
00:15:C7:AB:04:27, 2012-03-03 15:44:16, -59, 1, 2919, 9, GTvisitors(J·h°›	
00:15:C7:AA:D5:31, 2012-03-03 15:44:16, -29, 1, 3605, 10, GTwireless(J·h°›	
00:13:10:43:4F:22, 2012-03-03 15:44:16, -56, 1, 2684, 7, OpenWrtess(J·h°›	
00:23:69:56:51:AB, 2012-03-03 15:44:16, -59, 3, 2384, 9, 
00:15:C7:AA:D5:34, 2012-03-03 15:44:16, -31, 1, 3606, 5, GTwpa
00:15:C7:AA:D5:37, 2012-03-03 15:44:16, -29, 1, 3607, 9, GTvisitors(J·h°›	
00:15:C7:AB:04:24, 2012-03-03 15:44:16, -61, 1, 2921, 5, GTwpaitors(J·h°›	
00:13:10:43:4F:22, 2012-03-03 15:44:16, -56, 1, 2685, 7, OpenWrtors(J·h°›	
00:15:C7:AB:04:21, 2012-03-03 15:44:16, -60, 1, 2923, 10, GTwireless(J·h°›	
00:15:C7:AA:D5:34, 2012-03-03 15:44:16, -29, 1, 3609, 5, GTwpaeless(J·h°›	
00:15:C7:AB:04:27, 2012-03-03 15:44:16, -58, 1, 2927, 9, GTvisitors(J·h°›	
00:15:C7:AA:D5:31, 2012-03-03 15:44:16, -29, 1, 3617, 10, GTwireless(J·h°›	
00:13:10:43:4F:22, 2012-03-03 15:44:16, -56, 1, 2686, 7, OpenWrt
00:23:69:56:51:AB, 2012-03-03 15:44:16, -58, 3, 2386, 9, 
00:15:C7:AB:04:21, 2012-03-03 15:44:16, -57, 1, 2931, 10, GTwireless
00:15:C7:AA:D5:37, 2012-03-03 15:44:16, -32, 1, 3621, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:44:16, -57, 1, 2933, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:44:16, -32, 1, 3622, 10, GTwireless
00:15:C7:AB:04:21, 2012-03-03 15:44:16, -57, 1, 2934, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:44:16, -31, 1, 3623, 5, GTwpaeless
00:15:C7:AA:D5:31, 2012-03-03 15:44:16, -29, 1, 3625, 10, GTwireless
00:23:69:56:51:AB, 2012-03-03 15:44:16, -61, 3, 2388, 9, 
