BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D1:A1, 2012-03-03 15:34:18, -55, 1, 2570, 10, GTwirelessàG∑h¿∞	
00:15:C7:AA:D1:A1, 2012-03-03 15:34:18, -55, 1, 2570, 10, GTwirelessàG∑h¿∞	
00:13:10:43:4F:22, 2012-03-03 15:34:18, -53, 1, 768, 7, OpenWrtessàG∑h¿∞	
00:13:10:43:4F:22, 2012-03-03 15:34:18, -53, 1, 768, 7, OpenWrtessàG∑h¿∞	
00:15:C7:AB:38:B1, 2012-03-03 15:34:18, -53, 1, 1177, 10, GTwirelessàG∑h¿∞	
00:15:C7:AB:38:B1, 2012-03-03 15:34:18, -53, 1, 1177, 10, GTwirelessàG∑h¿∞	
00:15:C7:AA:D1:A4, 2012-03-03 15:34:18, -55, 1, 2571, 5, GTwpaelessàG∑h¿∞	
00:15:C7:AA:D1:A4, 2012-03-03 15:34:18, -55, 1, 2571, 5, GTwpaelessàG∑h¿∞	
08:1F:F3:B3:EB:41, 2012-03-03 15:34:18, -60, 1, 1665, 10, GTwirelessàG∑h¿∞	
08:1F:F3:B3:EB:41, 2012-03-03 15:34:18, -60, 1, 1665, 10, GTwirelessàG∑h¿∞	
00:15:C7:AB:04:24, 2012-03-03 15:34:18, -51, 1, 113, 5, GTwpaelessàG∑h¿∞	
00:15:C7:AB:04:24, 2012-03-03 15:34:18, -51, 1, 113, 5, GTwpaelessàG∑h¿∞	
00:15:C7:AB:38:B4, 2012-03-03 15:34:18, -49, 1, 1178, 5, GTwpaelessàG∑h¿∞	
00:15:C7:AB:38:B4, 2012-03-03 15:34:18, -49, 1, 1178, 5, GTwpaelessàG∑h¿∞	
00:15:C7:AB:04:27, 2012-03-03 15:34:18, -51, 1, 114, 9, GTvisitorsàG∑h¿∞	
00:15:C7:AB:04:27, 2012-03-03 15:34:18, -51, 1, 114, 9, GTvisitorsàG∑h¿∞	
00:15:C7:AA:D5:31, 2012-03-03 15:34:18, -55, 1, 2791, 10, GTwirelessàG∑h¿∞	
00:15:C7:AA:D5:31, 2012-03-03 15:34:18, -55, 1, 2791, 10, GTwirelessàG∑h¿∞	
00:15:C7:AB:04:21, 2012-03-03 15:34:18, -50, 1, 115, 10, GTwirelessàG∑h¿∞	
00:15:C7:AA:D5:34, 2012-03-03 15:34:18, -55, 1, 2792, 5, GTwpaelessàG∑h¿∞	
00:15:C7:AB:38:B1, 2012-03-03 15:34:18, -50, 1, 1180, 10, GTwirelessàG∑h¿∞	
08:1F:F3:B3:EB:47, 2012-03-03 15:34:18, -63, 1, 1669, 9, GTvisitorsàG∑h¿∞	
00:15:C7:AB:38:B4, 2012-03-03 15:34:18, -49, 1, 1181, 5, GTwpaitorsàG∑h¿∞	
00:15:C7:AA:D1:A7, 2012-03-03 15:34:18, -56, 1, 2576, 9, GTvisitorsàG∑h¿∞	
00:15:C7:AA:D5:31, 2012-03-03 15:34:18, -56, 1, 2794, 10, GTwirelessàG∑h¿∞	
00:15:C7:AB:38:B7, 2012-03-03 15:34:18, -50, 1, 1182, 9, GTvisitorsàG∑h¿∞	
00:15:C7:AA:D1:A1, 2012-03-03 15:34:18, -51, 1, 2577, 10, GTwirelessàG∑h¿∞	
00:15:C7:AB:04:21, 2012-03-03 15:34:18, -51, 1, 118, 10, GTwirelessàG∑h¿∞	
