BSSID, time, power, channel, sequence, essid_length, ESSID
00:23:69:56:51:AB, 2012-03-31 17:55:47, -56, 3, 2113, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:55:47, -61, 1, 191, 10, GTwirelessH\∑ò`H
00:15:C7:AA:D5:31, 2012-03-31 17:55:47, -70, 1, 3224, 10, GTwirelessH\∑ò`H
00:15:C7:AA:D1:A4, 2012-03-31 17:55:47, -80, 1, 1199, 5, GTwpaelessH\∑ò`H
00:15:C7:AA:D5:34, 2012-03-31 17:55:47, -71, 1, 3225, 5, GTwpaelessH\∑ò`H
00:12:44:B9:1C:D7, 2012-03-31 17:55:47, -61, 1, 193, 9, GTvisitorsH\∑ò`H
00:15:C7:AA:D5:37, 2012-03-31 17:55:47, -71, 1, 3226, 9, GTvisitorsH\∑ò`H
00:23:69:56:51:AB, 2012-03-31 17:55:47, -55, 3, 2114, 9, 
00:15:C7:AB:38:B1, 2012-03-31 17:55:47, -84, 1, 1346, 10, GTwirelessH\∑ò`H
00:12:44:B9:1C:D1, 2012-03-31 17:55:47, -60, 1, 194, 10, GTwirelessH\∑ò`H
00:15:C7:AA:D5:31, 2012-03-31 17:55:47, -70, 1, 3227, 10, GTwirelessH\∑ò`H
00:12:44:B9:1C:D4, 2012-03-31 17:55:47, -60, 1, 195, 5, GTwpaelessH\∑ò`H
00:13:10:43:4F:22, 2012-03-31 17:55:47, -53, 1, 962, 7, OpenWrtessH\∑ò`H
00:15:C7:AA:D1:A7, 2012-03-31 17:55:47, -80, 1, 1203, 9, GTvisitorsH\∑ò`H
00:15:C7:AA:D5:34, 2012-03-31 17:55:47, -72, 1, 3228, 5, GTwpaitorsH\∑ò`H
08:1F:F3:B3:EB:47, 2012-03-31 17:55:47, -85, 1, 3211, 9, GTvisitorsH\∑ò`H
00:15:C7:AB:38:B7, 2012-03-31 17:55:47, -84, 1, 1348, 9, GTvisitorsH\∑ò`H
00:12:44:B9:1C:D7, 2012-03-31 17:55:47, -59, 1, 196, 9, GTvisitorsH\∑ò`H
00:15:C7:AA:D5:37, 2012-03-31 17:55:47, -71, 1, 3229, 9, GTvisitorsH\∑ò`H
00:15:C7:AA:D1:A1, 2012-03-31 17:55:47, -80, 1, 1204, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:55:47, -65, 3, 2115, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:55:47, -60, 1, 197, 10, GTwireless
00:15:C7:AA:D5:31, 2012-03-31 17:55:47, -70, 1, 3230, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-31 17:55:47, -80, 1, 1205, 5, GTwpaeless
00:12:44:B9:1C:D4, 2012-03-31 17:55:47, -60, 1, 198, 5, GTwpaeless
08:1F:F3:B3:EB:41, 2012-03-31 17:55:47, -85, 1, 3213, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 17:55:47, -51, 1, 963, 7, OpenWrtess
00:15:C7:AA:D1:A7, 2012-03-31 17:55:47, -80, 1, 1206, 9, GTvisitors
00:15:C7:AA:D5:34, 2012-03-31 17:55:47, -70, 1, 3231, 5, GTwpaitors
00:12:44:B9:1C:D7, 2012-03-31 17:55:47, -59, 1, 199, 9, GTvisitors
