BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D1:A1, 2012-02-26 16:20:58, -43, 1, 353, 10, GTwirelessxH∑Ä`q	
00:15:C7:AB:04:27, 2012-02-26 16:20:58, -85, 1, 1262, 9, GTvisitorsxH∑Ä`q	
00:15:C7:AA:D5:31, 2012-02-26 16:20:58, -74, 1, 1302, 10, GTwirelessxH∑Ä`q	
34:08:04:E1:48:58, 2012-02-26 16:20:58, -68, 2, 1672, 7, stratusessxH∑Ä`q	
00:15:C7:AA:D1:A7, 2012-02-26 16:20:58, -44, 1, 355, 9, GTvisitorsxH∑Ä`q	
00:15:C7:AB:38:B7, 2012-02-26 16:20:58, -79, 1, 1080, 9, GTvisitorsxH∑Ä`q	
00:19:A9:43:1C:D1, 2012-02-26 16:20:58, -85, 1, 2046, 10, GTwirelessxH∑Ä`q	
00:15:C7:AA:D5:37, 2012-02-26 16:20:58, -76, 1, 1304, 9, GTvisitorsxH∑Ä`q	
00:15:C7:AA:D1:A1, 2012-02-26 16:20:58, -44, 1, 356, 10, GTwirelessxH∑Ä`q	
00:15:C7:AB:04:27, 2012-02-26 16:20:58, -84, 1, 1265, 9, GTvisitorsxH∑Ä`q	
00:13:10:43:4F:22, 2012-02-26 16:20:58, -78, 1, 667, 7, OpenWrtorsxH∑Ä`q	
00:19:A9:43:1C:D4, 2012-02-26 16:20:58, -85, 1, 2047, 5, GTwpartorsxH∑Ä`q	
34:08:04:E1:48:58, 2012-02-26 16:20:58, -68, 2, 1673, 7, stratusorsxH∑Ä`q	
00:19:A9:43:1C:D7, 2012-02-26 16:20:58, -86, 1, 2048, 9, GTvisitorsxH∑Ä`q	
00:15:C7:AA:D1:A4, 2012-02-26 16:20:58, -46, 1, 357, 5, GTwpaitorsxH∑Ä`q	
00:15:C7:AB:04:21, 2012-02-26 16:20:58, -84, 1, 1266, 10, GTwirelessxH∑Ä`q	
00:15:C7:AB:38:B4, 2012-02-26 16:20:58, -78, 1, 1082, 5, GTwpaelessxH∑Ä`q	
00:15:C7:AA:D5:34, 2012-02-26 16:20:58, -74, 1, 1306, 5, GTwpaelessxH∑Ä`q	
00:15:C7:AA:D1:A7, 2012-02-26 16:20:58, -45, 1, 358, 9, GTvisitorsxH∑Ä`q	
00:15:C7:AB:38:B7, 2012-02-26 16:20:58, -79, 1, 1083, 9, GTvisitorsxH∑Ä`q	
00:19:A9:43:1C:D1, 2012-02-26 16:20:58, -85, 1, 2049, 10, GTwirelessxH∑Ä`q	
00:15:C7:AA:D5:37, 2012-02-26 16:20:58, -75, 1, 1307, 9, GTvisitorsxH∑Ä`q	
08:1F:F3:B3:EB:41, 2012-02-26 16:20:58, -86, 1, 1479, 10, GTwirelessxH∑Ä`q	
08:1F:F3:B3:EB:47, 2012-02-26 16:20:58, -85, 1, 1480, 9, GTvisitorsxH∑Ä`q	
00:15:C7:AA:D1:A1, 2012-02-26 16:20:58, -45, 1, 359, 10, GTwirelessxH∑Ä`q	
00:15:C7:AB:04:27, 2012-02-26 16:20:58, -82, 1, 1268, 9, GTvisitorsxH∑Ä`q	
00:19:A9:43:1C:D4, 2012-02-26 16:20:58, -85, 1, 2050, 5, GTwpaitorsxH∑Ä`q	
00:15:C7:AA:D5:31, 2012-02-26 16:20:58, -74, 1, 1308, 10, GTwirelessxH∑Ä`q	
34:08:04:E1:48:58, 2012-02-26 16:20:58, -68, 2, 1674, 7, stratusessxH∑Ä`q	
00:19:A9:43:1C:D7, 2012-02-26 16:20:58, -85, 1, 2051, 9, GTvisitorsxH∑Ä`q	
00:15:C7:AA:D1:A4, 2012-02-26 16:20:58, -46, 1, 360, 5, GTwpaitorsxH∑Ä`q	
00:15:C7:AB:04:21, 2012-02-26 16:20:58, -82, 1, 1269, 10, GTwirelessxH∑Ä`q	
00:15:C7:AB:38:B4, 2012-02-26 16:20:58, -79, 1, 1085, 5, GTwpaelessxH∑Ä`q	
00:15:C7:AA:D5:34, 2012-02-26 16:20:58, -74, 1, 1309, 5, GTwpaelessxH∑Ä`q	
00:15:C7:AA:D1:A7, 2012-02-26 16:20:58, -48, 1, 361, 9, GTvisitorsxH∑Ä`q	
00:15:C7:AB:38:B7, 2012-02-26 16:20:58, -79, 1, 1086, 9, GTvisitorsxH∑Ä`q	
00:19:A9:43:1C:D1, 2012-02-26 16:20:58, -85, 1, 2052, 58, \Twireless....$0H`l.....
00:15:C7:AA:D5:37, 2012-02-26 16:20:58, -75, 1, 1310, 9, GTvisitors....$0H`l.....
00:15:C7:AA:D1:A1, 2012-02-26 16:20:58, -46, 1, 362, 10, GTwireless....$0H`l.....
00:15:C7:AB:04:27, 2012-02-26 16:20:58, -83, 1, 1271, 9, GTvisitors....$0H`l.....
00:19:A9:43:1C:D4, 2012-02-26 16:20:58, -84, 1, 2053, 5, GTwpaitors....$0H`l.....
00:15:C7:AA:D5:31, 2012-02-26 16:20:58, -75, 1, 1311, 10, GTwireless....$0H`l.....
34:08:04:E1:48:58, 2012-02-26 16:20:58, -68, 2, 1675, 7, stratusess....$0H`l.....
00:19:A9:43:1C:D7, 2012-02-26 16:20:58, -84, 1, 2054, 9, GTvisitors....$0H`l.....
00:15:C7:AA:D1:A4, 2012-02-26 16:20:58, -46, 1, 363, 5, GTwpaitors....$0H`l.....
00:15:C7:AB:04:21, 2012-02-26 16:20:58, -83, 1, 1272, 10, GTwireless....$0H`l.....
00:15:C7:AB:38:B4, 2012-02-26 16:20:58, -79, 1, 1088, 5, GTwpaeless....$0H`l.....
00:15:C7:AA:D5:34, 2012-02-26 16:20:58, -75, 1, 1312, 5, GTwpaeless....$0H`l.....
00:15:C7:AA:D1:A7, 2012-02-26 16:20:58, -48, 1, 364, 9, GTvisitors....$0H`l.....
00:15:C7:AB:38:B7, 2012-02-26 16:20:58, -79, 1, 1089, 9, GTvisitors....$0H`l.....
00:19:A9:43:1C:D1, 2012-02-26 16:20:58, -84, 1, 2055, 58, GTwireless
00:15:C7:AA:D5:37, 2012-02-26 16:20:58, -75, 1, 1313, 9, GTvisitors
00:15:C7:AB:04:24, 2012-02-26 16:20:58, -80, 1, 1273, 5, GTwpaitors
00:15:C7:AA:D1:A1, 2012-02-26 16:20:58, -53, 1, 366, 10, GTwireless
00:15:C7:AB:04:27, 2012-02-26 16:20:58, -83, 1, 1274, 9, GTvisitors
00:19:A9:43:1C:D4, 2012-02-26 16:20:58, -84, 1, 2059, 5, GTwpaitors
34:08:04:E1:48:58, 2012-02-26 16:20:58, -67, 2, 1676, 7, stratusors
00:19:A9:43:1C:D7, 2012-02-26 16:20:58, -84, 1, 2060, 9, GTvisitors
