BSSID, time, power, channel, sequence, essid_length, ESSID
34:08:04:E1:48:58, 2012-02-26 16:22:25, -75, 2, 2523, 7, stratusÎøÔËL∑Ä‡Ñ	
00:15:C7:AA:D1:A4, 2012-02-26 16:22:25, -40, 1, 3684, 5, GTwpausÎøÔËL∑Ä‡Ñ	
00:15:C7:AB:04:21, 2012-02-26 16:22:25, -86, 1, 4017, 10, GTwirelessËL∑Ä‡Ñ	
00:15:C7:AB:38:B4, 2012-02-26 16:22:25, -83, 1, 4004, 5, GTwpaelessËL∑Ä‡Ñ	
00:15:C7:AA:D5:34, 2012-02-26 16:22:25, -76, 1, 441, 5, GTwpaelessËL∑Ä‡Ñ	
00:15:C7:AA:D1:A1, 2012-02-26 16:22:25, -40, 1, 3686, 10, GTwirelessËL∑Ä‡Ñ	
00:15:C7:AB:38:B1, 2012-02-26 16:22:25, -83, 1, 4006, 10, GTwirelessËL∑Ä‡Ñ	
34:08:04:E1:48:58, 2012-02-26 16:22:25, -76, 2, 2524, 7, stratusessËL∑Ä‡Ñ	
00:15:C7:AA:D1:A4, 2012-02-26 16:22:25, -41, 1, 3687, 5, GTwpausessËL∑Ä‡Ñ	
00:15:C7:AB:04:21, 2012-02-26 16:22:25, -86, 1, 4020, 10, GTwirelessËL∑Ä‡Ñ	
00:15:C7:AB:38:B4, 2012-02-26 16:22:25, -83, 1, 4007, 5, GTwpaelessËL∑Ä‡Ñ	
00:15:C7:AA:D5:34, 2012-02-26 16:22:25, -76, 1, 444, 5, GTwpaelessËL∑Ä‡Ñ	
00:15:C7:AA:D1:A7, 2012-02-26 16:22:25, -40, 1, 3688, 9, GTvisitorsËL∑Ä‡Ñ	
00:15:C7:AB:38:B7, 2012-02-26 16:22:25, -83, 1, 4008, 9, GTvisitorsËL∑Ä‡Ñ	
94:44:52:FB:65:B2, 2012-02-26 16:22:25, -83, 1, 3630, 10, belkin.5b2ËL∑Ä‡Ñ	
00:15:C7:AA:D5:37, 2012-02-26 16:22:25, -75, 1, 445, 9, GTvisitor2ËL∑Ä‡Ñ	
00:15:C7:AA:D1:A1, 2012-02-26 16:22:25, -41, 1, 3689, 10, GTwirelessËL∑Ä‡Ñ	
00:15:C7:AB:38:B1, 2012-02-26 16:22:25, -82, 1, 4009, 10, GTwirelessËL∑Ä‡Ñ	
00:15:C7:AA:D1:A4, 2012-02-26 16:22:25, -41, 1, 3690, 5, GTwpaelessËL∑Ä‡Ñ	
00:15:C7:AB:04:21, 2012-02-26 16:22:25, -85, 1, 4023, 10, GTwirelessËL∑Ä‡Ñ	
00:15:C7:AB:38:B4, 2012-02-26 16:22:25, -82, 1, 4010, 5, GTwpaelessËL∑Ä‡Ñ	
00:15:C7:AA:D5:34, 2012-02-26 16:22:25, -75, 1, 447, 5, GTwpaelessËL∑Ä‡Ñ	
08:1F:F3:B3:EB:47, 2012-02-26 16:22:25, -88, -1, 3981, 9, GTvisitorsËL∑Ä‡Ñ	
00:15:C7:AA:D1:A7, 2012-02-26 16:22:25, -40, 1, 3691, 9, GTvisitorsËL∑Ä‡Ñ	
00:15:C7:AB:38:B7, 2012-02-26 16:22:25, -83, 1, 4011, 9, GTvisitorsËL∑Ä‡Ñ	
94:44:52:FB:65:B2, 2012-02-26 16:22:25, -84, 1, 3631, 10, belkin.5b2ËL∑Ä‡Ñ	
00:15:C7:AA:D5:37, 2012-02-26 16:22:25, -75, 1, 448, 9, GTvisitor2ËL∑Ä‡Ñ	
00:15:C7:AA:D1:A1, 2012-02-26 16:22:25, -42, 1, 3692, 10, GTwirelessËL∑Ä‡Ñ	
00:22:B0:CB:22:8F, 2012-02-26 16:22:25, -75, 3, 2076, 10, MC2LabNetAËL∑Ä‡Ñ	
00:15:C7:AB:38:B1, 2012-02-26 16:22:25, -82, 1, 4012, 10, GTwirelessËL∑Ä‡Ñ	
34:08:04:E1:48:58, 2012-02-26 16:22:25, -74, 2, 2526, 7, stratusessËL∑Ä‡Ñ	
00:15:C7:AA:D1:A4, 2012-02-26 16:22:25, -43, 1, 3693, 5, GTwpausessËL∑Ä‡Ñ	
00:15:C7:AB:04:21, 2012-02-26 16:22:25, -85, 1, 4026, 10, GTwirelessËL∑Ä‡Ñ	
00:15:C7:AB:38:B4, 2012-02-26 16:22:25, -82, 1, 4013, 5, GTwpaelessËL∑Ä‡Ñ	
00:15:C7:AA:D5:34, 2012-02-26 16:22:25, -74, 1, 456, 5, GTwpaelessËL∑Ä‡Ñ	
00:15:C7:AA:D1:A7, 2012-02-26 16:22:25, -44, 1, 3694, 9, GTvisitorsËL∑Ä‡Ñ	
00:15:C7:AB:38:B7, 2012-02-26 16:22:25, -83, 1, 4014, 9, GTvisitorsËL∑Ä‡Ñ	
