BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AB:8F:D4, 2012-03-03 15:42:38, -81, 11, 140, 5, GTwpadÖøÔX`∑ò`p	
00:12:44:B9:1C:D1, 2012-03-03 15:42:38, -83, 11, 1896, 10, GTwirelessX`∑ò`p	
00:0D:28:3E:95:A8, 2012-03-03 15:42:38, -87, 11, 1798, 4, johnrelessX`∑ò`p	
00:15:C7:AA:D6:64, 2012-03-03 15:42:38, -70, 11, 2421, 5, GTwpaelessX`∑ò`p	
00:15:C7:AB:8F:D1, 2012-03-03 15:42:38, -82, 11, 142, 10, GTwirelessX`∑ò`p	
C4:3D:C7:9D:E1:42, 2012-03-03 15:42:38, -53, 11, 119, 7, BISmarkessX`∑ò`p	
00:15:C7:AA:D6:67, 2012-03-03 15:42:38, -66, 11, 2422, 9, GTvisitorsX`∑ò`p	
00:15:C7:AA:D5:37, 2012-03-03 15:42:38, -39, 1, 553, 9, GTvisitorsX`∑ò`p	
00:15:C7:AB:04:24, 2012-03-03 15:42:38, -63, 1, 571, 5, GTwpaitorsX`∑ò`p	
00:15:C7:AA:D1:A7, 2012-03-03 15:42:38, -77, 1, 4008, 9, GTvisitorsX`∑ò`p	
00:15:C7:AB:04:27, 2012-03-03 15:42:38, -64, 1, 572, 9, GTvisitorsX`∑ò`p	
00:15:C7:AA:D5:31, 2012-03-03 15:42:38, -39, 1, 554, 10, GTwirelessX`∑ò`p	
00:15:C7:AB:38:B7, 2012-03-03 15:42:38, -83, 1, 2196, 9, GTvisitorsX`∑ò`p	
00:15:C7:AA:D1:A1, 2012-03-03 15:42:38, -77, 1, 4009, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:42:38, -77, 1, 1952, 7, OpenWrtess
00:15:C7:AB:04:21, 2012-03-03 15:42:38, -62, 1, 573, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:42:38, -38, 1, 555, 5, GTwpaeless
00:15:C7:AB:38:B1, 2012-03-03 15:42:38, -84, 1, 2197, 10, GTwireless
00:15:C7:AA:D5:37, 2012-03-03 15:42:38, -39, 1, 556, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:42:38, -63, 1, 574, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:42:38, -76, 1, 4011, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:42:38, -83, 1, 2198, 5, GTwpaitors
00:15:C7:AA:D5:31, 2012-03-03 15:42:38, -36, 1, 557, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:42:38, -81, 1, 2199, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:42:38, -75, 1, 4012, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:42:38, -78, 1, 1953, 7, OpenWrt
00:15:C7:AA:D5:34, 2012-03-03 15:42:38, -38, 1, 558, 5, GTwpart
00:15:C7:AB:38:B1, 2012-03-03 15:42:38, -81, 1, 2200, 10, GTwireless
34:08:04:E1:48:58, 2012-03-03 15:42:38, -61, 2, 2824, 7, stratusess
00:15:C7:AA:D1:A4, 2012-03-03 15:42:38, -74, 1, 4013, 5, GTwpausess
00:15:C7:AA:D5:37, 2012-03-03 15:42:38, -38, 1, 559, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:42:38, -65, 1, 577, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:42:38, -75, 1, 4014, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:42:38, -82, 1, 2201, 5, GTwpaitors
00:15:C7:AB:04:27, 2012-03-03 15:42:38, -64, 1, 578, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:42:38, -39, 1, 561, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:42:38, -81, 1, 2202, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:42:38, -75, 1, 4015, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:42:38, -79, 1, 1954, 7, OpenWrt
00:15:C7:AB:04:21, 2012-03-03 15:42:38, -64, 1, 579, 10, GTwireless
34:08:04:E1:48:58, 2012-03-03 15:42:38, -61, 2, 2825, 7, stratusess
00:15:C7:AB:38:B1, 2012-03-03 15:42:38, -81, 1, 2203, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:42:38, -76, 1, 4016, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:42:38, -39, 1, 563, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:42:38, -63, 1, 580, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:42:38, -77, 1, 4017, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:42:38, -81, 1, 2204, 5, GTwpaitors
00:15:C7:AB:04:27, 2012-03-03 15:42:38, -65, 1, 581, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:42:38, -39, 1, 564, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:42:38, -81, 1, 2205, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:42:38, -77, 1, 4018, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:42:38, -78, 1, 1955, 7, OpenWrt
00:23:69:56:51:AB, 2012-03-03 15:42:38, -86, 3, 1673, 9, 
00:15:C7:AB:04:21, 2012-03-03 15:42:38, -64, 1, 582, 10, GTwireless
34:08:04:E1:48:58, 2012-03-03 15:42:38, -61, 2, 2826, 7, stratusess
00:15:C7:AA:D5:34, 2012-03-03 15:42:38, -39, 1, 565, 5, GTwpausess
00:15:C7:AB:38:B1, 2012-03-03 15:42:38, -81, 1, 2206, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:42:38, -78, 1, 4019, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:42:38, -39, 1, 566, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:42:38, -64, 1, 583, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:42:38, -78, 1, 4020, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:42:38, -79, 1, 2207, 5, GTwpaitors
00:15:C7:AB:04:27, 2012-03-03 15:42:38, -65, 1, 584, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:42:38, -40, 1, 567, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:42:38, -80, 1, 2211, 9, GTvisitors
00:13:10:43:4F:22, 2012-03-03 15:42:38, -77, 1, 1956, 7, OpenWrt
00:15:C7:AA:D5:34, 2012-03-03 15:42:38, -39, 1, 568, 5, GTwpart
00:15:C7:AB:38:B1, 2012-03-03 15:42:38, -79, 1, 2213, 10, GTwireless
34:08:04:E1:48:58, 2012-03-03 15:42:38, -62, 2, 2827, 7, stratusess
00:15:C7:AA:D1:A4, 2012-03-03 15:42:38, -77, 1, 4022, 5, GTwpausess
00:15:C7:AA:D5:37, 2012-03-03 15:42:38, -40, 1, 569, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:42:38, -64, 1, 586, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:42:38, -78, 1, 4023, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:42:38, -79, 1, 2214, 5, GTwpaitors
00:15:C7:AB:04:27, 2012-03-03 15:42:38, -64, 1, 587, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:42:38, -39, 1, 570, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:42:38, -79, 1, 2215, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:42:38, -77, 1, 4025, 10, GTwireless
00:15:C7:AB:04:21, 2012-03-03 15:42:38, -64, 1, 590, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:42:38, -40, 1, 571, 5, GTwpaeless
34:08:04:E1:48:58, 2012-03-03 15:42:38, -62, 2, 2828, 7, stratusess
00:15:C7:AB:38:B1, 2012-03-03 15:42:38, -76, 1, 2218, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:42:38, -77, 1, 4027, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:42:38, -41, 1, 572, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:42:38, -65, 1, 591, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:42:38, -78, 1, 4029, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:42:38, -64, 1, 592, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:42:38, -41, 1, 573, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:42:38, -75, 1, 2220, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:42:38, -77, 1, 4030, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:42:38, -77, 1, 1958, 7, OpenWrt
00:15:C7:AB:04:21, 2012-03-03 15:42:38, -65, 1, 593, 10, GTwireless
00:15:C7:AB:38:B1, 2012-03-03 15:42:38, -74, 1, 2221, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:42:38, -77, 1, 4031, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:42:38, -42, 1, 575, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:42:38, -64, 1, 594, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:42:38, -76, 1, 4032, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:42:38, -74, 1, 2222, 5, GTwpaitors
00:15:C7:AB:04:27, 2012-03-03 15:42:38, -64, 1, 595, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:42:38, -41, 1, 576, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:42:38, -75, 1, 2223, 9, GTvisitors
