BSSID, time, power, channel, sequence, essid_length, ESSID
00:12:44:B8:B1:A7, 2012-03-03 15:23:29, -81, 11, 1992, 9, GTvisitorÔà`∑ò–Ω	
9C:4E:20:73:1C:C4, 2012-03-03 15:23:29, -86, 11, 1655, 5, GTwpaitorÔà`∑ò–Ω	
00:12:44:B9:1C:D1, 2012-03-03 15:23:29, -83, 11, 1250, 10, GTwirelessà`∑ò–Ω	
C4:3D:C7:B0:AE:63, 2012-03-03 15:23:29, -79, 11, 1798, 7, BISmarkessà`∑ò–Ω	
20:4E:7F:4A:74:78, 2012-03-03 15:23:29, -85, 11, 1237, 7, BISmarkessà`∑ò–Ω	
00:12:44:B9:1C:D7, 2012-03-03 15:23:29, -84, 11, 1252, 9, GTvisitorsà`∑ò–Ω	
08:17:35:C6:F4:07, 2012-03-03 15:23:29, -84, 11, 2303, 9, GTvisitorsà`∑ò–Ω	
00:12:44:B8:B1:A4, 2012-03-03 15:23:29, -80, 11, 1994, 5, GTwpaitorsà`∑ò–Ω	
00:16:9C:48:EF:E1, 2012-03-03 15:23:29, -71, 11, 824, 10, GTwirelessà`∑ò–Ω	
C4:3D:C7:B0:AE:9F, 2012-03-03 15:23:29, -83, 11, 2439, 9, joon-ucapsà`∑ò–Ω	
00:15:C7:AA:D6:61, 2012-03-03 15:23:29, -69, 11, 3865, 10, GTwirelessà`∑ò–Ω	
00:12:44:B8:B1:A7, 2012-03-03 15:23:29, -81, 11, 1995, 9, GTvisitorsà`∑ò–Ω	
C4:3D:C7:B0:AE:63, 2012-03-03 15:23:29, -82, 11, 1799, 7, BISmarkorsà`∑ò–Ω	
20:4E:7F:4A:74:78, 2012-03-03 15:23:29, -84, 11, 1238, 7, BISmarkorsà`∑ò–Ω	
00:16:9C:48:EF:E4, 2012-03-03 15:23:29, -72, 11, 825, 5, GTwparkorsà`∑ò–Ω	
00:15:C7:AA:D6:64, 2012-03-03 15:23:29, -69, 11, 3866, 5, GTwparkorsà`∑ò–Ω	
08:17:35:C6:F4:04, 2012-03-03 15:23:29, -82, 11, 2304, 5, GTwparkorsà`∑ò–Ω	
00:22:B0:ED:60:DE, 2012-03-03 15:23:29, -84, 11, 2566, 5, dlinkrkorsà`∑ò–Ω	
00:0D:28:3E:95:A8, 2012-03-03 15:23:29, -81, 11, 1731, 4, johnkrkorsà`∑ò–Ω	
00:15:C7:AB:04:21, 2012-03-03 15:23:29, -84, 1, 738, 10, GTwirelessà`∑ò–Ω	
00:15:C7:AA:D5:34, 2012-03-03 15:23:29, -85, 1, 2137, 5, GTwpaelessà`∑ò–Ω	
00:23:69:56:51:AB, 2012-03-03 15:23:29, -86, 3, 2623, 9, 
B4:A4:E3:CA:98:81, 2012-03-03 15:23:29, -85, 1, 317, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:23:29, -48, 1, 1276, 10, GTwireless
00:15:C7:AB:04:21, 2012-03-03 15:23:29, -83, 1, 741, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:23:29, -83, 1, 2724, 7, OpenWrtess
00:15:C7:AA:D1:A4, 2012-03-03 15:23:29, -47, 1, 1277, 5, GTwpartess
00:15:C7:AA:D5:37, 2012-03-03 15:23:29, -85, 1, 2141, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:23:29, -86, 1, 712, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:23:29, -46, 1, 1278, 9, GTvisitors
00:15:C7:AB:04:21, 2012-03-03 15:23:29, -84, 1, 747, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:23:29, -83, 1, 2725, 7, OpenWrtess
00:15:C7:AA:D1:A4, 2012-03-03 15:23:29, -46, 1, 1283, 5, GTwpartess
00:15:C7:AB:04:24, 2012-03-03 15:23:29, -84, 1, 748, 5, GTwpartess
00:15:C7:AA:D1:A7, 2012-03-03 15:23:29, -46, 1, 1284, 9, GTvisitors
