BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D1:A4, 2012-03-03 15:47:09, -67, 1, 972, 5, GTwpae≥øÔ¯V∑ò‡Ô
00:15:C7:AA:D5:37, 2012-03-03 15:47:09, -47, 1, 2571, 9, GTvisitorÔ¯V∑ò‡Ô
00:15:C7:AB:04:24, 2012-03-03 15:47:09, -75, 1, 1116, 5, GTwpaitorÔ¯V∑ò‡Ô
00:15:C7:AA:D1:A1, 2012-03-03 15:47:09, -67, 1, 977, 10, GTwireless¯V∑ò‡Ô
00:13:10:43:4F:22, 2012-03-03 15:47:09, -82, 1, 571, 7, OpenWrtess¯V∑ò‡Ô
00:23:69:56:51:AB, 2012-03-03 15:47:09, -82, 3, 236, 9, 
00:15:C7:AB:04:21, 2012-03-03 15:47:09, -76, 1, 1118, 10, GTwireless¯V∑ò‡Ô
00:15:C7:AA:D1:A4, 2012-03-03 15:47:09, -68, 1, 978, 5, GTwpaeless¯V∑ò‡Ô
00:15:C7:AA:D5:37, 2012-03-03 15:47:09, -52, 1, 2574, 9, GTvisitors¯V∑ò‡Ô
00:15:C7:AB:04:24, 2012-03-03 15:47:09, -77, 1, 1119, 5, GTwpaitors¯V∑ò‡Ô
00:15:C7:AA:D1:A7, 2012-03-03 15:47:09, -65, 1, 979, 9, GTvisitors¯V∑ò‡Ô
00:16:9C:48:F1:04, 2012-03-03 15:47:09, -82, 1, 3260, 5, GTwpaitors¯V∑ò‡Ô
00:15:C7:AB:04:27, 2012-03-03 15:47:09, -79, 1, 1120, 9, GTvisitors¯V∑ò‡Ô
00:15:C7:AA:D5:31, 2012-03-03 15:47:09, -50, 1, 2575, 10, GTwireless¯V∑ò‡Ô
00:16:9C:48:F1:07, 2012-03-03 15:47:09, -84, 1, 3261, 9, GTvisitors¯V∑ò‡Ô
00:15:C7:AA:D1:A1, 2012-03-03 15:47:09, -67, 1, 980, 10, GTwireless¯V∑ò‡Ô
00:13:10:43:4F:22, 2012-03-03 15:47:09, -77, 1, 572, 7, OpenWrtess¯V∑ò‡Ô
00:15:C7:AA:D5:34, 2012-03-03 15:47:09, -51, 1, 2576, 5, GTwpartess¯V∑ò‡Ô
00:15:C7:AA:D1:A4, 2012-03-03 15:47:09, -66, 1, 981, 5, GTwpa
00:15:C7:AA:D5:37, 2012-03-03 15:47:09, -49, 1, 2577, 9, GTvisitor
00:15:C7:AB:04:24, 2012-03-03 15:47:09, -79, 1, 1122, 5, GTwpaitor
00:15:C7:AA:D1:A7, 2012-03-03 15:47:09, -65, 1, 982, 9, GTvisitor
00:15:C7:AB:04:27, 2012-03-03 15:47:09, -79, 1, 1123, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:47:09, -51, 1, 2578, 10, GTwireless
00:16:9C:48:F1:07, 2012-03-03 15:47:09, -83, 1, 3264, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:47:09, -67, 1, 983, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:47:09, -79, 1, 573, 7, OpenWrtess
00:15:C7:AB:04:21, 2012-03-03 15:47:09, -78, 1, 1124, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:47:09, -52, 1, 2579, 5, GTwpaeless
34:08:04:E1:48:58, 2012-03-03 15:47:09, -58, 2, 1372, 7, stratusess
00:16:9C:48:F1:01, 2012-03-03 15:47:09, -83, 1, 3265, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:47:09, -65, 1, 984, 5, GTwpaeless
00:15:C7:AB:04:24, 2012-03-03 15:47:09, -79, 1, 1125, 5, GTwpa
00:15:C7:AA:D1:A7, 2012-03-03 15:47:09, -66, 1, 985, 9, GTvisitor
00:16:9C:48:F1:04, 2012-03-03 15:47:09, -85, 1, 3266, 5, GTwpaitor
00:15:C7:AB:04:27, 2012-03-03 15:47:09, -80, 1, 1126, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:47:09, -52, 1, 2581, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:47:09, -65, 1, 986, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:47:09, -77, 1, 574, 7, OpenWrtess
00:15:C7:AB:04:21, 2012-03-03 15:47:09, -78, 1, 1127, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:47:09, -52, 1, 2582, 5, GTwpaeless
00:16:9C:48:F1:01, 2012-03-03 15:47:09, -85, 1, 3268, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:47:09, -68, 1, 987, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:47:09, -52, 1, 2583, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:47:09, -77, 1, 1128, 5, GTwpa
00:15:C7:AA:D1:A7, 2012-03-03 15:47:09, -68, 1, 988, 9, GTvisitor
00:16:9C:48:F1:04, 2012-03-03 15:47:09, -85, 1, 3269, 5, GTwpaitor
00:15:C7:AB:04:27, 2012-03-03 15:47:09, -79, 1, 1129, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:47:09, -53, 1, 2584, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:47:09, -70, 1, 989, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:47:09, -75, 1, 575, 7, OpenWrtess
34:08:04:E1:48:58, 2012-03-03 15:47:09, -61, 2, 1374, 7, stratusess
00:15:C7:AA:D5:34, 2012-03-03 15:47:09, -52, 1, 2585, 5, GTwpausess
00:15:C7:AA:D1:A4, 2012-03-03 15:47:09, -69, 1, 990, 5, GTwpausess
00:15:C7:AA:D5:37, 2012-03-03 15:47:09, -53, 1, 2586, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:47:09, -75, 1, 1131, 5, GTwpa
00:15:C7:AA:D1:A7, 2012-03-03 15:47:09, -71, 1, 991, 9, GTvisitor
00:15:C7:AB:06:07, 2012-03-03 15:47:09, -86, 1, 2019, 9, GTvisitor
00:15:C7:AB:04:27, 2012-03-03 15:47:09, -74, 1, 1132, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:47:09, -52, 1, 2587, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:47:09, -73, 1, 992, 10, GTwireless
00:15:C7:AB:06:01, 2012-03-03 15:47:09, -83, 1, 2020, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:47:09, -73, 1, 576, 7, OpenWrtess
00:15:C7:AB:04:21, 2012-03-03 15:47:09, -75, 1, 1133, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:47:09, -52, 1, 2588, 5, GTwpaeless
34:08:04:E1:48:58, 2012-03-03 15:47:09, -63, 2, 1375, 7, stratusess
00:16:9C:48:F1:01, 2012-03-03 15:47:09, -82, 1, 3274, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:47:09, -73, 1, 993, 5, GTwpaeless
00:15:C7:AB:06:04, 2012-03-03 15:47:09, -83, 1, 2021, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:47:09, -52, 1, 2589, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:47:09, -74, 1, 1134, 5, GTwpa
00:15:C7:AA:D1:A7, 2012-03-03 15:47:09, -74, 1, 995, 9, GTvisitor
00:16:9C:48:F1:04, 2012-03-03 15:47:09, -81, 1, 3275, 5, GTwpaitor
00:15:C7:AB:04:27, 2012-03-03 15:47:09, -75, 1, 1135, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:47:09, -51, 1, 2592, 10, GTwireless
00:16:9C:48:F1:07, 2012-03-03 15:47:09, -80, 1, 3276, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:47:09, -71, 1, 997, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:47:09, -76, 1, 577, 7, OpenWrtess
00:15:C7:AB:04:21, 2012-03-03 15:47:09, -77, 1, 1136, 10, GTwireless
34:08:04:E1:48:58, 2012-03-03 15:47:09, -66, 2, 1376, 7, stratusess
00:15:C7:AA:D5:34, 2012-03-03 15:47:09, -48, 1, 2593, 5, GTwpausess
00:16:9C:48:F1:01, 2012-03-03 15:47:09, -81, 1, 3277, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:47:09, -66, 1, 998, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:47:09, -48, 1, 2594, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:47:09, -76, 1, 1137, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:47:10, -65, 1, 999, 9, GTvisitor
00:15:C7:AB:04:27, 2012-03-03 15:47:10, -77, 1, 1138, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:47:10, -48, 1, 2595, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:47:10, -62, 1, 1000, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:47:10, -78, 1, 578, 7, OpenWrtess
00:15:C7:AA:D5:34, 2012-03-03 15:47:10, -51, 1, 2596, 5, GTwpartess
00:15:C7:AA:D1:A4, 2012-03-03 15:47:10, -61, 1, 1001, 5, GTwpartess
00:15:C7:AA:D5:37, 2012-03-03 15:47:10, -51, 1, 2598, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:47:10, -74, 1, 1140, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:47:10, -61, 1, 1003, 9, GTvisitor
00:16:9C:48:F1:04, 2012-03-03 15:47:10, -82, 1, 3282, 5, GTwpaitor
00:15:C7:AB:04:27, 2012-03-03 15:47:10, -73, 1, 1141, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:47:10, -52, 1, 2599, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:47:10, -60, 1, 1004, 10, GTwireless
00:15:C7:AB:06:01, 2012-03-03 15:47:10, -82, 1, 2030, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:47:10, -75, 1, 579, 7, OpenWrtess
00:15:C7:AB:04:21, 2012-03-03 15:47:10, -72, 1, 1142, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:47:10, -52, 1, 2600, 5, GTwpaeless
34:08:04:E1:48:58, 2012-03-03 15:47:10, -61, 2, 1378, 7, stratusess
00:16:9C:48:F1:01, 2012-03-03 15:47:10, -80, 1, 3284, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:47:10, -60, 1, 1005, 5, GTwpaeless
00:15:C7:AB:06:04, 2012-03-03 15:47:10, -82, 1, 2032, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:47:10, -52, 1, 2602, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:47:10, -73, 1, 1144, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:47:10, -64, 1, 1006, 9, GTvisitor
00:16:9C:48:F1:04, 2012-03-03 15:47:10, -81, 1, 3285, 5, GTwpaitor
00:15:C7:AB:06:07, 2012-03-03 15:47:10, -82, 1, 2033, 9, GTvisitor
00:15:C7:AB:04:27, 2012-03-03 15:47:10, -72, 1, 1145, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:47:10, -52, 1, 2603, 10, GTwireless
00:16:9C:48:F1:07, 2012-03-03 15:47:10, -81, 1, 3286, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:47:10, -64, 1, 1007, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:47:10, -78, 1, 580, 7, OpenWrtess
00:15:C7:AB:04:21, 2012-03-03 15:47:10, -72, 1, 1147, 10, GTwireless
00:16:9C:48:F1:01, 2012-03-03 15:47:10, -84, 1, 3289, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:47:10, -65, 1, 1008, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:47:10, -53, 1, 2605, 9, GTvisitors
