BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D1:A4, 2012-02-26 16:33:57, -61, 1, 1811, 5, GTwpa„¶ç¿ïHC·€ðä	
00:19:A9:43:1C:D7, 2012-02-26 16:33:57, -82, 1, 2089, 9, GTvisitorïHC·€ðä	
00:15:C7:AB:38:B4, 2012-02-26 16:33:57, -69, 1, 1415, 5, GTwpaitorïHC·€ðä	
00:15:C7:AA:D5:34, 2012-02-26 16:33:57, -65, 1, 730, 5, GTwpaitorïHC·€ðä	
00:15:C7:AA:D1:A7, 2012-02-26 16:33:57, -61, 1, 1813, 9, GTvisitorïHC·€ðä	
94:44:52:FB:65:B2, 2012-02-26 16:33:57, -77, 1, 2471, 10, belkin.5b2HC·€ðä	
00:15:C7:AB:38:B7, 2012-02-26 16:33:57, -68, 1, 1416, 9, GTvisitor2HC·€ðä	
00:15:C7:AA:D1:A1, 2012-02-26 16:33:57, -61, 1, 1814, 10, GTwirelessHC·€ðä	
34:08:04:E1:48:58, 2012-02-26 16:33:57, -79, 2, 1085, 7, stratusessHC·€ðä	
00:15:C7:AB:38:B1, 2012-02-26 16:33:57, -69, 1, 1417, 10, GTwirelessHC·€ðä	
00:19:A9:43:1C:D4, 2012-02-26 16:33:57, -82, 1, 2091, 5, GTwpaelessHC·€ðä	
00:15:C7:AA:D5:31, 2012-02-26 16:33:57, -69, 1, 732, 10, GTwirelessHC·€ðä	
00:15:C7:AA:D1:A4, 2012-02-26 16:33:57, -60, 1, 1815, 5, GTwpaelessHC·€ðä	
00:19:A9:43:1C:D7, 2012-02-26 16:33:57, -80, 1, 2092, 9, GTvisitorsHC·€ðä	
00:15:C7:AB:38:B4, 2012-02-26 16:33:57, -67, 1, 1418, 5, GTwpaitorsHC·€ðä	
00:15:C7:AA:D5:34, 2012-02-26 16:33:57, -68, 1, 733, 5, GTwpaitorsHC·€ðä	
00:15:C7:AA:D1:A7, 2012-02-26 16:33:57, -61, 1, 1817, 9, GTvisitorsHC·€ðä	
94:44:52:FB:65:B2, 2012-02-26 16:33:57, -78, 1, 2472, 10, belkin.5b2HC·€ðä	
00:15:C7:AB:38:B7, 2012-02-26 16:33:57, -66, 1, 1419, 9, GTvisitor2HC·€ðä	
00:19:A9:43:1C:D1, 2012-02-26 16:33:57, -79, 1, 2093, 10, GTwirelessHC·€ðä	
00:15:C7:AA:D5:37, 2012-02-26 16:33:57, -65, 1, 734, 9, GTvisitorsHC·€ðä	
00:15:C7:AB:04:24, 2012-02-26 16:33:57, -82, 1, 874, 5, GTwpaitorsHC·€ðä	
00:15:C7:AA:D1:A1, 2012-02-26 16:33:57, -60, 1, 1818, 10, GTwirelessHC·€ðä	
