BSSID, time, power, channel, sequence, essid_length, ESSID
34:08:04:E1:48:58, 2012-02-26 16:29:49, -80, 2, 2761, 7, stratusûøÔ8E∑Ä0¶	
00:15:C7:AA:D5:31, 2012-02-26 16:29:49, -86, 1, 297, 10, GTwireless8E∑Ä0¶	
00:15:C7:AB:06:07, 2012-02-26 16:29:49, -82, 1, 848, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AB:5A:84, 2012-02-26 16:29:49, -84, 1, 472, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AA:D1:A7, 2012-02-26 16:29:49, -59, 1, 3537, 9, GTvisitors8E∑Ä0¶	
9C:4E:20:C9:3F:91, 2012-02-26 16:29:49, -80, 1, 2215, 10, GTwireless8E∑Ä0¶	
00:19:A9:43:1C:D1, 2012-02-26 16:29:49, -86, 1, 2424, 10, GTwireless8E∑Ä0¶	
00:15:C7:AA:D5:37, 2012-02-26 16:29:49, -86, -1, 299, 0, GTwireless8E∑Ä0¶	
9C:4E:20:C9:3F:97, 2012-02-26 16:29:49, -84, 176, 2216, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AB:06:04, 2012-02-26 16:29:49, -83, 1, 850, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AB:5A:81, 2012-02-26 16:29:49, -85, -1, 2498, 0, GTwpaitors8E∑Ä0¶	
00:19:A9:43:1C:D4, 2012-02-26 16:29:49, -85, 1, 2425, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AB:06:07, 2012-02-26 16:29:49, -81, 1, 851, 9, GTvisitors8E∑Ä0¶	
9C:4E:20:C9:3F:94, 2012-02-26 16:29:49, -80, 1, 2217, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AA:D1:A4, 2012-02-26 16:29:49, -60, 1, 3540, 5, GTwpaitors8E∑Ä0¶	
00:19:A9:43:1C:D7, 2012-02-26 16:29:49, -83, 1, 2426, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AB:06:01, 2012-02-26 16:29:49, -82, 1, 852, 10, GTwireless8E∑Ä0¶	
00:15:C7:AB:5A:87, 2012-02-26 16:29:49, -85, 1, 495, 9, GTvisitors8E∑Ä0¶	
9C:4E:20:C9:3F:91, 2012-02-26 16:29:49, -85, 1, 2218, 10, GTwireless8E∑Ä0¶	
00:19:A9:43:1C:D1, 2012-02-26 16:29:49, -84, 1, 2427, 10, GTwireless8E∑Ä0¶	
9C:4E:20:C9:3F:97, 2012-02-26 16:29:49, -81, 1, 2219, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AB:06:04, 2012-02-26 16:29:49, -82, 1, 853, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AB:5A:81, 2012-02-26 16:29:49, -84, 1, 498, 10, GTwireless8E∑Ä0¶	
34:08:04:E1:48:58, 2012-02-26 16:29:49, -78, 2, 2763, 7, stratusess8E∑Ä0¶	
00:15:C7:AB:06:07, 2012-02-26 16:29:49, -82, 1, 854, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AB:5A:84, 2012-02-26 16:29:49, -86, 1, 507, 5, GTwpaitors8E∑Ä0¶	
9C:4E:20:C9:3F:94, 2012-02-26 16:29:49, -84, 1, 2220, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AA:D1:A4, 2012-02-26 16:29:49, -61, 1, 3543, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AB:06:01, 2012-02-26 16:29:49, -82, 1, 855, 10, GTwireless8E∑Ä0¶	
00:15:C7:AB:5A:87, 2012-02-26 16:29:49, -84, 1, 515, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AA:D1:A7, 2012-02-26 16:29:49, -60, 1, 3544, 9, GTvisitors8E∑Ä0¶	
94:44:52:FB:65:B2, 2012-02-26 16:29:49, -86, 1, 4063, 10, belkin.5b28E∑Ä0¶	
9C:4E:20:C9:3F:91, 2012-02-26 16:29:49, -80, 1, 2221, 10, GTwireless8E∑Ä0¶	
00:19:A9:43:1C:D1, 2012-02-26 16:29:49, -83, 1, 2430, 10, GTwireless8E∑Ä0¶	
00:15:C7:AA:D5:37, 2012-02-26 16:29:49, -87, 1, 305, 9, GTvisitors8E∑Ä0¶	
9C:4E:20:C9:3F:97, 2012-02-26 16:29:49, -86, 1, 2222, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AB:06:04, 2012-02-26 16:29:49, -85, 1, 857, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AB:5A:81, 2012-02-26 16:29:49, -84, 1, 525, 10, GTwireless8E∑Ä0¶	
34:08:04:E1:48:58, 2012-02-26 16:29:49, -79, 2, 2764, 7, stratusess8E∑Ä0¶	
9C:4E:20:C9:3F:97, 2012-02-26 16:29:49, -85, 1, 2246, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AA:D5:31, 2012-02-26 16:29:49, -85, 1, 334, 10, GTwireless8E∑Ä0¶	
00:15:C7:AB:06:07, 2012-02-26 16:29:49, -81, 1, 886, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AB:5A:84, 2012-02-26 16:29:49, -83, 1, 666, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AA:D1:A4, 2012-02-26 16:29:49, -59, 1, 3573, 5, GTwpaitors8E∑Ä0¶	
00:19:A9:43:1C:D7, 2012-02-26 16:29:49, -85, 1, 2457, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AA:D5:34, 2012-02-26 16:29:49, -86, -1, 339, 5, GTwpaitors8E∑Ä0¶	
00:15:C7:AB:06:01, 2012-02-26 16:29:49, -81, 1, 887, 10, GTwireless8E∑Ä0¶	
9C:4E:20:C9:3F:94, 2012-02-26 16:29:49, -79, 1, 2247, 5, GTwpaeless8E∑Ä0¶	
00:15:C7:AB:5A:87, 2012-02-26 16:29:49, -83, 1, 673, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AA:D1:A7, 2012-02-26 16:29:49, -59, 1, 3574, 9, GTvisitors8E∑Ä0¶	
94:44:52:FB:65:B2, 2012-02-26 16:29:49, -84, 1, 4072, 10, belkin.5b28E∑Ä0¶	
00:15:C7:AB:06:04, 2012-02-26 16:29:49, -81, 1, 888, 5, GTwpan.5b28E∑Ä0¶	
9C:4E:20:C9:3F:91, 2012-02-26 16:29:49, -85, 1, 2248, 10, GTwireless8E∑Ä0¶	
00:15:C7:AB:5A:81, 2012-02-26 16:29:49, -83, 1, 683, 10, GTwireless8E∑Ä0¶	
34:08:04:E1:48:58, 2012-02-26 16:29:49, -79, 2, 2773, 7, stratusess8E∑Ä0¶	
00:19:A9:43:1C:D4, 2012-02-26 16:29:49, -85, 1, 2459, 5, GTwpausess8E∑Ä0¶	
00:15:C7:AA:D5:31, 2012-02-26 16:29:49, -86, 107, 341, 10, GTwireless8E∑Ä0¶	
00:15:C7:AB:06:07, 2012-02-26 16:29:49, -81, 1, 889, 9, GTvisitors8E∑Ä0¶	
00:15:C7:AA:D1:A4, 2012-02-26 16:29:49, -58, 1, 3579, 5, GTwpa
00:15:C7:AA:D5:34, 2012-02-26 16:29:49, -85, 1, 345, 5, GTwpa
00:15:C7:AB:06:01, 2012-02-26 16:29:49, -82, 1, 893, 10, GTwireless
00:15:C7:AB:5A:87, 2012-02-26 16:29:49, -83, 1, 699, 9, GTvisitors
00:15:C7:AA:D1:A7, 2012-02-26 16:29:49, -58, 1, 3580, 9, GTvisitors
94:44:52:FB:65:B2, 2012-02-26 16:29:49, -85, 1, 4073, 10, belkin.5b2
00:19:A9:43:1C:D1, 2012-02-26 16:29:49, -84, 1, 2461, 10, GTwireless
00:15:C7:AA:D5:37, 2012-02-26 16:29:49, -85, 1, 346, 9, GTvisitors
00:15:C7:AB:06:04, 2012-02-26 16:29:49, -81, 1, 894, 5, GTwpaitors
9C:4E:20:C9:3F:91, 2012-02-26 16:29:49, -80, 1, 2251, 10, GTwireless
00:15:C7:AB:5A:81, 2012-02-26 16:29:49, -83, 1, 702, 10, GTwireless
00:22:B0:CB:22:8F, 2012-02-26 16:29:49, -55, 3, 2324, 10, MC2LabNetA
9C:4E:20:C9:3F:97, 2012-02-26 16:29:49, -85, 1, 2252, 9, GTvisitorA
00:15:C7:AB:06:07, 2012-02-26 16:29:49, -81, 1, 895, 9, GTvisitorA
00:15:C7:AB:5A:84, 2012-02-26 16:29:49, -82, 1, 710, 5, GTwpa
00:15:C7:AA:D1:A4, 2012-02-26 16:29:49, -57, 1, 3582, 5, GTwpa
00:15:C7:AA:D5:34, 2012-02-26 16:29:49, -85, 1, 348, 5, GTwpa
00:15:C7:AB:5A:87, 2012-02-26 16:29:49, -84, 1, 714, 9, GTvisitor
9C:4E:20:C9:3F:94, 2012-02-26 16:29:49, -81, 1, 2253, 5, GTwpaitor
00:19:A9:43:1C:D1, 2012-02-26 16:29:49, -85, 1, 2464, 10, GTwireless
00:15:C7:AA:D5:37, 2012-02-26 16:29:49, -85, 1, 349, 9, GTvisitors
00:15:C7:AB:06:04, 2012-02-26 16:29:49, -81, 1, 898, 5, GTwpaitors
00:15:C7:AB:5A:81, 2012-02-26 16:29:49, -84, 1, 720, 10, GTwireless
9C:4E:20:C9:3F:91, 2012-02-26 16:29:49, -86, 1, 2254, 10, GTwireless
00:22:B0:CB:22:8F, 2012-02-26 16:29:49, -55, 3, 2325, 10, MC2LabNetA
9C:4E:20:C9:3F:97, 2012-02-26 16:29:49, -80, 1, 2255, 9, GTvisitorA
00:15:C7:AA:D5:31, 2012-02-26 16:29:49, -84, 1, 350, 10, GTwireless
00:15:C7:AB:06:07, 2012-02-26 16:29:49, -81, 1, 899, 9, GTvisitors
00:15:C7:AB:5A:84, 2012-02-26 16:29:50, -84, 1, 724, 5, GTwpaitors
00:15:C7:AA:D1:A4, 2012-02-26 16:29:50, -57, 1, 3588, 5, GTwpa
00:19:A9:43:1C:D7, 2012-02-26 16:29:50, -86, 1, 2466, 9, GTvisitor
00:15:C7:AB:06:01, 2012-02-26 16:29:50, -81, 1, 900, 10, GTwireless
00:15:C7:AB:5A:87, 2012-02-26 16:29:50, -85, 1, 730, 9, GTvisitors
9C:4E:20:C9:3F:94, 2012-02-26 16:29:50, -85, 1, 2256, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-02-26 16:29:50, -58, 1, 3589, 9, GTvisitors
00:19:A9:43:1C:D1, 2012-02-26 16:29:50, -84, 1, 2467, 10, GTwireless
00:15:C7:AA:D5:37, 2012-02-26 16:29:50, -85, 1, 864, 9, GTvisitors
00:15:C7:AB:06:04, 2012-02-26 16:29:50, -80, 1, 902, 5, GTwpaitors
00:15:C7:AB:5A:81, 2012-02-26 16:29:50, -83, 1, 735, 10, GTwireless
9C:4E:20:C9:3F:91, 2012-02-26 16:29:50, -80, 1, 2257, 10, GTwireless
00:15:C7:AB:5A:84, 2012-02-26 16:29:50, -82, 1, 742, 5, GTwpaeless
00:15:C7:AA:D1:A4, 2012-02-26 16:29:50, -60, 1, 3591, 5, GTwpaeless
00:19:A9:43:1C:D7, 2012-02-26 16:29:50, -84, 1, 2469, 9, GTvisitÌ∏s
00:15:C7:AB:04:21, 2012-02-26 16:29:50, -87, -1, 1419, 0, 
B4:A4:E3:CA:98:84, 2012-02-26 16:29:50, -88, 1, 11, 5, GTwpa
00:15:C7:AA:D5:34, 2012-02-26 16:29:50, -85, 1, 354, 5, GTw)
00:15:C7:AB:06:01, 2012-02-26 16:29:50, -80, 1, 907, 10, GTwireless
00:15:C7:AB:5A:87, 2012-02-26 16:29:50, -83, 1, 748, 9, GTvisitors
00:15:C7:AA:D1:A7, 2012-02-26 16:29:50, -57, 1, 3592, 9, GTvisitors
