Network;NetType;ESSID;BSSID;Info;Channel;Cloaked;Encryption;Decrypted;MaxRate;MaxSeenRate;Beacon;LLC;Data;Crypt;Weak;Total;Carrier;Encoding;FirstTime;LastTime;BestQuality;BestSignal;BestNoise;GPSMinLat;GPSMinLon;GPSMinAlt;GPSMinSpd;GPSMaxLat;GPSMaxLon;GPSMaxAlt;GPSMaxSpd;GPSBestLat;GPSBestLon;GPSBestAlt;DataSize;IPType;IP;
28;infrastructure;GTvisitor;08:1F:F3:B3:EB:47;;1;No;OPN,None;No;54.0;0;2;0;0;0;0;0;;;Sun Feb 26 13:32:42 2012;Sun Feb 26 13:32:45 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
29;infrastructure;GTvisitor;00:19:A9:43:1C:D7;;1;No;OPN,None;No;54.0;0;146;0;0;0;0;0;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
30;infrastructure;GTwireless;00:15:C7:AB:04:21;;1;No;WEP;No;54.0;0;134;0;0;0;0;0;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-80;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
31;infrastructure;GTwpa;00:15:C7:AB:04:24;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;122;0;0;0;0;0;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-80;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
32;infrastructure;belkin.5b2;94:44:52:FB:65:B2;;1;No;WPA2,AES-CCM;No;54.0;0;159;0;0;0;0;0;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-80;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
33;infrastructure;stratus;34:08:04:E1:48:58;;2;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;41;0;0;0;0;0;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-79;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
34;infrastructure;;00:00:00:00:00:00;;133;No;None;No;-1.0;0;0;0;0;0;0;0;;;Sun Feb 26 13:32:55 2012;Sun Feb 26 13:32:55 2012;-73;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
35;infrastructure;GTwpa;00:15:C7:AB:38:B4;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;180;0;1;0;0;1;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
36;infrastructure;GTwireless;00:15:C7:AB:38:B1;;1;No;WEP;No;54.0;0;153;0;0;0;0;0;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
37;infrastructure;GTwpa;00:15:C7:AA:D1:A4;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;185;0;812;0;0;812;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-59;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
38;infrastructure;GTwireless;00:15:C7:AA:D1:A1;;1;No;WEP;No;54.0;0;175;0;302;0;0;302;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-59;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
39;infrastructure;GTvisitor;00:15:C7:AA:D1:A7;;1;No;OPN,None;No;54.0;0;189;0;0;0;0;0;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-58;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
40;infrastructure;GTwireless;00:15:C7:AA:D5:31;;1;No;WEP;No;54.0;0;161;0;70;0;0;70;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-66;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
41;infrastructure;GTvisitor;00:15:C7:AA:D5:37;;1;No;OPN,None;No;54.0;0;87;0;0;0;0;0;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-58;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
42;infrastructure;GTwpa;00:15:C7:AA:D5:34;;1;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;180;0;0;0;0;0;;;Sun Feb 26 13:32:34 2012;Sun Feb 26 13:33:34 2012;-60;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
43;infrastructure;;00:15:C7:AB:2D:E0;;-1;No;None;No;-1.0;0;0;0;0;0;0;0;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:04 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
44;infrastructure;;00:15:C7:AB:06:C0;;108;No;OPN,None;No;-1.0;0;0;0;2;0;0;2;;;Sun Feb 26 13:32:53 2012;Sun Feb 26 13:33:33 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
45;infrastructure;GTwireless;00:16:9C:48:EF:E1;;11;No;WEP;No;54.0;0;1;0;0;0;0;0;;;Sun Feb 26 13:33:19 2012;Sun Feb 26 13:33:24 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
46;infrastructure;GTwireless;00:15:C7:AA:E8:21;;11;No;WEP;No;54.0;0;23;0;0;0;0;0;;;Sun Feb 26 13:33:15 2012;Sun Feb 26 13:33:32 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
47;infrastructure;;C4:3D:C7:A3:EE:46;;11;No;WPA2,AES-CCM;No;54.0;0;142;0;0;0;0;0;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:34 2012;-87;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
48;infrastructure;GTwpa;00:15:C7:AA:E8:24;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;10;0;0;0;0;0;;;Sun Feb 26 13:33:17 2012;Sun Feb 26 13:33:29 2012;-86;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
49;infrastructure;GTvisitor;00:15:C7:AA:E8:27;;11;No;OPN,None;No;54.0;0;24;0;0;0;0;0;;;Sun Feb 26 13:33:17 2012;Sun Feb 26 13:33:32 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
50;infrastructure;GTwpa;00:16:9C:48:EF:E4;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;1;0;0;0;0;0;;;Sun Feb 26 13:33:18 2012;Sun Feb 26 13:33:19 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
51;infrastructure;mbs_network;00:1D:7E:BB:87:32;;6;No;WPA,TKIP;No;54.0;0;154;0;8;0;0;8;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
52;infrastructure;GTwireless;08:1F:F3:E1:98:F1;;11;No;WEP;No;54.0;0;75;0;0;0;0;0;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:32 2012;-85;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
53;infrastructure;GTwpa;08:1F:F3:E1:98:F4;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;67;0;11;0;0;11;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:32 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
54;infrastructure;GTwireless;00:15:C7:AB:2D:E1;;6;No;WEP;No;54.0;0;80;0;0;0;0;0;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
55;infrastructure;GTvisitor;08:1F:F3:E1:98:F7;;11;No;OPN,None;No;54.0;0;56;0;0;0;0;0;;;Sun Feb 26 13:33:15 2012;Sun Feb 26 13:33:31 2012;-84;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
56;infrastructure;GTwpa;00:26:0B:C8:B0:64;;6;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;30;0;0;0;0;0;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-83;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
57;infrastructure;GTvisitor;00:26:0B:C8:B0:67;;6;No;OPN,None;No;54.0;0;97;0;0;0;0;0;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-82;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
58;infrastructure;GTwireless;00:26:0B:C8:B0:61;;6;No;WEP;No;54.0;0;101;0;0;0;0;0;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-82;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
59;infrastructure;GTvisitor;00:15:C7:AA:E3:87;;6;No;OPN,None;No;54.0;0;149;0;0;0;0;0;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-80;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
60;infrastructure;GTwireless;00:15:C7:AA:E3:81;;6;No;WEP;No;54.0;0;123;0;0;0;0;0;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-79;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
61;infrastructure;GTwireless;00:1C:0E:43:EB:11;;11;No;WEP;No;54.0;0;187;0;0;0;0;0;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:34 2012;-78;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
62;infrastructure;GTwpa;00:1C:0E:43:EB:14;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;16;0;194;0;0;194;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:34 2012;-80;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
63;infrastructure;GTvisitor;00:1C:0E:43:EB:17;;11;No;OPN,None;No;54.0;0;179;0;0;0;0;0;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:34 2012;-77;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
64;infrastructure;john;00:0D:28:3E:95:A8;;11;No;WEP;No;11.0;0;190;0;0;0;0;0;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:34 2012;-74;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
65;infrastructure;BISmark-3800-quirm;20:4E:7F:4A:74:78;;11;No;WPA2,AES-CCM;No;54.0;0;188;0;0;0;0;0;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:34 2012;-70;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
66;infrastructure;GTwireless;9C:4E:20:C9:43:51;;6;No;WEP;No;54.0;0;164;0;8;0;0;8;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-72;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
67;infrastructure;BISmark;C4:3D:C7:B0:AE:63;;11;No;WPA2,AES-CCM;No;54.0;0;187;0;0;0;0;0;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:33 2012;-72;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
68;infrastructure;GTvisitor;9C:4E:20:C9:43:57;;6;No;OPN,None;No;54.0;0;164;0;0;0;0;0;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-71;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
69;infrastructure;GTwpa;9C:4E:20:C9:43:54;;6;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;158;0;1;0;0;1;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-71;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
70;infrastructure;GTwireless;00:12:44:B9:1C:D1;;11;No;WEP;No;54.0;0;185;0;0;0;0;0;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:34 2012;-70;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
71;infrastructure;GTwpa;00:12:44:B9:1C:D4;;11;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;190;0;57;0;0;57;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:34 2012;-71;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
72;infrastructure;GTvisitor;00:12:44:B9:1C:D7;;11;No;OPN,None;No;54.0;0;143;0;0;0;0;0;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:33 2012;-70;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
73;infrastructure;dlink;00:22:B0:ED:60:DE;;11;No;OPN,None;No;54.0;0;193;0;151;0;0;151;;;Sun Feb 26 13:33:14 2012;Sun Feb 26 13:33:34 2012;-73;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;10.0.0.35;
74;infrastructure;GTwpa;00:16:9C:49:28:14;;6;No;WPA2,WPA,AES-CCM,TKIP;No;54.0;0;186;0;179;0;0;179;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-66;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
75;infrastructure;GTwireless;00:16:9C:49:28:11;;6;No;WEP;No;54.0;0;192;0;30;0;0;30;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-66;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
76;infrastructure;GTvisitor;00:16:9C:49:28:17;;6;No;OPN,None;No;54.0;0;174;0;0;0;0;0;;;Sun Feb 26 13:32:54 2012;Sun Feb 26 13:33:14 2012;-65;0;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0;0;0.0.0.0;
