BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AB:06:07, 2012-03-03 15:21:29, -65, 1, 1126, 9, GTvisitorÔ»^∑h
00:15:C7:AB:06:07, 2012-03-03 15:21:29, -65, 1, 1126, 9, GTvisitorÔ»^∑h
00:15:C7:AA:D1:A7, 2012-03-03 15:21:29, -37, 1, 495, 9, GTvisitorÔ»^∑h
00:15:C7:AA:D1:A7, 2012-03-03 15:21:29, -37, 1, 495, 9, GTvisitorÔ»^∑h
00:15:C7:AB:04:27, 2012-03-03 15:21:29, -62, 1, 211, 9, GTvisitorÔ»^∑h
00:15:C7:AB:04:27, 2012-03-03 15:21:29, -62, 1, 211, 9, GTvisitorÔ»^∑h
00:15:C7:AA:D5:31, 2012-03-03 15:21:29, -62, 1, 1329, 10, GTwireless»^∑h
00:15:C7:AA:D5:31, 2012-03-03 15:21:29, -62, 1, 1329, 10, GTwireless»^∑h
00:15:C7:AB:06:01, 2012-03-03 15:21:29, -65, 1, 1127, 10, GTwireless»^∑h
00:15:C7:AB:06:01, 2012-03-03 15:21:29, -65, 1, 1127, 10, GTwireless»^∑h
00:15:C7:AA:D1:A1, 2012-03-03 15:21:29, -35, 1, 497, 10, GTwireless»^∑h
00:15:C7:AA:D1:A1, 2012-03-03 15:21:29, -35, 1, 497, 10, GTwireless»^∑h
00:15:C7:AB:04:21, 2012-03-03 15:21:29, -63, 1, 213, 10, GTwireless»^∑h
00:15:C7:AB:04:21, 2012-03-03 15:21:29, -63, 1, 213, 10, GTwireless»^∑h
00:23:69:56:51:AB, 2012-03-03 15:21:29, -62, 3, 1183, 9, 
00:23:69:56:51:AB, 2012-03-03 15:21:29, -62, 3, 1183, 9, 
00:13:10:43:4F:22, 2012-03-03 15:21:29, -62, 1, 1278, 7, OpenWrt
00:13:10:43:4F:22, 2012-03-03 15:21:29, -62, 1, 1278, 7, OpenWrt
00:15:C7:AB:06:04, 2012-03-03 15:21:29, -66, 1, 1128, 5, GTwpart
00:15:C7:AB:06:04, 2012-03-03 15:21:29, -66, 1, 1128, 5, GTwpart
00:15:C7:AA:D1:A4, 2012-03-03 15:21:29, -38, 1, 498, 5, GTwpart
00:15:C7:AA:D1:A4, 2012-03-03 15:21:29, -38, 1, 498, 5, GTwpart
00:15:C7:AB:04:27, 2012-03-03 15:21:29, -62, 1, 215, 9, GTvisitors»^∑h
00:15:C7:AB:06:01, 2012-03-03 15:21:29, -65, 1, 1130, 10, GTwireless»^∑h
00:15:C7:AA:D1:A1, 2012-03-03 15:21:29, -46, 1, 500, 10, GTwireless»^∑h
00:15:C7:AB:04:21, 2012-03-03 15:21:29, -65, 1, 216, 10, GTwireless»^∑h
00:23:69:56:51:AB, 2012-03-03 15:21:29, -62, 3, 1184, 9, 
00:13:10:43:4F:22, 2012-03-03 15:21:29, -61, 1, 1279, 7, OpenWrt
00:15:C7:AB:04:24, 2012-03-03 15:21:29, -63, 1, 217, 5, GTwpart
00:15:C7:AA:D1:A7, 2012-03-03 15:21:29, -45, 1, 502, 9, GTvisitors»^∑h
9C:4E:20:C9:3F:94, 2012-03-03 15:21:29, -67, 1, 2227, 5, GTwpaitors»^∑h
00:15:C7:AB:06:01, 2012-03-03 15:21:29, -65, 1, 1133, 10, GTwireless»^∑h
00:15:C7:AA:D1:A1, 2012-03-03 15:21:29, -45, 1, 503, 10, GTwireless»^∑h
00:15:C7:AB:04:21, 2012-03-03 15:21:29, -62, 1, 219, 10, GTwireless»^∑h
00:13:10:43:4F:22, 2012-03-03 15:21:29, -63, 1, 1280, 7, OpenWrtess»^∑h
00:15:C7:AB:06:04, 2012-03-03 15:21:29, -67, 1, 1137, 5, GTwpartess»^∑h
00:15:C7:AB:04:24, 2012-03-03 15:21:29, -62, 1, 220, 5, GTwpartess»^∑h
00:15:C7:AA:D1:A7, 2012-03-03 15:21:29, -42, 1, 508, 9, GTvisitors»^∑h
00:15:C7:AB:04:27, 2012-03-03 15:21:29, -62, 1, 221, 9, GTvisitors»^∑h
00:22:B0:CB:22:8F, 2012-03-03 15:21:29, -51, 3, 2638, 10, MC2LabNetA»^∑h
00:15:C7:AB:06:01, 2012-03-03 15:21:29, -67, 1, 1139, 10, GTwireless»^∑h
00:15:C7:AA:D1:A1, 2012-03-03 15:21:29, -45, 1, 509, 10, GTwireless»^∑h
00:15:C7:AB:04:21, 2012-03-03 15:21:29, -62, 1, 222, 10, GTwireless»^∑h
00:23:69:56:51:AB, 2012-03-03 15:21:29, -63, 3, 1186, 9, 
00:13:10:43:4F:22, 2012-03-03 15:21:29, -60, 1, 1281, 7, OpenWrt
00:15:C7:AA:D1:A4, 2012-03-03 15:21:29, -45, 1, 510, 5, GTwpart
00:15:C7:AB:04:24, 2012-03-03 15:21:29, -62, 1, 223, 5, GTwpart
00:15:C7:AB:06:07, 2012-03-03 15:21:29, -74, 1, 1144, 9, GTvisitors»^∑h
00:15:C7:AA:D1:A7, 2012-03-03 15:21:29, -41, 1, 511, 9, GTvisitors»^∑h
00:15:C7:AB:04:27, 2012-03-03 15:21:29, -63, 1, 224, 9, GTvisitors»^∑h
00:22:B0:CB:22:8F, 2012-03-03 15:21:29, -51, 3, 2639, 10, MC2LabNetA»^∑h
00:15:C7:AA:D5:31, 2012-03-03 15:21:29, -65, 1, 1341, 10, GTwireless»^∑h
00:15:C7:AB:38:B7, 2012-03-03 15:21:29, -62, 1, 27, 9, GTvisitors»^∑h
00:15:C7:AB:06:01, 2012-03-03 15:21:29, -67, 1, 1145, 10, GTwireless»^∑h
00:15:C7:AA:D1:A1, 2012-03-03 15:21:29, -45, 1, 512, 10, GTwireless
00:15:C7:AB:04:21, 2012-03-03 15:21:29, -62, 1, 225, 10, GTwireless
00:23:69:56:51:AB, 2012-03-03 15:21:29, -62, 3, 1187, 9, 
00:13:10:43:4F:22, 2012-03-03 15:21:29, -62, 1, 1282, 7, OpenWrt
00:15:C7:AA:D1:A4, 2012-03-03 15:21:29, -45, 1, 513, 5, GTwpart
00:15:C7:AB:04:24, 2012-03-03 15:21:29, -62, 1, 226, 5, GTwpart
00:15:C7:AB:38:B4, 2012-03-03 15:21:29, -62, 1, 29, 5, GTwpart
00:15:C7:AB:04:27, 2012-03-03 15:21:29, -62, 1, 227, 9, GTvisitors
00:22:B0:CB:22:8F, 2012-03-03 15:21:29, -51, 3, 2640, 10, MC2LabNetA
00:15:C7:AB:38:B7, 2012-03-03 15:21:29, -62, 1, 30, 9, GTvisitorA
00:15:C7:AA:D1:A1, 2012-03-03 15:21:29, -45, 1, 515, 10, GTwireless
00:15:C7:AB:04:21, 2012-03-03 15:21:29, -62, 1, 228, 10, GTwireless
00:23:69:56:51:AB, 2012-03-03 15:21:29, -61, 3, 1188, 9, 
00:13:10:43:4F:22, 2012-03-03 15:21:29, -60, 1, 1283, 7, OpenWrt
00:15:C7:AA:D5:37, 2012-03-03 15:21:29, -63, 1, 1346, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:21:29, -62, 1, 229, 5, GTwpaitors
00:15:C7:AB:06:07, 2012-03-03 15:21:29, -66, 1, 1151, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:21:29, -62, 1, 230, 9, GTvisitors
00:22:B0:CB:22:8F, 2012-03-03 15:21:29, -51, 3, 2641, 10, MC2LabNetA
00:15:C7:AA:D5:31, 2012-03-03 15:21:29, -64, 1, 1347, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:21:29, -42, 1, 518, 10, GTwireless
00:15:C7:AA:D5:37, 2012-03-03 15:21:29, -63, 1, 1349, 9, GTvisitor
00:15:C7:AB:04:24, 2012-03-03 15:21:29, -65, 1, 232, 5, GTwpaitor
08:1F:F3:B3:EB:47, 2012-03-03 15:21:29, -65, 1, 2259, 9, GTvisitor
00:15:C7:AA:D1:A7, 2012-03-03 15:21:29, -43, 1, 520, 9, GTvisitor
00:15:C7:AA:D1:A1, 2012-03-03 15:21:29, -45, 1, 521, 10, GTwireless
00:23:69:56:51:AB, 2012-03-03 15:21:29, -62, 3, 1191, 9, 
00:13:10:43:4F:22, 2012-03-03 15:21:29, -61, 1, 1285, 7, OpenWrt
00:15:C7:AA:D5:37, 2012-03-03 15:21:29, -62, 1, 1352, 9, GTvisitors
00:15:C7:AA:D1:A7, 2012-03-03 15:21:29, -46, 1, 523, 9, GTvisitor
08:1F:F3:B3:EB:44, 2012-03-03 15:21:29, -65, 1, 2263, 5, GTwpaitor
00:23:69:56:51:AB, 2012-03-03 15:21:30, -62, 3, 1192, 9, 
00:13:10:43:4F:22, 2012-03-03 15:21:30, -62, 1, 1286, 7, OpenWrt
00:15:C7:AA:D5:37, 2012-03-03 15:21:30, -62, 1, 1355, 9, GTvisitor
00:15:C7:AA:D1:A7, 2012-03-03 15:21:30, -46, 1, 526, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:21:30, -63, 1, 1356, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:21:30, -62, 1, 1357, 5, GTwpaeless
00:23:69:56:51:AB, 2012-03-03 15:21:30, -62, 3, 1193, 9, 
00:13:10:43:4F:22, 2012-03-03 15:21:30, -62, 1, 1287, 7, OpenWrt
00:15:C7:AA:D1:A4, 2012-03-03 15:21:30, -41, 1, 528, 5, GTwpart
00:15:C7:AA:D1:A7, 2012-03-03 15:21:30, -38, 1, 529, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:21:30, -64, 1, 242, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:21:30, -38, 1, 530, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:21:30, -63, 1, 1360, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-03 15:21:30, -62, 1, 1288, 7, OpenWrtess
08:1F:F3:B3:EB:47, 2012-03-03 15:21:30, -65, 1, 2271, 9, GTvisitors
00:15:C7:AA:D1:A7, 2012-03-03 15:21:30, -37, 1, 532, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:21:30, -65, 1, 245, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:21:30, -38, 1, 533, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:21:30, -63, 1, 1363, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-03 15:21:30, -70, 1, 1289, 7, OpenWrtess
00:15:C7:AA:D1:A4, 2012-03-03 15:21:30, -41, 1, 534, 5, GTwpartess
08:1F:F3:B3:EB:41, 2012-03-03 15:21:30, -65, 1, 2273, 10, GTwireless
00:15:C7:AA:D1:A7, 2012-03-03 15:21:30, -41, 1, 535, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:21:30, -42, 1, 536, 10, GTwireless
08:1F:F3:B3:EB:44, 2012-03-03 15:21:30, -64, 1, 2275, 5, GTwpa
00:15:C7:AA:D1:A7, 2012-03-03 15:21:30, -43, 1, 538, 9, GTvisitor
00:15:C7:AA:D5:34, 2012-03-03 15:21:30, -63, 1, 1369, 5, GTwpaitor
00:23:69:56:51:AB, 2012-03-03 15:21:30, -66, 3, 1197, 9, 
00:13:10:43:4F:22, 2012-03-03 15:21:30, -58, 1, 1291, 7, OpenWrt
08:1F:F3:B3:EB:41, 2012-03-03 15:21:30, -62, 1, 2279, 10, GTwireless
00:15:C7:AA:D1:A7, 2012-03-03 15:21:30, -41, 1, 541, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:21:30, -65, 1, 254, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:21:30, -39, 1, 542, 10, GTwireless
9C:4E:20:C9:3F:94, 2012-03-03 15:21:30, -67, 1, 2263, 5, GTwpaeless
00:15:C7:AB:04:21, 2012-03-03 15:21:30, -65, 1, 255, 10, GTwireless
08:1F:F3:B3:EB:44, 2012-03-03 15:21:30, -65, 1, 2281, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-03 15:21:30, -59, 1, 1292, 7, OpenWrt
00:15:C7:AA:D1:A4, 2012-03-03 15:21:30, -38, 1, 543, 5, GTwpart
00:15:C7:AA:D5:37, 2012-03-03 15:21:30, -62, 1, 1375, 9, GTvisitor
00:15:C7:AB:04:24, 2012-03-03 15:21:30, -65, 1, 256, 5, GTwpaitor
00:15:C7:AA:D1:A7, 2012-03-03 15:21:30, -41, 1, 544, 9, GTvisitor
