BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:E7:B1, 2012-03-31 18:01:27, -74, 1, 92, 10, GTwirelesshQ∑ò–∏
00:12:44:B9:1C:D4, 2012-03-31 18:01:27, -63, 1, 2423, 5, GTwpaelesshQ∑ò–∏
00:13:10:43:4F:22, 2012-03-31 18:01:27, -59, 1, 209, 7, OpenWrtesshQ∑ò–∏
00:12:44:B9:1C:D1, 2012-03-31 18:01:27, -62, 1, 2425, 10, GTwirelesshQ∑ò–∏
00:15:C7:AA:E7:B1, 2012-03-31 18:01:27, -76, 1, 95, 10, GTwirelesshQ∑ò–∏
00:12:44:B9:1C:D4, 2012-03-31 18:01:27, -63, 1, 2426, 5, GTwpaelesshQ∑ò–∏
00:13:10:43:4F:22, 2012-03-31 18:01:27, -59, 1, 210, 7, OpenWrtesshQ∑ò–∏
B4:A4:E3:CA:98:80, 2012-03-31 18:01:27, -86, 1, 3886, 10, GTwirelesshQ∑ò–∏
00:15:C7:AA:E7:B4, 2012-03-31 18:01:27, -77, 1, 96, 5, GTwpaelesshQ∑ò–∏
00:12:44:B9:1C:D7, 2012-03-31 18:01:27, -63, 1, 2427, 9, GTvisitorshQ∑ò–∏
00:23:69:56:51:AB, 2012-03-31 18:01:27, -44, 3, 1364, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:01:27, -75, 1, 97, 9, GTvisitorshQ∑ò–∏
00:12:44:B9:1C:D1, 2012-03-31 18:01:27, -63, 1, 2428, 10, GTwirelesshQ∑ò–∏
00:15:C7:AA:E7:B1, 2012-03-31 18:01:27, -77, 1, 98, 10, GTwireless
00:12:44:B9:1C:D4, 2012-03-31 18:01:27, -62, 1, 2429, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-31 18:01:27, -58, 1, 211, 7, OpenWrtess
00:15:C7:AA:E7:B4, 2012-03-31 18:01:27, -74, 1, 99, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:01:27, -60, 1, 2430, 9, GTvisitors
00:15:C7:AA:E7:B7, 2012-03-31 18:01:27, -73, 1, 100, 9, GTvisitors
00:12:44:B9:1C:D1, 2012-03-31 18:01:27, -61, 1, 2431, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:01:27, -73, 1, 101, 10, GTwireless
00:12:44:B9:1C:D4, 2012-03-31 18:01:27, -60, 1, 2432, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-31 18:01:27, -58, 1, 212, 7, OpenWrtess
00:15:C7:AA:E7:B4, 2012-03-31 18:01:27, -71, 1, 102, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:01:27, -60, 1, 2433, 9, GTvisitors
00:23:69:56:51:AB, 2012-03-31 18:01:27, -45, 3, 1366, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:01:27, -71, 1, 103, 9, GTvisitors
00:12:44:B9:1C:D1, 2012-03-31 18:01:27, -60, 1, 2434, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:01:27, -71, 1, 104, 10, GTwireless
