BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AB:06:07, 2012-03-03 15:49:50, -72, 1, 3051, 9, GTvisitorÔÿ_∑ò¿ñ	
00:15:C7:AB:04:27, 2012-03-03 15:49:50, -79, 1, 2186, 9, GTvisitorÔÿ_∑ò¿ñ	
00:15:C7:AA:D5:31, 2012-03-03 15:49:50, -75, 1, 4037, 10, GTwirelessÿ_∑ò¿ñ	
00:15:C7:AA:D1:A1, 2012-03-03 15:49:50, -70, 1, 2613, 10, GTwirelessÿ_∑ò¿ñ	
00:13:10:43:4F:22, 2012-03-03 15:49:50, -78, 1, 2188, 7, OpenWrtessÿ_∑ò¿ñ	
00:15:C7:AA:D5:31, 2012-03-03 15:49:51, -78, 1, 4043, 10, GTwirelessÿ_∑ò¿ñ	
00:15:C7:AA:D1:A1, 2012-03-03 15:49:51, -69, 1, 2616, 10, GTwirelessÿ_∑ò¿ñ	
00:15:C7:AB:06:01, 2012-03-03 15:49:51, -66, 1, 3058, 10, GTwirelessÿ_∑ò¿ñ	
00:13:10:43:4F:22, 2012-03-03 15:49:51, -77, 1, 2189, 7, OpenWrtessÿ_∑ò¿ñ	
34:08:04:E1:48:58, 2012-03-03 15:49:51, -67, 2, 2947, 7, stratusessÿ_∑ò¿ñ	
00:15:C7:AB:04:21, 2012-03-03 15:49:51, -78, 1, 2190, 10, GTwirelessÿ_∑ò¿ñ	
00:15:C7:AA:D5:34, 2012-03-03 15:49:51, -77, 1, 4044, 5, GTwpaelessÿ_∑ò¿ñ	
00:16:9C:48:F1:01, 2012-03-03 15:49:51, -87, 1, 252, 10, GTwirelessÿ_∑ò¿ñ	
00:15:C7:AA:D1:A4, 2012-03-03 15:49:51, -71, 1, 2617, 5, GTwpaelessÿ_∑ò¿ñ	
00:15:C7:AB:06:04, 2012-03-03 15:49:51, -65, 1, 3059, 5, GTwpaelessÿ_∑ò¿ñ	
00:15:C7:AA:D5:37, 2012-03-03 15:49:51, -78, 1, 4046, 9, GTvisitorsÿ_∑ò¿ñ	
00:15:C7:AB:04:24, 2012-03-03 15:49:51, -77, 1, 2191, 5, GTwpaitorsÿ_∑ò¿ñ	
00:15:C7:AA:D1:A7, 2012-03-03 15:49:51, -70, 1, 2618, 9, GTvisitorsÿ_∑ò¿ñ	
00:15:C7:AB:06:07, 2012-03-03 15:49:51, -72, 1, 3060, 9, GTvisitorsÿ_∑ò¿ñ	
00:15:C7:AB:04:27, 2012-03-03 15:49:51, -77, 1, 2192, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:49:51, -78, 1, 4047, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:49:51, -69, 1, 2619, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:49:51, -77, 1, 2190, 7, OpenWrtess
00:23:69:56:51:AB, 2012-03-03 15:49:51, -83, 3, 1829, 9, 
00:15:C7:AB:04:21, 2012-03-03 15:49:51, -77, 1, 2193, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:49:51, -78, 1, 4048, 5, GTwpaeless
34:08:04:E1:48:58, 2012-03-03 15:49:51, -66, 2, 2948, 7, stratusess
00:15:C7:AA:D1:A4, 2012-03-03 15:49:51, -72, 1, 2620, 5, GTwpausess
00:15:C7:AB:06:04, 2012-03-03 15:49:51, -71, 1, 3062, 5, GTwpausess
00:15:C7:AA:D5:37, 2012-03-03 15:49:51, -77, 1, 4049, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:49:51, -77, 1, 2194, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:49:51, -71, 1, 2621, 9, GTvisitors
00:15:C7:AB:06:07, 2012-03-03 15:49:51, -71, 1, 3063, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:49:51, -77, 1, 2195, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:49:51, -79, 1, 4050, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:49:51, -71, 1, 2622, 10, GTwireless
00:15:C7:AB:06:01, 2012-03-03 15:49:51, -69, 1, 3064, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:49:51, -76, 1, 2191, 7, OpenWrtess
00:23:69:56:51:AB, 2012-03-03 15:49:51, -82, 3, 1830, 9, 
00:15:C7:AA:D1:A4, 2012-03-03 15:49:51, -71, 1, 2623, 5, GTwpa
00:15:C7:AB:06:04, 2012-03-03 15:49:51, -71, 1, 3065, 5, GTwpa
00:15:C7:AA:D5:37, 2012-03-03 15:49:51, -80, 1, 4052, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:49:51, -77, 1, 2197, 5, GTwpaitors
00:15:C7:AB:06:07, 2012-03-03 15:49:51, -71, 1, 3067, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:49:51, -78, 1, 2198, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:49:51, -78, 1, 4053, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:49:51, -72, 1, 2631, 10, GTwireless
00:15:C7:AB:06:01, 2012-03-03 15:49:51, -71, 1, 3068, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:49:51, -75, 1, 2192, 7, OpenWrtess
00:15:C7:AB:04:21, 2012-03-03 15:49:51, -78, 1, 2199, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:49:51, -79, 1, 4054, 5, GTwpaeless
00:15:C7:AA:D1:A4, 2012-03-03 15:49:51, -72, 1, 2632, 5, GTwpaeless
00:15:C7:AB:06:04, 2012-03-03 15:49:51, -71, 1, 3069, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:49:51, -78, 1, 4055, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:49:51, -78, 1, 2200, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:49:51, -73, 1, 2633, 9, GTvisitors
00:15:C7:AB:06:07, 2012-03-03 15:49:51, -71, 1, 3070, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:49:51, -77, 1, 2201, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:49:51, -77, 1, 4056, 10, GTwireless
00:16:9C:48:F1:07, 2012-03-03 15:49:51, -87, 1, 264, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:49:51, -73, 1, 2634, 10, GTwireless
00:15:C7:AB:06:01, 2012-03-03 15:49:51, -71, 1, 3071, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:49:51, -78, 1, 2193, 7, OpenWrtess
00:15:C7:AB:04:21, 2012-03-03 15:49:51, -77, 1, 2202, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:49:51, -76, 1, 4057, 5, GTwpaeless
00:16:9C:48:F1:01, 2012-03-03 15:49:51, -87, 1, 265, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:49:51, -71, 1, 2635, 5, GTwpaeless
00:15:C7:AB:06:04, 2012-03-03 15:49:51, -71, 1, 3072, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:49:51, -74, 1, 4058, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:49:51, -78, 1, 2203, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:49:51, -72, 1, 2636, 9, GTvisitors
00:15:C7:AB:06:07, 2012-03-03 15:49:51, -71, 1, 3073, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:49:51, -77, 1, 2204, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:49:51, -73, 1, 4059, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:49:51, -72, 1, 2637, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:49:51, -73, 1, 2194, 7, OpenWrtess
00:23:69:56:51:AB, 2012-03-03 15:49:51, -83, 3, 1833, 9, 
00:15:C7:AA:D5:34, 2012-03-03 15:49:51, -73, 1, 4060, 5, GTwpa
00:15:C7:AA:D1:A4, 2012-03-03 15:49:51, -73, 1, 2638, 5, GTwpa
00:15:C7:AA:D5:37, 2012-03-03 15:49:51, -73, 1, 4067, 9, GTvisitors
00:15:C7:AA:D1:A7, 2012-03-03 15:49:51, -75, 1, 2645, 9, GTvisitors
00:22:B0:CB:22:8F, 2012-03-03 15:49:51, -82, 3, 3121, 10, MC2LabNetA
00:15:C7:AB:06:07, 2012-03-03 15:49:51, -66, 1, 3081, 9, GTvisitorA
00:15:C7:AB:04:27, 2012-03-03 15:49:51, -78, 1, 2207, 9, GTvisitorA
00:15:C7:AA:D5:31, 2012-03-03 15:49:51, -73, 1, 4068, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:49:51, -73, 1, 2646, 10, GTwireless
00:13:10:43:4F:22, 2012-03-03 15:49:51, -73, 1, 2195, 7, OpenWrtess
34:08:04:E1:48:58, 2012-03-03 15:49:51, -68, 2, 2953, 7, stratusess
00:15:C7:AB:04:21, 2012-03-03 15:49:51, -77, 1, 2208, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:49:51, -75, 1, 4069, 5, GTwpaeless
00:15:C7:AA:D1:A4, 2012-03-03 15:49:51, -73, 1, 2647, 5, GTwpaeless
00:15:C7:AB:06:04, 2012-03-03 15:49:51, -65, 1, 3083, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:49:51, -73, 1, 4070, 9, GTvisitors
