2K004,00:15:C7:AA:D6:64,-73
2K004,00:15:C7:AA:D6:67,-73
2K004,00:15:C7:AA:E3:81,-76
2K004,00:15:C7:AA:E3:84,-76
2K004,00:15:C7:AA:E3:87,-76
2K004,00:15:C7:AB:04:21,-70
2K004,00:15:C7:AB:04:24,-70
2K004,00:15:C7:AB:04:27,-70
2K004,00:15:C7:AB:06:C1,-74
2K004,00:15:C7:AB:06:C4,-74
2K004,00:15:C7:AB:06:C7,-74
2K004,00:15:C7:AB:2D:E1,-74
2K004,00:15:C7:AB:2D:E4,-74
2K004,00:15:C7:AB:2D:E7,-74
2K004,00:15:C7:AB:38:B4,-77
2K004,00:15:C7:AB:38:B7,-77
2K004,00:16:9C:48:EF:E1,-78
2K004,00:16:9C:48:EF:E4,-78
2K004,00:16:9C:48:EF:E7,-78
2K004,00:16:9C:49:28:11,-71
2K004,00:16:9C:49:28:14,-72
2K004,00:16:9C:49:28:17,-71
2K004,08:17:35:C6:F4:01,-82
2K004,08:17:35:C6:F4:04,-82
2K004,08:17:35:C6:F4:07,-82
2K004,08:1F:F3:B3:EB:41,-81
2K004,08:1F:F3:B3:EB:44,-80
2K004,08:1F:F3:B3:EB:47,-81
2K004,08:1F:F3:E1:98:F1,-82
2K004,08:1F:F3:E1:98:F4,-81
2K004,08:1F:F3:E1:98:F7,-82
2K004,B4:A4:E3:CA:98:84,-82
2K004,B4:A4:E3:CA:98:87,-82
2K005,00:12:44:B9:1C:D1,-83
2K005,00:12:44:B9:1C:D7,-83
2K005,00:15:C7:AA:D1:A1,-41
2K005,00:15:C7:AA:D1:A4,-40
2K005,00:15:C7:AA:D1:A7,-41
2K005,00:15:C7:AA:D5:34,-78
2K005,00:15:C7:AA:D5:37,-77
2K005,00:15:C7:AA:D6:61,-56
2K005,00:15:C7:AA:D6:64,-56
2K005,00:15:C7:AA:D6:67,-57
2K005,00:15:C7:AA:E3:81,-83
2K005,00:15:C7:AA:E3:84,-83
2K005,00:15:C7:AA:E3:87,-83
2K005,00:15:C7:AB:06:C1,-81
2K005,00:15:C7:AB:2D:E1,-83
2K005,00:15:C7:AB:2D:E4,-82
2K005,00:15:C7:AB:2D:E7,-82
2K005,00:15:C7:AB:38:B1,-83
2K005,00:15:C7:AB:38:B4,-83
2K005,00:15:C7:AB:38:B7,-83
2K005,00:16:9C:49:28:11,-57
2K005,00:16:9C:49:28:14,-57
2K005,00:16:9C:49:28:17,-57
2K005,00:19:07:8E:36:61,-81
2K005,00:19:07:8E:36:64,-81
2K005,00:19:07:8E:36:67,-81
2K005,9C:4E:20:C9:43:51,-74
2K005,9C:4E:20:C9:43:54,-74
2K005,9C:4E:20:C9:43:57,-74
2K006,00:12:44:B9:1C:D1,-78
2K006,00:12:44:B9:1C:D4,-79
2K006,00:12:44:B9:1C:D7,-79
2K006,00:15:C7:AA:D1:A1,-37
2K006,00:15:C7:AA:D1:A4,-37
2K006,00:15:C7:AA:D1:A7,-37
2K006,00:15:C7:AA:D5:34,-73
2K006,00:15:C7:AA:D5:37,-73
2K006,00:15:C7:AA:D6:61,-52
2K006,00:15:C7:AA:D6:64,-52
2K006,00:15:C7:AA:D6:67,-52
2K006,00:15:C7:AA:E3:81,-80
2K006,00:15:C7:AA:E3:84,-80
2K006,00:15:C7:AA:E3:87,-80
2K006,00:15:C7:AB:04:27,-81
2K006,00:15:C7:AB:06:C1,-81
2K006,00:15:C7:AB:06:C4,-81
2K006,00:15:C7:AB:2D:E1,-80
2K006,00:15:C7:AB:2D:E4,-81
2K006,00:15:C7:AB:2D:E7,-81
2K006,00:15:C7:AB:38:B1,-79
2K006,00:15:C7:AB:38:B4,-79
2K006,00:15:C7:AB:38:B7,-79
2K006,00:16:9C:49:28:11,-56
2K006,00:16:9C:49:28:14,-56
2K006,00:16:9C:49:28:17,-56
2K006,00:1C:0E:43:EB:11,-79
2K006,00:1C:0E:43:EB:14,-79
2K006,9C:4E:20:C9:43:51,-71
2K006,9C:4E:20:C9:43:54,-71
2K006,9C:4E:20:C9:43:57,-71
2K007,00:12:44:B9:1C:D1,-81
2K007,00:12:44:B9:1C:D4,-80
2K007,00:12:44:B9:1C:D7,-80
2K007,00:15:C7:AA:D1:A1,-56
2K007,00:15:C7:AA:D1:A4,-56
2K007,00:15:C7:AA:D1:A7,-56
2K007,00:15:C7:AA:D5:31,-70
2K007,00:15:C7:AA:D5:34,-70
2K007,00:15:C7:AA:D5:37,-70
2K007,00:15:C7:AA:D6:61,-55
2K007,00:15:C7:AA:D6:64,-56
2K007,00:15:C7:AA:D6:67,-56
2K007,00:15:C7:AA:E3:81,-76
2K007,00:15:C7:AA:E3:84,-76
2K007,00:15:C7:AA:E3:87,-76
2K007,00:15:C7:AB:2D:E1,-80
2K007,00:15:C7:AB:2D:E4,-81
2K007,00:15:C7:AB:38:B1,-78
2K007,00:15:C7:AB:38:B4,-78
2K007,00:15:C7:AB:38:B7,-78
2K007,00:16:9C:49:28:11,-61
2K007,00:16:9C:49:28:14,-62
2K007,00:16:9C:49:28:17,-61
2K007,00:19:A9:43:1C:D1,-81
2K007,00:19:A9:43:1C:D7,-81
2K007,00:1C:0E:43:EB:11,-79
2K007,00:1C:0E:43:EB:14,-79
2K007,00:1C:0E:43:EB:17,-79
2K007,9C:4E:20:C9:43:51,-71
2K007,9C:4E:20:C9:43:54,-71
2K007,9C:4E:20:C9:43:57,-71
2K008,00:12:44:B9:1C:D1,-78
2K008,00:12:44:B9:1C:D4,-79
2K008,00:12:44:B9:1C:D7,-79
2K008,00:15:C7:AA:D1:A1,-61
2K008,00:15:C7:AA:D1:A4,-61
2K008,00:15:C7:AA:D1:A7,-61
2K008,00:15:C7:AA:D5:31,-65
2K008,00:15:C7:AA:D5:34,-65
2K008,00:15:C7:AA:D5:37,-65
2K008,00:15:C7:AA:D6:61,-50
2K008,00:15:C7:AA:D6:64,-49
2K008,00:15:C7:AA:D6:67,-50
2K008,00:15:C7:AA:E3:81,-81
2K008,00:15:C7:AA:E3:84,-81
2K008,00:15:C7:AA:E3:87,-81
2K008,00:15:C7:AB:04:21,-82
2K008,00:15:C7:AB:04:24,-82
2K008,00:15:C7:AB:04:27,-82
2K008,00:15:C7:AB:06:C1,-82
2K008,00:15:C7:AB:06:C7,-82
2K008,00:15:C7:AB:2D:E1,-80
2K008,00:15:C7:AB:2D:E4,-79
2K008,00:15:C7:AB:2D:E7,-80
2K008,00:15:C7:AB:38:B1,-75
2K008,00:15:C7:AB:38:B4,-75
2K008,00:15:C7:AB:38:B7,-75
2K008,00:16:9C:49:28:11,-68
2K008,00:16:9C:49:28:14,-68
2K008,00:16:9C:49:28:17,-68
2K008,00:1C:0E:43:EB:17,-80
2K008,9C:4E:20:C9:43:51,-73
2K008,9C:4E:20:C9:43:54,-73
2K008,9C:4E:20:C9:43:57,-73
2K009,00:12:44:B9:1C:D1,-81
2K009,00:12:44:B9:1C:D4,-81
2K009,00:12:44:B9:1C:D7,-81
2K009,00:15:C7:AA:D1:A1,-67
2K009,00:15:C7:AA:D1:A4,-67
2K009,00:15:C7:AA:D1:A7,-67
2K009,00:15:C7:AA:D5:31,-60
2K009,00:15:C7:AA:D5:34,-60
2K009,00:15:C7:AA:D5:37,-60
2K009,00:15:C7:AA:D6:61,-38
2K009,00:15:C7:AA:D6:64,-38
2K009,00:15:C7:AA:D6:67,-38
2K009,00:15:C7:AA:E3:81,-76
2K009,00:15:C7:AA:E3:84,-76
2K009,00:15:C7:AA:E3:87,-76
2K009,00:15:C7:AB:04:21,-82
2K009,00:15:C7:AB:04:24,-82
2K009,00:15:C7:AB:2D:E1,-80
2K009,00:15:C7:AB:2D:E4,-80
2K009,00:15:C7:AB:2D:E7,-80
2K009,00:15:C7:AB:38:B1,-72
2K009,00:15:C7:AB:38:B4,-72
2K009,00:15:C7:AB:38:B7,-72
2K009,00:16:9C:49:28:11,-73
2K009,00:16:9C:49:28:14,-73
2K009,00:16:9C:49:28:17,-73
2K009,00:19:A9:43:1C:D1,-79
2K009,00:19:A9:43:1C:D4,-79
2K009,00:19:A9:43:1C:D7,-79
2K009,00:1C:0E:43:EB:11,-79
2K009,00:1C:0E:43:EB:14,-80
2K009,00:1C:0E:43:EB:17,-80
2K009,9C:4E:20:C9:43:51,-81
2K009,9C:4E:20:C9:43:57,-80
2K010,00:12:44:B9:1C:D1,-82
2K010,00:12:44:B9:1C:D4,-81
2K010,00:12:44:B9:1C:D7,-82
2K010,00:15:C7:AA:D1:A1,-65
2K010,00:15:C7:AA:D1:A4,-65
2K010,00:15:C7:AA:D1:A7,-65
2K010,00:15:C7:AA:D5:31,-67
2K010,00:15:C7:AA:D5:34,-67
2K010,00:15:C7:AA:D5:37,-67
2K010,00:15:C7:AA:D6:61,-50
2K010,00:15:C7:AA:D6:64,-50
2K010,00:15:C7:AA:D6:67,-50
2K010,00:15:C7:AA:E3:81,-71
2K010,00:15:C7:AA:E3:84,-71
2K010,00:15:C7:AA:E3:87,-72
2K010,00:15:C7:AB:04:21,-79
2K010,00:15:C7:AB:04:24,-79
2K010,00:15:C7:AB:04:27,-79
2K010,00:15:C7:AB:2D:E1,-81
2K010,00:15:C7:AB:2D:E4,-81
2K010,00:15:C7:AB:2D:E7,-81
2K010,00:15:C7:AB:38:B4,-60
2K010,00:15:C7:AB:38:B7,-60
2K010,00:16:9C:49:28:11,-77
2K010,00:16:9C:49:28:14,-77
2K010,00:16:9C:49:28:17,-77
2K010,00:1C:0E:43:EB:11,-79
2K010,00:1C:0E:43:EB:14,-79
2K010,00:1C:0E:43:EB:17,-79
2K011,00:15:C7:AA:D1:A1,-75
2K011,00:15:C7:AA:D1:A4,-75
2K011,00:15:C7:AA:D5:31,-72
2K011,00:15:C7:AA:D5:34,-72
2K011,00:15:C7:AA:D5:37,-72
2K011,00:15:C7:AA:D6:61,-59
2K011,00:15:C7:AA:D6:64,-59
2K011,00:15:C7:AA:D6:67,-60
2K011,00:15:C7:AA:E3:81,-70
2K011,00:15:C7:AA:E3:84,-70
2K011,00:15:C7:AA:E3:87,-70
2K011,00:15:C7:AB:04:21,-80
2K011,00:15:C7:AB:04:24,-80
2K011,00:15:C7:AB:04:27,-80
2K011,00:15:C7:AB:2D:E1,-80
2K011,00:15:C7:AB:2D:E4,-79
2K011,00:15:C7:AB:2D:E7,-80
2K011,00:15:C7:AB:38:B1,-62
2K011,00:15:C7:AB:38:B7,-62
2K011,00:16:9C:49:28:11,-78
2K011,00:16:9C:49:28:14,-78
2K011,00:16:9C:49:28:17,-78
2K030,00:12:44:B9:1C:D1,-76
2K030,00:12:44:B9:1C:D4,-76
2K030,00:12:44:B9:1C:D7,-76
2K030,00:15:C7:AA:D1:A1,-76
2K030,00:15:C7:AA:D1:A4,-76
2K030,00:15:C7:AA:D1:A7,-76
2K030,00:15:C7:AA:D5:31,-72
2K030,00:15:C7:AA:D5:34,-72
2K030,00:15:C7:AA:D5:37,-72
2K030,00:15:C7:AA:D6:61,-62
2K030,00:15:C7:AA:D6:64,-62
2K030,00:15:C7:AA:D6:67,-62
2K030,00:15:C7:AA:E3:81,-59
2K030,00:15:C7:AA:E3:84,-59
2K030,00:15:C7:AA:E3:87,-59
2K030,00:15:C7:AB:04:21,-71
2K030,00:15:C7:AB:04:24,-71
2K030,00:15:C7:AB:04:27,-71
2K030,00:15:C7:AB:2D:E1,-73
2K030,00:15:C7:AB:2D:E4,-74
2K030,00:15:C7:AB:2D:E7,-73
2K030,00:15:C7:AB:38:B1,-65
2K030,00:15:C7:AB:38:B4,-65
2K030,00:15:C7:AB:38:B7,-64
2K030,00:16:9C:49:28:11,-74
2K030,00:16:9C:49:28:14,-74
2K030,00:16:9C:49:28:17,-74
3K001,00:15:C7:AA:D1:A1,-80
3K001,00:15:C7:AA:D1:A4,-80
3K001,00:15:C7:AA:D1:A7,-81
3K001,00:15:C7:AA:D5:31,-76
3K001,00:15:C7:AA:D5:34,-76
3K001,00:15:C7:AA:D5:37,-76
3K001,00:15:C7:AB:06:01,-56
3K001,00:15:C7:AB:06:04,-56
3K001,00:15:C7:AB:06:07,-55
3K001,00:15:C7:AB:90:F1,-83
3K001,00:15:C7:AB:90:F4,-83
3K001,00:15:C7:AB:90:F7,-83
3K001,00:16:9C:48:EF:E1,-83
3K001,00:16:9C:48:F1:01,-78
3K001,00:16:9C:48:F1:04,-78
3K001,00:16:9C:48:F1:07,-79
3K001,00:16:9C:49:28:11,-56
3K001,00:16:9C:49:28:14,-56
3K001,00:16:9C:49:28:17,-56
3K002,00:15:C7:AA:D1:A1,-74
3K002,00:15:C7:AA:D1:A4,-73
3K002,00:15:C7:AA:D1:A7,-73
3K002,00:15:C7:AA:D5:31,-73
3K002,00:15:C7:AA:D5:34,-73
3K002,00:15:C7:AA:D5:37,-73
3K002,00:15:C7:AB:06:01,-68
3K002,00:15:C7:AB:06:04,-68
3K002,00:15:C7:AB:06:07,-68
3K002,00:16:9C:48:F1:01,-81
3K002,00:16:9C:48:F1:04,-81
3K002,00:16:9C:48:F1:07,-81
3K002,00:16:9C:49:28:11,-51
3K002,00:16:9C:49:28:14,-50
3K002,00:16:9C:49:28:17,-51
3K003,00:12:44:B9:1C:D7,-81
3K003,00:15:C7:AA:D1:A1,-72
3K003,00:15:C7:AA:D1:A4,-72
3K003,00:15:C7:AA:D1:A7,-72
3K003,00:15:C7:AA:D5:31,-72
3K003,00:15:C7:AA:D5:34,-72
3K003,00:15:C7:AA:D5:37,-72
3K003,00:15:C7:AB:04:21,-81
3K003,00:15:C7:AB:04:24,-81
3K003,00:15:C7:AB:04:27,-81
3K003,00:15:C7:AB:06:04,-62
3K003,00:15:C7:AB:06:07,-62
3K003,00:15:C7:AB:2D:E1,-82
3K003,00:15:C7:AB:2D:E4,-82
3K003,00:15:C7:AB:2D:E7,-82
3K003,00:16:9C:49:28:11,-48
3K003,00:16:9C:49:28:14,-48
3K003,00:16:9C:49:28:17,-48
3K003,00:26:0B:C8:B0:61,-79
3K003,00:26:0B:C8:B0:64,-79
3K003,00:26:0B:C8:B0:67,-79
3K004,00:12:44:B9:1C:D1,-71
3K004,00:12:44:B9:1C:D4,-71
3K004,00:12:44:B9:1C:D7,-71
3K004,00:15:C7:AA:D1:A1,-73
3K004,00:15:C7:AA:D1:A4,-73
3K004,00:15:C7:AA:D1:A7,-73
3K004,00:15:C7:AA:D5:31,-72
3K004,00:15:C7:AA:D5:34,-72
3K004,00:15:C7:AA:D5:37,-72
3K004,00:15:C7:AA:D6:61,-77
3K004,00:15:C7:AA:D6:64,-77
3K004,00:15:C7:AA:D6:67,-77
3K004,00:15:C7:AA:E3:81,-73
3K004,00:15:C7:AA:E3:84,-73
3K004,00:15:C7:AA:E3:87,-73
3K004,00:15:C7:AB:04:21,-66
3K004,00:15:C7:AB:04:24,-66
3K004,00:15:C7:AB:04:27,-66
3K004,00:15:C7:AB:06:01,-76
3K004,00:15:C7:AB:06:04,-76
3K004,00:15:C7:AB:06:07,-76
3K004,00:15:C7:AB:06:C1,-73
3K004,00:15:C7:AB:06:C7,-73
3K004,00:15:C7:AB:2D:E1,-73
3K004,00:15:C7:AB:2D:E4,-73
3K004,00:15:C7:AB:2D:E7,-73
3K004,00:15:C7:AB:38:B1,-77
3K004,00:15:C7:AB:38:B4,-77
3K004,00:15:C7:AB:38:B7,-77
3K004,00:16:9C:49:28:11,-51
3K004,00:16:9C:49:28:14,-51
3K004,00:16:9C:49:28:17,-51
3K005,00:12:44:B9:1C:D1,-82
3K005,00:12:44:B9:1C:D4,-82
3K005,00:12:44:B9:1C:D7,-82
3K005,00:15:C7:AA:D1:A1,-61
3K005,00:15:C7:AA:D1:A4,-60
3K005,00:15:C7:AA:D1:A7,-60
3K005,00:15:C7:AA:D5:31,-61
3K005,00:15:C7:AA:D5:34,-61
3K005,00:15:C7:AA:D5:37,-61
3K005,00:15:C7:AA:D6:61,-81
3K005,00:15:C7:AA:D6:64,-81
3K005,00:15:C7:AA:D6:67,-81
3K005,00:15:C7:AB:04:21,-81
3K005,00:15:C7:AB:04:24,-80
3K005,00:15:C7:AB:04:27,-81
3K005,00:15:C7:AB:06:01,-81
3K005,00:15:C7:AB:06:04,-81
3K005,00:15:C7:AB:06:07,-81
3K005,00:16:9C:48:F1:01,-80
3K005,00:16:9C:48:F1:04,-81
3K005,00:16:9C:48:F1:07,-81
3K005,00:16:9C:49:28:11,-34
3K005,00:16:9C:49:28:14,-34
3K005,00:16:9C:49:28:17,-34
3K005,00:26:0B:C8:B0:61,-72
3K005,00:26:0B:C8:B0:67,-72
3K006,00:12:44:B9:1C:D1,-82
3K006,00:12:44:B9:1C:D4,-82
3K006,00:12:44:B9:1C:D7,-82
3K006,00:15:C7:AA:D1:A1,-71
3K006,00:15:C7:AA:D1:A4,-71
3K006,00:15:C7:AA:D1:A7,-71
3K006,00:15:C7:AA:D5:31,-52
3K006,00:15:C7:AA:D5:34,-52
3K006,00:15:C7:AA:D5:37,-52
3K006,00:15:C7:AA:D6:61,-75
3K006,00:15:C7:AA:D6:64,-75
3K006,00:15:C7:AA:D6:67,-75
3K006,00:15:C7:AB:04:21,-76
3K006,00:15:C7:AB:04:24,-75
3K006,00:15:C7:AB:04:27,-76
3K006,00:16:9C:48:F1:01,-83
3K006,00:16:9C:48:F1:04,-82
3K006,00:16:9C:48:F1:07,-82
3K006,00:16:9C:49:28:11,-43
3K006,00:16:9C:49:28:14,-43
3K006,00:16:9C:49:28:17,-43
3K006,00:26:0B:C8:B0:61,-70
3K006,00:26:0B:C8:B0:64,-69
3K006,00:26:0B:C8:B0:67,-70
3K007,00:15:C7:AA:D1:A1,-75
3K007,00:15:C7:AA:D1:A4,-76
3K007,00:15:C7:AA:D1:A7,-75
3K007,00:15:C7:AA:D5:31,-46
3K007,00:15:C7:AA:D5:34,-46
3K007,00:15:C7:AA:D5:37,-46
3K007,00:15:C7:AA:D6:61,-68
3K007,00:15:C7:AA:D6:64,-68
3K007,00:15:C7:AA:D6:67,-68
3K007,00:15:C7:AB:04:21,-75
3K007,00:15:C7:AB:04:24,-75
3K007,00:15:C7:AB:04:27,-75
3K007,00:16:9C:49:28:11,-50
3K007,00:16:9C:49:28:14,-50
3K007,00:16:9C:49:28:17,-50
3K007,00:26:0B:C8:B0:61,-69
3K007,00:26:0B:C8:B0:64,-68
3K007,00:26:0B:C8:B0:67,-69
3K009,00:15:C7:AA:D1:A1,-79
3K009,00:15:C7:AA:D1:A4,-79
3K009,00:15:C7:AA:D1:A7,-79
3K009,00:15:C7:AA:D5:31,-37
3K009,00:15:C7:AA:D5:34,-37
3K009,00:15:C7:AA:D5:37,-37
3K009,00:15:C7:AA:D6:61,-62
3K009,00:15:C7:AA:D6:64,-62
3K009,00:15:C7:AA:D6:67,-63
3K009,00:15:C7:AB:04:21,-72
3K009,00:15:C7:AB:04:24,-72
3K009,00:15:C7:AB:04:27,-72
3K009,00:15:C7:AB:8F:D1,-81
3K009,00:15:C7:AB:8F:D4,-80
3K009,00:15:C7:AB:8F:D7,-81
3K009,00:16:9C:49:28:11,-52
3K009,00:16:9C:49:28:14,-52
3K009,00:16:9C:49:28:17,-52
3K009,00:26:0B:C8:B0:61,-71
3K009,00:26:0B:C8:B0:64,-72
3K009,00:26:0B:C8:B0:67,-71
3K010,00:12:44:B9:1C:D1,-80
3K010,00:12:44:B9:1C:D4,-79
3K010,00:12:44:B9:1C:D7,-80
3K010,00:15:C7:AA:D5:31,-49
3K010,00:15:C7:AA:D5:34,-49
3K010,00:15:C7:AA:D5:37,-49
3K010,00:15:C7:AA:D6:61,-71
3K010,00:15:C7:AA:D6:64,-71
3K010,00:15:C7:AA:D6:67,-71
3K010,00:15:C7:AB:04:21,-65
3K010,00:15:C7:AB:04:24,-66
3K010,00:15:C7:AB:04:27,-66
3K010,00:15:C7:AB:38:B1,-78
3K010,00:15:C7:AB:38:B4,-78
3K010,00:15:C7:AB:38:B7,-78
3K010,00:16:9C:49:28:11,-64
3K010,00:16:9C:49:28:14,-64
3K010,00:16:9C:49:28:17,-64
3K010,00:26:0B:C8:B0:61,-59
3K010,00:26:0B:C8:B0:64,-58
3K010,00:26:0B:C8:B0:67,-59
3K011,00:12:44:B9:1C:D1,-78
3K011,00:12:44:B9:1C:D4,-78
3K011,00:12:44:B9:1C:D7,-78
3K011,00:15:C7:AA:D1:A1,-77
3K011,00:15:C7:AA:D1:A4,-77
3K011,00:15:C7:AA:D1:A7,-77
3K011,00:15:C7:AA:D5:31,-56
3K011,00:15:C7:AA:D5:34,-56
3K011,00:15:C7:AA:D5:37,-56
3K011,00:15:C7:AA:D6:61,-76
3K011,00:15:C7:AA:D6:64,-76
3K011,00:15:C7:AA:D6:67,-76
3K011,00:15:C7:AA:E3:87,-80
3K011,00:15:C7:AB:04:21,-67
3K011,00:15:C7:AB:04:24,-67
3K011,00:15:C7:AB:04:27,-68
3K011,00:15:C7:AB:38:B1,-78
3K011,00:15:C7:AB:38:B4,-78
3K011,00:15:C7:AB:38:B7,-77
3K011,00:16:9C:49:28:11,-71
3K011,00:16:9C:49:28:14,-71
3K011,00:16:9C:49:28:17,-71
3K011,00:26:0B:C8:B0:64,-75
3K011,00:26:0B:C8:B0:67,-75
3K012,00:12:44:B9:1C:D1,-79
3K012,00:12:44:B9:1C:D4,-78
3K012,00:12:44:B9:1C:D7,-78
3K012,00:15:C7:AA:D5:31,-56
3K012,00:15:C7:AA:D5:34,-56
3K012,00:15:C7:AA:D5:37,-56
3K012,00:15:C7:AA:D6:61,-76
3K012,00:15:C7:AA:D6:64,-76
3K012,00:15:C7:AA:D6:67,-76
3K012,00:15:C7:AB:04:21,-66
3K012,00:15:C7:AB:04:24,-66
3K012,00:15:C7:AB:04:27,-66
3K012,00:16:9C:49:28:11,-62
3K012,00:16:9C:49:28:14,-61
3K012,00:16:9C:49:28:17,-61
3K012,00:26:0B:C8:B0:61,-55
3K012,00:26:0B:C8:B0:64,-56
3K012,00:26:0B:C8:B0:67,-54
3K030,00:12:44:B9:1C:D1,-75
3K030,00:12:44:B9:1C:D4,-75
3K030,00:12:44:B9:1C:D7,-75
3K030,00:15:C7:AA:D1:A1,-77
3K030,00:15:C7:AA:D1:A4,-77
3K030,00:15:C7:AA:D1:A7,-77
3K030,00:15:C7:AA:D5:31,-59
3K030,00:15:C7:AA:D5:34,-59
3K030,00:15:C7:AA:D5:37,-59
3K030,00:15:C7:AA:D6:61,-75
3K030,00:15:C7:AA:D6:64,-75
3K030,00:15:C7:AA:D6:67,-75
3K030,00:15:C7:AA:E3:81,-77
3K030,00:15:C7:AA:E3:84,-77
3K030,00:15:C7:AA:E3:87,-77
3K030,00:15:C7:AB:04:21,-58
3K030,00:15:C7:AB:04:24,-57
3K030,00:15:C7:AB:04:27,-57
3K030,00:15:C7:AB:06:C1,-77
3K030,00:15:C7:AB:06:C4,-76
3K030,00:15:C7:AB:2D:E1,-75
3K030,00:15:C7:AB:2D:E4,-75
3K030,00:15:C7:AB:2D:E7,-75
3K030,00:15:C7:AB:38:B1,-78
3K030,00:15:C7:AB:38:B4,-78
3K030,00:15:C7:AB:38:B7,-78
3K030,00:16:9C:49:28:11,-70
3K030,00:16:9C:49:28:14,-70
3K030,00:16:9C:49:28:17,-70
3K030,00:26:0B:C8:B0:64,-79
3K030,00:26:0B:C8:B0:67,-79
2K012,00:15:C7:AA:D1:A1,-68
2K012,00:15:C7:AA:D1:A4,-69
2K012,00:15:C7:AA:D1:A7,-69
2K012,00:15:C7:AA:D5:31,-75
2K012,00:15:C7:AA:D5:34,-74
2K012,00:15:C7:AA:D5:37,-74
2K012,00:15:C7:AA:D6:61,-57
2K012,00:15:C7:AA:D6:64,-57
2K012,00:15:C7:AA:D6:67,-56
2K012,00:15:C7:AA:E3:81,-65
2K012,00:15:C7:AA:E3:84,-65
