BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:D1:A4, 2012-03-03 15:26:29, -58, 1, 3012, 5, GTwpaƒ≈ﬂøÔhG∑Äp‡
00:15:C7:AA:D5:37, 2012-03-03 15:26:29, -83, 1, 3780, 9, GTvisitorÔhG∑Äp‡
00:15:C7:AB:5A:87, 2012-03-03 15:26:29, -83, 1, 4005, 9, GTvisitorÔhG∑Äp‡
00:15:C7:AA:D1:A7, 2012-03-03 15:26:29, -57, 1, 3013, 9, GTvisitorÔhG∑Äp‡
9C:4E:20:C9:3F:91, 2012-03-03 15:26:29, -85, 1, 2945, 10, GTwirelesshG∑Äp‡
00:15:C7:AA:D5:31, 2012-03-03 15:26:29, -84, 1, 3781, 10, GTwirelesshG∑Äp‡
00:15:C7:AA:D5:34, 2012-03-03 15:26:29, -84, 1, 3782, 5, GTwpaelesshG∑Äp‡
00:13:10:43:4F:22, 2012-03-03 15:26:29, -86, 1, 293, 7, OpenWrtesshG∑Äp‡
00:15:C7:AB:5A:84, 2012-03-03 15:26:29, -81, 1, 4007, 5, GTwpartesshG∑Äp‡
00:15:C7:AA:D1:A4, 2012-03-03 15:26:29, -54, 1, 3015, 5, GTwpartesshG∑Äp‡
00:15:C7:AA:D5:37, 2012-03-03 15:26:29, -83, 1, 3783, 9, GTvisitorshG∑Äp‡
00:15:C7:AB:5A:87, 2012-03-03 15:26:29, -82, 1, 4008, 9, GTvisitorshG∑Äp‡
00:15:C7:AA:D1:A7, 2012-03-03 15:26:29, -53, 1, 3016, 9, GTvisitorshG∑Äp‡
00:15:C7:AA:D5:31, 2012-03-03 15:26:29, -83, 1, 3784, 10, GTwirelesshG∑Äp‡
00:15:C7:AB:5A:81, 2012-03-03 15:26:29, -81, 1, 4009, 10, GTwirelesshG∑Äp‡
00:15:C7:AB:06:01, 2012-03-03 15:26:29, -85, 1, 2969, 10, GTwirelesshG∑Äp‡
00:15:C7:AA:D1:A1, 2012-03-03 15:26:29, -53, 1, 3017, 10, GTwirelesshG∑Äp‡
00:15:C7:AA:D5:34, 2012-03-03 15:26:29, -84, 1, 3785, 5, GTwpaelesshG∑Äp‡
00:13:10:43:4F:22, 2012-03-03 15:26:29, -87, 1, 294, 7, OpenWrtesshG∑Äp‡
34:08:04:E1:48:58, 2012-03-03 15:26:29, -77, 2, 1441, 7, stratusesshG∑Äp‡
00:15:C7:AA:D5:37, 2012-03-03 15:26:29, -85, 1, 3786, 9, GTvisitorshG∑Äp‡
00:15:C7:AB:06:07, 2012-03-03 15:26:29, -84, 1, 2971, 9, GTvisitorshG∑Äp‡
00:15:C7:AA:D1:A7, 2012-03-03 15:26:29, -50, 1, 3020, 9, GTvisitorshG∑Äp‡
9C:4E:20:C9:3F:91, 2012-03-03 15:26:29, -82, 1, 2951, 10, GTwirelesshG∑Äp‡
00:15:C7:AB:5A:87, 2012-03-03 15:26:29, -85, 1, 4038, 9, GTvisitorshG∑Äp‡
00:15:C7:AB:06:07, 2012-03-03 15:26:29, -84, 1, 2998, 9, GTvisitorshG∑Äp‡
00:15:C7:AA:D1:A7, 2012-03-03 15:26:29, -59, 1, 3047, 9, GTvisitorshG∑Äp‡
9C:4E:20:C9:3F:91, 2012-03-03 15:26:29, -86, 1, 2978, 10, GTwirelesshG∑Äp‡
00:15:C7:AB:5A:81, 2012-03-03 15:26:29, -86, 1, 4039, 10, GTwirelesshG∑Äp‡
00:15:C7:AB:06:01, 2012-03-03 15:26:29, -84, 1, 2999, 10, GTwirelesshG∑Äp‡
00:15:C7:AB:06:04, 2012-03-03 15:26:29, -84, 1, 3000, 5, GTwpaelesshG∑Äp‡
00:15:C7:AA:D1:A4, 2012-03-03 15:26:29, -61, 1, 3049, 5, GTwpaelesshG∑Äp‡
34:08:04:E1:48:58, 2012-03-03 15:26:29, -79, 2, 1451, 7, stratusesshG∑Äp‡
00:15:C7:AA:D5:37, 2012-03-03 15:26:29, -85, 1, 3818, 9, .US ...
9C:4E:20:C9:3F:94, 2012-03-03 15:26:29, -85, 1, 2980, 5, GTwpa
00:15:C7:AB:5A:87, 2012-03-03 15:26:29, -85, 1, 4041, 9, GTvisitor
00:15:C7:AB:06:07, 2012-03-03 15:26:29, -83, 1, 3001, 9, GTvisitor
00:15:C7:AA:D1:A7, 2012-03-03 15:26:29, -60, 1, 3050, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-03 15:26:29, -84, 1, 3819, 10, GTwireless
9C:4E:20:C9:3F:91, 2012-03-03 15:26:29, -84, 1, 2981, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:26:29, -84, 1, 3820, 5, GTwpaeless
00:15:C7:AA:D1:A4, 2012-03-03 15:26:29, -61, 1, 3052, 5, GTwpaeless
9C:4E:20:C9:3F:94, 2012-03-03 15:26:29, -86, 1, 2983, 5, GTwpaeless
00:15:C7:AB:5A:87, 2012-03-03 15:26:29, -83, 1, 4044, 100, ∫.wisitor....$0H`l.....
00:15:C7:AB:06:07, 2012-03-03 15:26:29, -85, 1, 3004, 9, GTvisitor....$0H`l.....
00:15:C7:AA:D1:A7, 2012-03-03 15:26:29, -62, 1, 3053, 9, GTvisitor....$0H`l.....
00:15:C7:AA:D5:31, 2012-03-03 15:26:29, -83, 1, 3823, 10, GTwireless...$0H`l.....
9C:4E:20:C9:3F:91, 2012-03-03 15:26:29, -85, 1, 2984, 10, GTwireless...$0H`l.....
00:15:C7:AB:5A:81, 2012-03-03 15:26:29, -86, 1, 4045, 10, GTwireless...$0H`l.....
00:15:C7:AB:06:01, 2012-03-03 15:26:29, -84, 1, 3005, 10, GTwireless...$0H`l.....
00:15:C7:AA:D1:A1, 2012-03-03 15:26:29, -61, 1, 3054, 10, GTwireless...$0H`l.....
9C:4E:20:C9:3F:97, 2012-03-03 15:26:29, -83, 1, 2985, 9, GeΩisÀ¨ors...$0H`l.....
00:15:C7:AA:D5:34, 2012-03-03 15:26:29, -83, 1, 3824, 5, GTwpaÀ¨ors...$0H`l.....
34:08:04:E1:48:58, 2012-03-03 15:26:29, -78, 2, 1453, 7, stratusors...$0H`l.....
00:15:C7:AA:D1:A4, 2012-03-03 15:26:29, -61, 1, 3055, 5, GTwpausors...$0H`l.....
00:15:C7:AA:D5:37, 2012-03-03 15:26:29, -85, 1, 3825, 9, GTvisitors...$0H`l.....
00:15:C7:AA:D1:A7, 2012-03-03 15:26:29, -61, 1, 3056, 9, GTvisitors...$0H`l.....
00:15:C7:AA:D5:31, 2012-03-03 15:26:29, -84, 1, 3826, 10, K>wireless
00:15:C7:AB:5A:81, 2012-03-03 15:26:29, -87, 1, 4051, 10, GTwireless
00:15:C7:AB:06:01, 2012-03-03 15:26:29, -85, 1, 3008, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:26:29, -61, 1, 3057, 10, GTwireless
9C:4E:20:C9:3F:97, 2012-03-03 15:26:29, -87, 1, 2988, 9, GTvisitors
00:15:C7:AA:D5:34, 2012-03-03 15:26:29, -83, 1, 3827, 5, GTwpaitors
00:13:10:43:4F:22, 2012-03-03 15:26:29, -87, 1, 307, 7, OpenWrtors
00:15:C7:AA:D1:A4, 2012-03-03 15:26:29, -61, 1, 3058, 5, GTwpartors
34:08:04:E1:48:58, 2012-03-03 15:26:29, -78, 2, 1454, 7, stratusors
00:15:C7:AA:D5:37, 2012-03-03 15:26:29, -84, 1, 3828, 9, GTvisitors
