BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:E3:84, 2012-03-31 17:34:24, -57, 11, 813, 5, GTwpa€øÔËQ∑ò†#	
00:15:C7:AA:E3:87, 2012-03-31 17:34:24, -56, 11, 814, 9, GTvisitorÔËQ∑ò†#	
C4:3D:C7:A3:EE:46, 2012-03-31 17:34:24, -82, 11, 3409, 0, GTvisitorÔËQ∑ò†#	
00:0D:28:3E:95:A8, 2012-03-31 17:34:24, -64, 11, 374, 4, johnsitorÔËQ∑ò†#	
00:26:0B:C8:B0:67, 2012-03-31 17:34:24, -85, 11, 1467, 9, GTvisitorÔËQ∑ò†#	
00:15:C7:AA:E3:81, 2012-03-31 17:34:24, -56, 11, 815, 10, GTwirelessËQ∑ò†#	
00:15:C7:AA:E3:87, 2012-03-31 17:34:24, -56, 11, 817, 9, GTvisitorsËQ∑ò†#	
C4:3D:C7:A3:EE:46, 2012-03-31 17:34:24, -85, 11, 3410, 0, GTvisitorsËQ∑ò†#	
00:0D:28:3E:95:A8, 2012-03-31 17:34:24, -63, 11, 375, 4, johnsitorsËQ∑ò†#	
00:26:0B:C8:B0:67, 2012-03-31 17:34:24, -83, 11, 1470, 9, GTvisitorsËQ∑ò†#	
00:15:C7:AA:E3:81, 2012-03-31 17:34:24, -57, 11, 818, 10, GTwirelessËQ∑ò†#	
08:1F:F3:B3:EB:51, 2012-03-31 17:34:24, -80, 11, 442, 10, GTwirelessËQ∑ò†#	
00:1C:0E:43:EB:14, 2012-03-31 17:34:24, -79, 1, 2124, 5, GTwpaelessËQ∑ò†#	
08:1F:F3:B3:EB:44, 2012-03-31 17:34:24, -68, 1, 1507, 5, GTwpaelessËQ∑ò†#	
00:12:44:B9:1C:D7, 2012-03-31 17:34:24, -75, 1, 1510, 9, GTvisitorsËQ∑ò†#	
00:1C:0E:43:EB:17, 2012-03-31 17:34:24, -78, 1, 2125, 9, GTvisitorsËQ∑ò†#	
00:13:10:43:4F:22, 2012-03-31 17:34:24, -58, 1, 592, 7, OpenWrtorsËQ∑ò†#	
08:1F:F3:B3:EB:41, 2012-03-31 17:34:24, -61, 1, 1508, 10, GTwirelessËQ∑ò†#	
00:12:44:B9:1C:D1, 2012-03-31 17:34:24, -73, 1, 1511, 10, GTwirelessËQ∑ò†#	
00:1C:0E:43:EB:11, 2012-03-31 17:34:24, -79, 1, 2126, 10, GTwirelessËQ∑ò†#	
08:1F:F3:B3:EB:47, 2012-03-31 17:34:24, -60, 1, 1509, 9, GTvisitorsËQ∑ò†#	
00:23:69:56:51:AB, 2012-03-31 17:34:24, -82, 3, 1706, 9, 
00:12:44:B9:1C:D4, 2012-03-31 17:34:24, -74, 1, 1512, 5, GTwpa
00:1C:0E:43:EB:14, 2012-03-31 17:34:24, -78, 1, 2127, 5, GTwpa
08:1F:F3:B3:EB:44, 2012-03-31 17:34:24, -61, 1, 1510, 5, GTwpa
00:12:44:B9:1C:D7, 2012-03-31 17:34:24, -74, 1, 1513, 9, GTvisitor
00:1C:0E:43:EB:17, 2012-03-31 17:34:24, -78, 1, 2128, 9, GTvisitor
00:13:10:43:4F:22, 2012-03-31 17:34:24, -58, 1, 593, 7, OpenWrtor
08:1F:F3:B3:EB:41, 2012-03-31 17:34:24, -67, 1, 1511, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:34:24, -74, 1, 1514, 10, GTwireless
00:1C:0E:43:EB:11, 2012-03-31 17:34:24, -78, 1, 2129, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:34:24, -67, 1, 1512, 9, GTvisitors
00:23:69:56:51:AB, 2012-03-31 17:34:24, -82, 3, 1707, 9, 
00:12:44:B9:1C:D4, 2012-03-31 17:34:24, -73, 1, 1515, 5, GTwpa
00:1C:0E:43:EB:14, 2012-03-31 17:34:24, -78, 1, 2130, 5, GTwpa
08:1F:F3:B3:EB:44, 2012-03-31 17:34:24, -66, 1, 1513, 5, GTwpa
00:12:44:B9:1C:D7, 2012-03-31 17:34:24, -74, 1, 1516, 9, GTvisitor
00:1C:0E:43:EB:17, 2012-03-31 17:34:24, -79, 1, 2131, 9, GTvisitor
00:13:10:43:4F:22, 2012-03-31 17:34:24, -57, 1, 594, 7, OpenWrtor
08:1F:F3:B3:EB:41, 2012-03-31 17:34:24, -61, 1, 1514, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:34:24, -74, 1, 1517, 10, GTwireless
00:1C:0E:43:EB:11, 2012-03-31 17:34:24, -78, 1, 2132, 10, GTwireless
00:12:44:B9:1C:D4, 2012-03-31 17:34:24, -74, 1, 1518, 5, GTwpaeless
