BSSID, time, power, channel, sequence, essid_length, ESSID
C4:3D:C7:9D:E1:42, 2012-03-31 18:07:16, -65, 11, 2280, 8, abhinav1øÔ»^∑ò`~	
00:26:0B:C8:B0:61, 2012-03-31 18:07:16, -50, 11, 1724, 10, GTwireless»^∑ò`~	
20:4E:7F:4A:74:78, 2012-03-31 18:07:16, -66, 11, 245, 7, BISmarkess»^∑ò`~	
C4:3D:C7:B0:AD:D9, 2012-03-31 18:07:16, -74, 11, 3153, 12, joon-labucap∑ò`~	
C4:3D:C7:B0:AE:63, 2012-03-31 18:07:16, -69, 11, 2712, 7, BISmarkbucap∑ò`~	
00:26:0B:C8:B0:67, 2012-03-31 18:07:16, -50, 11, 1726, 9, GTvisitorcap∑ò`~	
00:15:C7:AA:E3:81, 2012-03-31 18:07:16, -82, 11, 2068, 10, GTwirelessap∑ò`~	
C4:3D:C7:B0:AE:09, 2012-03-31 18:07:16, -71, 11, 3412, 7, BISmarkessap∑ò`~	
00:15:C7:AA:D6:61, 2012-03-31 18:07:16, -84, 11, 2332, 10, GTwirelessap∑ò`~	
C4:3D:C7:9D:E1:42, 2012-03-31 18:07:16, -64, 11, 2281, 8, abhinav1ssap∑ò`~	
00:26:0B:C8:B0:61, 2012-03-31 18:07:16, -50, 11, 1727, 10, GTwirelessap∑ò`~	
20:4E:7F:4A:74:78, 2012-03-31 18:07:16, -69, 11, 246, 7, BISmarkessap∑ò`~	
00:15:C7:AA:E3:84, 2012-03-31 18:07:16, -81, 11, 2069, 5, GTwparkessap∑ò`~	
C4:3D:C7:A3:EE:46, 2012-03-31 18:07:16, -48, 11, 2193, 0, GTwparkessap∑ò`~	
C4:3D:C7:B0:AE:69, 2012-03-31 18:07:16, -63, 11, 3686, 7, BISmarkessap∑ò`~	
00:15:C7:AA:E7:B7, 2012-03-31 18:07:16, -82, 1, 2839, 9, GTvisitorsap∑ò`~	
00:12:44:B9:1C:D1, 2012-03-31 18:07:16, -77, 1, 805, 10, GTwirelessap∑ò`~	
00:15:C7:AA:D5:31, 2012-03-31 18:07:16, -62, 1, 414, 10, GTwirelessap∑ò`~	
00:1C:0E:43:EB:14, 2012-03-31 18:07:16, -81, 1, 3559, 5, GTwpa
00:15:C7:AA:E7:B1, 2012-03-31 18:07:16, -83, 1, 2840, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:07:16, -70, 1, 3644, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:07:16, -77, 1, 806, 5, GTwpartess
00:1C:0E:43:EB:17, 2012-03-31 18:07:16, -80, 1, 3560, 9, GTvisitors
00:15:C7:AA:D5:34, 2012-03-31 18:07:16, -63, 1, 415, 5, GTwpaitors
00:12:44:B9:1C:D7, 2012-03-31 18:07:16, -77, 1, 807, 9, GTvisitors
00:15:C7:AA:D5:37, 2012-03-31 18:07:16, -63, 1, 416, 9, GTvisitors
00:1C:0E:43:EB:11, 2012-03-31 18:07:16, -79, 1, 3561, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 18:07:16, -79, 3, 703, 9, 
00:12:44:B9:1C:D1, 2012-03-31 18:07:16, -78, 1, 808, 10, GTwireless
00:1C:0E:43:EB:14, 2012-03-31 18:07:16, -80, 1, 3562, 5, GTwpaeless
00:15:C7:AA:E7:B1, 2012-03-31 18:07:16, -81, 1, 2843, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:07:16, -70, 1, 3645, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:07:16, -77, 1, 809, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:07:16, -77, 1, 813, 9, GTvisitors
00:15:C7:AA:D5:37, 2012-03-31 18:07:16, -63, 1, 422, 9, GTvisitors
00:1C:0E:43:EB:11, 2012-03-31 18:07:16, -80, 1, 3564, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 18:07:16, -79, 3, 704, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:07:16, -82, 1, 2845, 9, GTvisitors
00:12:44:B9:1C:D1, 2012-03-31 18:07:16, -78, 1, 814, 10, GTwireless
00:15:C7:AA:D5:31, 2012-03-31 18:07:16, -64, 1, 423, 10, GTwireless
00:12:44:B9:1C:D4, 2012-03-31 18:07:16, -78, 1, 815, 5, GTwpa
00:1C:0E:43:EB:17, 2012-03-31 18:07:16, -82, 1, 3566, 9, GTvisitor
00:15:C7:AA:D5:34, 2012-03-31 18:07:16, -64, 1, 427, 5, GTwpaitor
00:15:C7:AA:E7:B4, 2012-03-31 18:07:16, -81, 1, 2847, 5, GTwpaitor
00:15:C7:AA:D5:37, 2012-03-31 18:07:16, -65, 1, 428, 9, GTvisitor
00:15:C7:AA:E7:B7, 2012-03-31 18:07:16, -80, 1, 2848, 9, GTvisitor
00:15:C7:AA:D5:31, 2012-03-31 18:07:16, -66, 1, 429, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:07:17, -68, 1, 3647, 7, OpenWrt
00:12:44:B9:1C:D4, 2012-03-31 18:07:17, -81, 1, 818, 5, GTwpart
00:1C:0E:43:EB:17, 2012-03-31 18:07:17, -83, 1, 3572, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 18:07:17, -84, 1, 819, 9, GTvisitor
00:15:C7:AA:D5:37, 2012-03-31 18:07:17, -65, 1, 431, 9, GTvisitor
00:15:C7:AA:E7:B7, 2012-03-31 18:07:17, -82, 1, 2857, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:07:17, -81, 1, 820, 10, GTwireless
00:15:C7:AA:D5:31, 2012-03-31 18:07:17, -65, 1, 432, 10, GTwireless
00:1C:0E:43:EB:14, 2012-03-31 18:07:17, -82, 1, 3579, 5, GTwpaeless
00:15:C7:AA:E7:B1, 2012-03-31 18:07:17, -83, 1, 2858, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:07:17, -70, 1, 3648, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:07:17, -80, 1, 821, 5, GTwpa
00:1C:0E:43:EB:17, 2012-03-31 18:07:17, -82, 1, 3580, 9, GTvisitor
00:15:C7:AA:D5:34, 2012-03-31 18:07:17, -63, 1, 433, 5, GTwpaitor
00:15:C7:AA:E7:B4, 2012-03-31 18:07:17, -83, 1, 2859, 5, GTwpaitor
00:12:44:B9:1C:D7, 2012-03-31 18:07:17, -78, 1, 822, 9, GTvisitor
00:15:C7:AA:D5:37, 2012-03-31 18:07:17, -63, 1, 434, 9, GTvisitor
00:15:C7:AA:E7:B7, 2012-03-31 18:07:17, -83, 1, 2860, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:07:17, -79, 1, 823, 10, GTwireless
00:15:C7:AA:D5:31, 2012-03-31 18:07:17, -62, 1, 435, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:07:17, -84, 1, 2861, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:07:17, -67, 1, 3649, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:07:17, -78, 1, 824, 5, GTwpa
00:15:C7:AA:D5:34, 2012-03-31 18:07:17, -60, 1, 436, 5, GTwpa
00:12:44:B9:1C:D7, 2012-03-31 18:07:17, -78, 1, 825, 9, GTvisitor
00:15:C7:AA:D5:37, 2012-03-31 18:07:17, -58, 1, 437, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:07:17, -76, 3, 708, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:07:17, -85, 1, 2866, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:07:17, -78, 1, 826, 10, GTwireless
00:15:C7:AA:D5:31, 2012-03-31 18:07:17, -59, 1, 438, 10, GTwireless
