BSSID, time, power, channel, sequence, essid_length, ESSID
C0:C1:C0:06:7F:5B, 2012-03-03 15:38:23, -54, 6, 2424, 7, linksysöøÔËU∑h
C0:C1:C0:06:7F:5B, 2012-03-03 15:38:23, -54, 6, 2424, 7, linksysöøÔËU∑h
00:15:C7:AB:04:24, 2012-03-03 15:38:23, -45, 1, 3839, 5, GTwpaysöøÔËU∑h
00:15:C7:AB:04:24, 2012-03-03 15:38:23, -45, 1, 3839, 5, GTwpaysöøÔËU∑h
00:15:C7:AA:D5:31, 2012-03-03 15:38:23, -45, 1, 2877, 10, GTwirelessËU∑h
00:15:C7:AA:D5:31, 2012-03-03 15:38:23, -45, 1, 2877, 10, GTwirelessËU∑h
00:15:C7:AB:38:B7, 2012-03-03 15:38:23, -58, 1, 1145, 9, GTvisitorsËU∑h
00:15:C7:AB:38:B7, 2012-03-03 15:38:23, -58, 1, 1145, 9, GTvisitorsËU∑h
00:15:C7:AB:04:21, 2012-03-03 15:38:23, -45, 1, 3841, 10, GTwirelessËU∑h
00:15:C7:AB:04:21, 2012-03-03 15:38:23, -45, 1, 3841, 10, GTwirelessËU∑h
00:15:C7:AA:D5:34, 2012-03-03 15:38:23, -43, 1, 2878, 5, GTwpaelessËU∑h
00:15:C7:AA:D5:34, 2012-03-03 15:38:23, -43, 1, 2878, 5, GTwpaelessËU∑h
00:15:C7:AB:04:24, 2012-03-03 15:38:23, -46, 1, 3842, 5, GTwpaelessËU∑h
00:15:C7:AB:38:B4, 2012-03-03 15:38:23, -60, 1, 1147, 5, GTwpaelessËU∑h
00:15:C7:AB:04:27, 2012-03-03 15:38:23, -45, 1, 3843, 9, GTvisitorsËU∑h
00:15:C7:AA:D5:31, 2012-03-03 15:38:23, -44, 1, 2880, 10, GTwirelessËU∑h
00:15:C7:AB:38:B7, 2012-03-03 15:38:23, -59, 1, 1148, 9, GTvisitorsËU∑h
00:15:C7:AB:04:21, 2012-03-03 15:38:23, -45, 1, 3844, 10, GTwirelessËU∑h
00:15:C7:AB:38:B1, 2012-03-03 15:38:23, -57, 1, 1149, 10, GTwirelessËU∑h
00:15:C7:AB:04:24, 2012-03-03 15:38:23, -45, 1, 3845, 5, GTwpaelessËU∑h
00:15:C7:AB:38:B4, 2012-03-03 15:38:23, -58, 1, 1150, 5, GTwpaelessËU∑h
00:15:C7:AB:04:27, 2012-03-03 15:38:23, -45, 1, 3846, 9, GTvisitorsËU∑h
00:15:C7:AA:D5:31, 2012-03-03 15:38:23, -44, 1, 2883, 10, GTwirelessËU∑h
00:15:C7:AB:38:B7, 2012-03-03 15:38:23, -58, 1, 1151, 9, GTvisitorsËU∑h
00:15:C7:AB:04:21, 2012-03-03 15:38:23, -45, 1, 3847, 10, GTwirelessËU∑h
00:15:C7:AB:38:B1, 2012-03-03 15:38:23, -57, 1, 1152, 10, GTwirelessËU∑h
08:1F:F3:B3:EB:41, 2012-03-03 15:38:23, -62, 1, 619, 10, GTwirelessËU∑h
00:15:C7:AA:D5:37, 2012-03-03 15:38:23, -44, 1, 2885, 9, GTvisitorsËU∑h
00:15:C7:AB:04:27, 2012-03-03 15:38:23, -45, 1, 3849, 9, GTvisitorsËU∑h
00:15:C7:AA:D5:31, 2012-03-03 15:38:23, -43, 1, 2886, 10, GTwirelessËU∑h
00:15:C7:AB:38:B7, 2012-03-03 15:38:23, -59, 1, 1154, 9, GTvisitorsËU∑h
00:15:C7:AB:04:21, 2012-03-03 15:38:23, -45, 1, 3850, 10, GTwirelessËU∑h
08:1F:F3:B3:EB:47, 2012-03-03 15:38:23, -63, 1, 623, 9, GTvisitorsËU∑h
00:15:C7:AB:38:B4, 2012-03-03 15:38:23, -58, 1, 1156, 5, GTwpaitorsËU∑h
00:15:C7:AB:04:27, 2012-03-03 15:38:23, -45, 1, 3852, 9, GTvisitor
00:15:C7:AB:04:21, 2012-03-03 15:38:23, -45, 1, 3853, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:38:23, -40, 1, 2890, 5, GTwpaeless
00:15:C7:AB:38:B1, 2012-03-03 15:38:23, -59, 1, 1158, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-03 15:38:23, -63, 1, 2629, 5, GTwpaeless
08:1F:F3:B3:EB:41, 2012-03-03 15:38:23, -63, 1, 625, 10, GTwireless
00:15:C7:AA:D5:37, 2012-03-03 15:38:23, -40, 1, 2891, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:38:24, -59, 1, 1159, 5, GTwpaitors
00:15:C7:AA:D5:31, 2012-03-03 15:38:24, -40, 1, 2892, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:38:24, -60, 1, 1160, 9, GTvisitors
00:15:C7:AB:04:21, 2012-03-03 15:38:24, -45, 1, 3856, 10, GTwireless
00:15:C7:AA:D5:34, 2012-03-03 15:38:24, -40, 1, 2893, 5, GTwpaeless
00:15:C7:AB:04:24, 2012-03-03 15:38:24, -45, 1, 3857, 5, GTwpaeless
00:15:C7:AB:38:B4, 2012-03-03 15:38:24, -58, 1, 1162, 5, GTwpaeless
00:15:C7:AB:04:27, 2012-03-03 15:38:24, -45, 1, 3858, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:38:24, -43, 1, 2895, 10, GTwireless
00:15:C7:AA:D1:A1, 2012-03-03 15:38:24, -58, 1, 2634, 10, GTwireless
00:15:C7:AB:04:21, 2012-03-03 15:38:24, -44, 1, 3859, 10, GTwireless
00:15:C7:AA:D5:37, 2012-03-03 15:38:24, -40, 1, 2897, 9, GTvisitors
08:1F:F3:B3:EB:41, 2012-03-03 15:38:24, -65, 1, 631, 10, GTwireless
00:15:C7:AB:04:24, 2012-03-03 15:38:24, -43, 1, 3860, 5, GTwpaeless
00:15:C7:AB:04:27, 2012-03-03 15:38:24, -41, 1, 3862, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:38:24, -37, 1, 2898, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:38:24, -60, 1, 1166, 9, GTvisitors
00:15:C7:AA:D1:A1, 2012-03-03 15:38:24, -58, 1, 2638, 10, GTwireless
00:15:C7:AB:04:21, 2012-03-03 15:38:24, -41, 1, 3863, 10, GTwireless
08:1F:F3:B3:EB:44, 2012-03-03 15:38:24, -63, 1, 633, 5, GTwpaeless
00:15:C7:AA:D1:A4, 2012-03-03 15:38:24, -59, 1, 2639, 5, GTwpaeless
00:15:C7:AA:D5:37, 2012-03-03 15:38:24, -36, 1, 2900, 9, GTvisitors
00:15:C7:AB:04:24, 2012-03-03 15:38:24, -43, 1, 3864, 5, GTwpaitors
00:15:C7:AA:D1:A7, 2012-03-03 15:38:24, -61, 1, 2640, 9, GTvisitors
00:15:C7:AB:38:B4, 2012-03-03 15:38:24, -58, 1, 1168, 5, GTwpaitors
08:1F:F3:B3:EB:47, 2012-03-03 15:38:24, -64, 1, 635, 9, GTvisitors
00:15:C7:AB:04:27, 2012-03-03 15:38:24, -44, 1, 3865, 9, GTvisitors
00:15:C7:AA:D5:31, 2012-03-03 15:38:24, -36, 1, 2901, 10, GTwireless
00:15:C7:AB:38:B7, 2012-03-03 15:38:24, -57, 1, 1169, 9, GTvisitors
00:15:C7:AB:04:21, 2012-03-03 15:38:24, -45, 1, 3866, 10, GTwireless
00:15:C7:AB:38:B1, 2012-03-03 15:38:24, -56, 1, 1170, 10, GTwireless
