BSSID, time, power, channel, sequence, essid_length, ESSID
00:15:C7:AA:E7:B4, 2012-03-31 18:03:04, -74, 1, 3100, 5, GTwpaîV≥øÔI∑ò0◊
00:12:44:B9:1C:D7, 2012-03-31 18:03:04, -56, 1, 1281, 9, GTvisitorÔI∑ò0◊
00:15:C7:AA:E7:B1, 2012-03-31 18:03:04, -75, 1, 3102, 10, GTwirelessI∑ò0◊
00:13:10:43:4F:22, 2012-03-31 18:03:04, -43, 1, 1161, 7, OpenWrtessI∑ò0◊
00:12:44:B9:1C:D4, 2012-03-31 18:03:04, -55, 1, 1283, 5, GTwpartessI∑ò0◊
00:15:C7:AA:E7:B4, 2012-03-31 18:03:04, -74, 1, 3103, 5, GTwpartessI∑ò0◊
00:12:44:B9:1C:D7, 2012-03-31 18:03:04, -56, 1, 1284, 9, GTvisitorsI∑ò0◊
00:23:69:56:51:AB, 2012-03-31 18:03:04, -59, 3, 2316, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:04, -75, 1, 3104, 9, GTvisitorsI∑ò0◊
00:12:44:B9:1C:D1, 2012-03-31 18:03:04, -55, 1, 1285, 10, GTwirelessI∑ò0◊
00:15:C7:AA:E7:B1, 2012-03-31 18:03:04, -74, 1, 3105, 10, GTwirelessI∑ò0◊
00:13:10:43:4F:22, 2012-03-31 18:03:04, -42, 1, 1162, 7, OpenWrtessI∑ò0◊
00:12:44:B9:1C:D4, 2012-03-31 18:03:04, -55, 1, 1286, 5, GTwpartessI∑ò0◊
00:15:C7:AA:E7:B4, 2012-03-31 18:03:04, -75, 1, 3106, 5, GTwpa
00:12:44:B9:1C:D7, 2012-03-31 18:03:04, -56, 1, 1287, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:04, -50, 3, 2317, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:04, -75, 1, 3107, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:04, -55, 1, 1288, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:04, -75, 1, 3108, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:04, -44, 1, 1163, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:04, -56, 1, 1289, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:04, -75, 1, 3109, 5, GTwpa
00:12:44:B9:1C:D7, 2012-03-31 18:03:04, -54, 1, 1290, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:04, -50, 3, 2318, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:04, -75, 1, 3110, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:04, -55, 1, 1291, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:04, -74, 1, 3111, 10, GTwireless
00:12:44:B9:1C:D4, 2012-03-31 18:03:04, -56, 1, 1292, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-31 18:03:04, -45, 1, 1164, 7, OpenWrtess
00:12:44:B9:1C:D7, 2012-03-31 18:03:04, -56, 1, 1293, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:04, -53, 3, 2319, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:04, -74, 1, 3113, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:04, -58, 1, 1294, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:04, -73, 1, 3115, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:04, -42, 1, 1165, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:04, -58, 1, 1295, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:04, -74, 1, 3116, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:04, -57, 1, 1296, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:04, -50, 3, 2320, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:04, -75, 1, 3117, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:04, -58, 1, 1297, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:04, -74, 1, 3118, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:04, -41, 1, 1166, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:04, -57, 1, 1298, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:04, -74, 1, 3119, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:04, -56, 1, 1299, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:04, -61, 3, 2321, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:04, -74, 1, 3120, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:04, -57, 1, 1300, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:04, -74, 1, 3121, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -44, 1, 1167, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -56, 1, 1301, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:05, -75, 1, 3122, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:05, -56, 1, 1302, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:05, -60, 3, 2322, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:05, -74, 1, 3123, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:05, -56, 1, 1303, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:05, -75, 1, 3124, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -44, 1, 1168, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -55, 1, 1304, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:05, -74, 1, 3125, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:05, -57, 1, 1305, 9, GTvisitors
00:23:69:56:51:AB, 2012-03-31 18:03:05, -60, 3, 2323, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:05, -76, 1, 3126, 9, GTvisitors
00:12:44:B9:1C:D1, 2012-03-31 18:03:05, -56, 1, 1306, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:05, -75, 1, 3127, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -43, 1, 1169, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -55, 1, 1307, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:05, -58, 1, 1308, 9, GTvisitors
00:23:69:56:51:AB, 2012-03-31 18:03:05, -50, 3, 2324, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:05, -75, 1, 3129, 9, GTvisitors
00:12:44:B9:1C:D1, 2012-03-31 18:03:05, -57, 1, 1309, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:05, -75, 1, 3130, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -44, 1, 1170, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -57, 1, 1310, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:05, -75, 1, 3131, 5, GTwpa
00:12:44:B9:1C:D7, 2012-03-31 18:03:05, -56, 1, 1311, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:05, -59, 3, 2325, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:05, -75, 1, 3132, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:05, -57, 1, 1312, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:05, -76, 1, 3133, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -45, 1, 1171, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -58, 1, 1313, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:05, -56, 1, 1314, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:05, -59, 3, 2326, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:05, -75, 1, 3135, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:05, -58, 1, 1315, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:05, -75, 1, 3136, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -44, 1, 1172, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -56, 1, 1316, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:05, -78, 1, 3137, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:05, -56, 1, 1317, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:05, -50, 3, 2327, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:05, -78, 1, 3138, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:05, -57, 1, 1318, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:05, -78, 1, 3139, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -44, 1, 1173, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -57, 1, 1319, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:05, -77, 1, 3140, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:05, -57, 1, 1320, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:05, -60, 3, 2328, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:05, -78, 1, 3142, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:05, -57, 1, 1322, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:05, -76, 1, 3143, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -42, 1, 1174, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -57, 1, 1323, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:05, -78, 1, 3144, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:05, -57, 1, 1324, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:05, -59, 3, 2329, 9, 
00:15:C7:AA:E7:B7, 2012-03-31 18:03:05, -78, 1, 3145, 9, GTvisitor
00:12:44:B9:1C:D1, 2012-03-31 18:03:05, -57, 1, 1325, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:05, -77, 1, 3146, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -42, 1, 1175, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -57, 1, 1326, 5, GTwpartess
00:15:C7:AA:E7:B4, 2012-03-31 18:03:05, -76, 1, 3147, 5, GTwpartess
00:12:44:B9:1C:D7, 2012-03-31 18:03:05, -56, 1, 1327, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 18:03:05, -60, 3, 2330, 9, 
00:12:44:B9:1C:D1, 2012-03-31 18:03:05, -57, 1, 1328, 10, GTwireless
00:15:C7:AA:E7:B1, 2012-03-31 18:03:05, -74, 1, 3149, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 18:03:05, -44, 1, 1176, 7, OpenWrtess
00:12:44:B9:1C:D4, 2012-03-31 18:03:05, -57, 1, 1329, 5, GTwpartess
