BSSID, time, power, channel, sequence, essid_length, ESSID
08:1F:F3:B3:EB:41, 2012-03-31 17:50:20, -69, 1, 76, 10, GTwirelessxU∑ò
08:1F:F3:B3:EB:47, 2012-03-31 17:50:20, -80, 1, 86, 9, GTvisitorsxU∑ò
00:15:C7:AB:38:B1, 2012-03-31 17:50:20, -79, 1, 3365, 10, GTwirelessxU∑ò
00:12:44:B9:1C:D1, 2012-03-31 17:50:20, -75, 1, 2460, 10, GTwirelessxU∑ò
00:1C:0E:43:EB:14, 2012-03-31 17:50:20, -69, 1, 57, 5, GTwpaelessxU∑ò
00:15:C7:AB:38:B4, 2012-03-31 17:50:20, -79, 1, 3366, 5, GTwpaelessxU∑ò
00:12:44:B9:1C:D4, 2012-03-31 17:50:20, -75, 1, 2461, 5, GTwpaelessxU∑ò
08:1F:F3:B3:EB:44, 2012-03-31 17:50:20, -69, 1, 103, 5, GTwpaelessxU∑ò
00:1C:0E:43:EB:17, 2012-03-31 17:50:20, -66, 1, 58, 9, GTvisitorsxU∑ò
00:15:C7:AA:D1:A1, 2012-03-31 17:50:20, -85, 1, 1947, 10, GTwirelessxU∑ò
08:1F:F3:B3:EB:41, 2012-03-31 17:50:20, -73, 1, 115, 10, GTwirelessxU∑ò
00:1C:0E:43:EB:11, 2012-03-31 17:50:20, -71, 1, 59, 10, GTwirelessxU∑ò
00:23:69:56:51:AB, 2012-03-31 17:50:20, -77, 3, 2986, 9, 
08:1F:F3:B3:EB:47, 2012-03-31 17:50:20, -72, 1, 116, 9, GTvisitorsxU∑ò
00:15:C7:AB:38:B1, 2012-03-31 17:50:20, -81, 1, 3368, 10, GTwirelessxU∑ò
00:12:44:B9:1C:D1, 2012-03-31 17:50:20, -77, 1, 2463, 10, GTwirelessxU∑ò
00:1C:0E:43:EB:14, 2012-03-31 17:50:20, -70, 1, 60, 5, GTwpaelessxU∑ò
00:15:C7:AB:38:B4, 2012-03-31 17:50:20, -81, 1, 3369, 5, GTwpaelessxU∑ò
00:13:10:43:4F:22, 2012-03-31 17:50:20, -73, 1, 1850, 7, OpenWrtessxU∑ò
08:1F:F3:B3:EB:44, 2012-03-31 17:50:20, -72, 1, 117, 5, GTwpartessxU∑ò
00:1C:0E:43:EB:17, 2012-03-31 17:50:20, -68, 1, 61, 9, GTvisitorsxU∑ò
00:15:C7:AB:38:B7, 2012-03-31 17:50:20, -82, 1, 3370, 9, GTvisitor
00:12:44:B9:1C:D7, 2012-03-31 17:50:20, -77, 1, 2465, 9, GTvisitor
00:15:C7:AA:D1:A1, 2012-03-31 17:50:20, -84, 1, 1950, 10, GTwireless
08:1F:F3:B3:EB:41, 2012-03-31 17:50:20, -65, 1, 119, 10, GTwireless
00:1C:0E:43:EB:11, 2012-03-31 17:50:20, -68, 1, 62, 10, GTwireless
00:15:C7:AB:38:B1, 2012-03-31 17:50:20, -81, 1, 3371, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:50:20, -66, 1, 126, 9, GTvisitors
00:12:44:B9:1C:D1, 2012-03-31 17:50:20, -78, 1, 2466, 10, GTwireless
00:15:C7:AA:D1:A4, 2012-03-31 17:50:20, -84, 1, 1951, 5, GTwpaeless
00:1C:0E:43:EB:14, 2012-03-31 17:50:20, -70, 1, 63, 5, GTwpaeless
00:15:C7:AB:38:B4, 2012-03-31 17:50:20, -82, 1, 3372, 5, GTwpaeless
00:12:44:B9:1C:D4, 2012-03-31 17:50:20, -79, 1, 2467, 5, GTwpaeless
00:13:10:43:4F:22, 2012-03-31 17:50:20, -72, 1, 1851, 7, OpenWrtess
00:15:C7:AA:D5:34, 2012-03-31 17:50:20, -83, 1, 1098, 5, GTwpartess
08:1F:F3:B3:EB:44, 2012-03-31 17:50:20, -65, 1, 138, 5, GTwpartess
00:1C:0E:43:EB:17, 2012-03-31 17:50:20, -70, 1, 64, 9, GTvisitors
00:15:C7:AB:38:B7, 2012-03-31 17:50:20, -81, 1, 3373, 9, GTvisitors
00:12:44:B9:1C:D7, 2012-03-31 17:50:20, -79, 1, 2468, 9, GTvisitors
00:15:C7:AA:D5:37, 2012-03-31 17:50:20, -82, 1, 1099, 9, GTvisitor
00:15:C7:AA:D1:A1, 2012-03-31 17:50:20, -85, 1, 1953, 10, GTwireless
08:1F:F3:B3:EB:41, 2012-03-31 17:50:20, -70, 1, 146, 10, GTwireless
00:1C:0E:43:EB:11, 2012-03-31 17:50:20, -70, 1, 65, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:50:20, -84, 3, 2988, 9, 
00:15:C7:AB:38:B1, 2012-03-31 17:50:20, -82, 1, 3374, 10, GTwireless
