BSSID, time, power, channel, sequence, essid_length, ESSID
00:12:44:B9:1C:D4, 2012-03-31 17:45:53, -71, 1, 2361, 5, GTwpa¥ÒüøÔXY∑òÄ	
00:12:44:B9:1C:D7, 2012-03-31 17:45:53, -70, 1, 2362, 9, GTvisitorÔXY∑òÄ	
08:1F:F3:B3:EB:41, 2012-03-31 17:45:53, -84, 1, 2545, 10, GTwirelessXY∑òÄ	
00:23:69:56:51:AB, 2012-03-31 17:45:53, -87, 3, 352, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:45:53, -70, 1, 2363, 10, GTwirelessXY∑òÄ	
00:12:44:B9:1C:D4, 2012-03-31 17:45:53, -70, 1, 2364, 5, GTwpaelessXY∑òÄ	
08:1F:F3:B3:EB:44, 2012-03-31 17:45:53, -85, 1, 2597, 5, GTwpaelessXY∑òÄ	
00:13:10:43:4F:22, 2012-03-31 17:45:53, -74, 1, 3312, 7, OpenWrtessXY∑òÄ	
00:12:44:B9:1C:D7, 2012-03-31 17:45:53, -71, 1, 2365, 9, GTvisitorsXY∑òÄ	
08:1F:F3:B3:EB:41, 2012-03-31 17:45:53, -81, 1, 2619, 10, GTwirelessXY∑òÄ	
08:1F:F3:B3:EB:47, 2012-03-31 17:45:53, -83, 1, 2629, 9, GTvisitorsXY∑òÄ	
00:23:69:56:51:AB, 2012-03-31 17:45:53, -71, 3, 353, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:45:53, -71, 1, 2366, 10, GTwirelessXY∑òÄ	
00:12:44:B9:1C:D4, 2012-03-31 17:45:53, -71, 1, 2367, 5, GTwpa
00:12:44:B9:1C:D7, 2012-03-31 17:45:53, -70, 1, 2368, 9, GTvisitor
08:1F:F3:B3:EB:41, 2012-03-31 17:45:53, -85, 1, 2702, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:45:53, -84, 1, 2713, 9, GTvisitors
00:23:69:56:51:AB, 2012-03-31 17:45:53, -70, 3, 354, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:45:53, -71, 1, 2369, 10, GTwireless
00:12:44:B9:1C:D4, 2012-03-31 17:45:53, -70, 1, 2370, 5, GTwpa
08:1F:F3:B3:EB:44, 2012-03-31 17:45:53, -84, 1, 2756, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:45:53, -76, 1, 3314, 7, OpenWrt
00:12:44:B9:1C:D7, 2012-03-31 17:45:53, -71, 1, 2371, 9, GTvisitor
08:1F:F3:B3:EB:41, 2012-03-31 17:45:53, -84, 1, 2779, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:45:53, -84, 1, 2786, 9, GTvisitors
00:23:69:56:51:AB, 2012-03-31 17:45:53, -70, 3, 355, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:45:53, -70, 1, 2372, 10, GTwireless
08:1F:F3:B3:EB:44, 2012-03-31 17:45:53, -84, 1, 2814, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:45:53, -76, 1, 3315, 7, OpenWrt
00:12:44:B9:1C:D7, 2012-03-31 17:45:53, -70, 1, 2374, 9, GTvisitor
08:1F:F3:B3:EB:41, 2012-03-31 17:45:53, -84, 1, 2843, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:45:54, -71, 1, 2375, 10, GTwireless
00:12:44:B9:1C:D4, 2012-03-31 17:45:54, -69, 1, 2376, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:45:54, -77, 1, 3316, 7, OpenWrt
08:1F:F3:B3:EB:44, 2012-03-31 17:45:54, -83, 1, 2894, 5, GTwpart
00:12:44:B9:1C:D7, 2012-03-31 17:45:54, -69, 1, 2377, 9, GTvisitor
00:12:44:B9:1C:D4, 2012-03-31 17:45:54, -70, 1, 2379, 5, GTwpa
08:1F:F3:B3:EB:44, 2012-03-31 17:45:54, -82, 1, 2984, 5, GTwpa
00:12:44:B9:1C:D7, 2012-03-31 17:45:54, -70, 1, 2380, 9, GTvisitor
08:1F:F3:B3:EB:41, 2012-03-31 17:45:54, -86, 1, 3023, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:45:54, -69, 1, 2381, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:45:54, -86, 1, 3037, 9, GTvisitors
00:12:44:B9:1C:D4, 2012-03-31 17:45:54, -69, 1, 2382, 5, GTwpa
00:13:10:43:4F:22, 2012-03-31 17:45:54, -77, 1, 3318, 7, OpenWrt
08:1F:F3:B3:EB:44, 2012-03-31 17:45:54, -83, 1, 3094, 5, GTwpart
00:12:44:B9:1C:D7, 2012-03-31 17:45:54, -69, 1, 2383, 9, GTvisitor
08:1F:F3:B3:EB:41, 2012-03-31 17:45:54, -80, 1, 3128, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:45:54, -71, 1, 2384, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:45:54, -82, 1, 3140, 9, GTvisitors
00:12:44:B9:1C:D4, 2012-03-31 17:45:54, -71, 1, 2385, 5, GTwpa
08:1F:F3:B3:EB:44, 2012-03-31 17:45:54, -81, 1, 3193, 5, GTwpa
00:12:44:B9:1C:D7, 2012-03-31 17:45:54, -73, 1, 2386, 9, GTvisitor
08:1F:F3:B3:EB:41, 2012-03-31 17:45:54, -85, 1, 3229, 10, GTwireless
00:12:44:B9:1C:D1, 2012-03-31 17:45:54, -72, 1, 2387, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:45:54, -87, 1, 3240, 9, GTvisitors
08:1F:F3:B3:EB:44, 2012-03-31 17:45:54, -84, 1, 3290, 5, GTwpa
08:1F:F3:B3:EB:41, 2012-03-31 17:45:54, -81, 1, 3319, 10, GTwireless
00:23:69:56:51:AB, 2012-03-31 17:45:54, -70, 3, 361, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:45:54, -72, 1, 2390, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:45:54, -81, 1, 3333, 9, GTvisitors
00:12:44:B9:1C:D4, 2012-03-31 17:45:54, -71, 1, 2391, 5, GTwpaitors
00:12:44:B9:1C:D7, 2012-03-31 17:45:54, -71, 1, 2392, 9, GTvisitor
00:23:69:56:51:AB, 2012-03-31 17:45:54, -70, 3, 362, 9, 
00:12:44:B9:1C:D1, 2012-03-31 17:45:54, -89, 1, 2393, 10, GTwireless
00:13:10:43:4F:22, 2012-03-31 17:45:54, -75, 1, 3322, 7, OpenWrt
00:12:44:B9:1C:D7, 2012-03-31 17:45:54, -69, 1, 2395, 9, GTvisitor
08:1F:F3:B3:EB:44, 2012-03-31 17:45:54, -84, 1, 3476, 5, GTwpaitor
00:23:69:56:51:AB, 2012-03-31 17:45:54, -69, 3, 363, 9, 
08:1F:F3:B3:EB:41, 2012-03-31 17:45:54, -83, 1, 3511, 10, GTwireless
08:1F:F3:B3:EB:47, 2012-03-31 17:45:54, -81, 1, 3521, 9, GTvisitors
00:12:44:B9:1C:D4, 2012-03-31 17:45:54, -69, 1, 2397, 5, GTwpaitors
00:13:10:43:4F:22, 2012-03-31 17:45:54, -76, 1, 3323, 7, OpenWrt
00:12:44:B9:1C:D7, 2012-03-31 17:45:54, -70, 1, 2398, 9, GTvisitor
08:1F:F3:B3:EB:44, 2012-03-31 17:45:54, -82, 1, 3568, 5, GTwpaitor
